@relation SubsetSum

@attribute ArraySize numeric
@attribute Sum numeric
@attribute runtime numeric

@data
2691,10127,457981
1045,64874,316537
9589,51899,103604
2216,45570,485869
6266,84494,406642
9209,13608,35405
950,57912,73512
5823,1,22737
665,59178,40114
2912,46203,110692
9937,96835,170353
2501,80380,1382511
8544,67089,342865
2659,59178,107419
1488,1267,6554
3513,66772,210865
3134,11077,4295
4906,86393,845742
7817,85443,614506
1615,60127,1485321
9082,14558,495644
2691,74684,164449
8703,80696,246360
2754,84177,324298
8766,36077,646425
1235,76266,350828
6994,23102,46541
5349,24684,535265
8829,88608,24319
1203,54747,1426789
6614,55064,562241
1298,74051,632421
4652,29431,161528
5412,99367,72443
2944,96519,265488
1488,98101,466318
2279,64874,491244
1045,66140,193211
7279,5697,2148633
5064,90823,513845
5032,43039,534055
5918,12026,284967
760,90823,172539
1330,42089,742681
4368,89241,195740
6709,91456,85469
9779,5381,88110
7310,87658,101084
7152,9178,318627
7057,26899,281016
982,76583,33295
7532,87025,125375
9873,42722,176886
2975,61709,220831
539,80380,264204
6931,96835,281141
4494,28798,98139
4399,47785,2161328
3608,83861,42887
4684,42406,9789
2912,72785,277972
2944,7279,297625
8291,82279,527733
1931,44304,124654
2912,32912,198059
539,47469,26304
8038,22153,499486
6678,63608,264297
7943,88608,153455
6140,18988,601994
634,52216,2180
2754,87342,271191
8956,41773,775394
3134,3482,500184
5127,41456,575279
1203,40823,255033
3292,83228,187843
3007,27216,54298
7848,62659,135811
9462,15824,70965
4115,25634,493701
2437,74684,292309
8450,9178,842513
317,87342,155440
4874,48418,348140
5918,56013,30221
1741,42089,261803
5222,30697,388369
9905,40190,1229151
4051,92405,727329
4146,634,121675
8924,18672,79770
2406,59811,2272650
2596,52849,518695
1963,6647,66891
9842,83544,57985
5538,98734,239683
476,45887,403240
8766,92089,124010
9747,48418,49918
7026,1,15181
3861,82595,60706
1045,81329,830748
8798,52532,379552
5633,65190,108104
1457,52849,504183
9399,30064,887295
3323,16140,298347
7405,43355,283696
4115,46520,213669
1836,18988,385928
5064,3798,2088258
9241,20887,66254
9114,71836,450537
7310,73102,266353
3513,4748,33424
4020,62026,41303
1710,75000,151811
5159,18672,339479
5697,17406,175984
2912,67405,352466
6045,18988,46217
1551,68988,310299
6203,39558,761097
7753,88608,123528
3197,90190,357978
8893,22469,9899
5918,4748,218725
8323,92722,50375
6994,8862,430369
6266,80063,214932
7500,79747,66557
8798,75950,377507
1741,23418,78318
1994,60127,733452
3640,69304,310407
1298,93354,60497
3323,6330,838452
2153,25634,2644699
7310,34178,408109
8260,11077,1301757
6551,85443,17382
8260,29115,354438
7437,41456,39112
5032,70253,82198
3608,8862,628196
7089,42089,283854
7912,17089,865656
8291,77848,429967
7817,28165,777209
1805,69621,271135
1140,75950,409280
2659,23735,621253
5981,39558,28986
4906,21520,106119
7405,82595,605974
9779,27532,415413
7437,82279,624209
5697,61076,71649
1203,72785,307343
2912,51899,600884
3197,91772,261062
8924,67722,597284
7722,23735,348941
7469,16773,116898
5349,55697,196385
2754,3166,859401
444,27849,160705
5317,78481,1066582
9747,28798,743423
2532,68988,169909
1710,30380,822782
381,2849,26997
8101,9178,164911
3925,72469,144519
8291,25317,52048
9272,10760,611305
4937,15824,36706
381,28165,781240
5507,70886,3739
2501,22469,13885
8355,22786,500302
8608,2216,303481
33,16773,3096
2944,90823,337441
5570,47469,982288
5823,90190,1282431
3608,92405,360688
3387,97468,749646
2184,35444,349458
6804,27849,488898
8386,56962,6005
5507,51899,736344
634,77215,501667
6899,32279,1193198
64,56330,85185
2374,23418,2115
824,9178,2853829
9620,950,28471
2880,63924,311516
3323,44621,678704
1551,24368,273057
8544,39558,93743
7310,95886,304599
2627,2849,301241
7785,27216,214604
4241,13292,122740
1140,20254,523517
7500,41773,54105
6266,30064,198794
6772,70570,835609
7753,50000,347453
9842,88924,55371
1868,83861,1245940
4652,78165,45052
8450,87342,209046
9241,48735,244095
5127,80696,314106
7848,12659,1792707
3260,81013,431694
5981,5381,934121
444,60760,123543
8956,12026,125775
1963,99367,1097008
5728,83228,814185
5823,50633,475201
1,36709,100
9873,46203,265080
6298,25634,437082
8513,66772,8653
4336,46836,536293
96,78481,589728
9620,5381,375279
64,71203,955776
7469,39874,105692
4115,71836,281539
4716,10127,375273
381,66772,149149
412,15507,19823
6108,81962,268680
7469,56962,261491
5064,41140,1101461
6519,4748,807179
4399,2849,40490
3292,22469,1697340
8798,85127,16719
2975,47469,131990
2216,9495,2119348
3830,41773,205502
9146,26583,43045
64,53798,1018570
8956,50633,657559
2501,76899,863776
5602,94937,1726577
8418,92089,1042768
5380,67089,917512
4368,23102,329814
2058,99051,37893
7817,39874,20330
6424,56013,7765
8038,16140,220132
6583,5381,600631
6013,56962,153334
1077,56013,273611
824,20570,18471
7690,25317,401224
191,89557,747447
2343,13292,33301
3545,20570,431721
1836,12659,35100
4842,50633,910153
571,72152,2437460
4115,88291,353752
4621,62342,258132
7785,95253,496088
6013,20887,210057
1741,76899,760231
9557,54431,84157
2343,5064,462942
2343,74051,447147
412,73734,3953578
8829,96203,156792
6962,76266,396773
1583,17089,2189016
9082,48735,2065152
3798,7279,13024
8228,76899,35399
2343,27216,215032
6614,45887,30755
7089,53798,235593
792,76899,18981
950,47152,235227
9082,24368,629636
1994,11710,21201
5697,20254,757006
9082,87342,69915
6488,317,587863
3513,62026,139588
8639,23735,471867
4368,94304,543924
507,73102,287079
8608,11710,180536
3039,64874,1885
8766,87975,166169
7658,67722,643804
7342,10127,306404
6804,7596,38615
6551,30064,350054
191,69621,247999
8639,88291,313826
6045,27532,144028
3418,32912,99708
4906,26583,927952
5792,48102,974260
1741,34494,56904
5570,8862,207543
6108,63924,922135
8165,65190,461529
3672,10444,171867
3482,32912,59774
4368,3798,179274
8766,94620,740028
507,72152,1038854
9525,85760,99984
4273,3166,769129
2786,86709,109661
4558,37975,129888
8196,64241,42230
8893,71836,14190
2627,42406,255639
9715,3798,3560875
5127,56013,1372312
9241,34494,639698
5760,48735,433612
2532,12026,159359
8133,46203,549132
8987,77848,295333
3070,16773,891836
8734,78481,35061
4020,89241,476202
7627,70253,1103909
317,17089,128370
8291,59811,42232
5475,35760,3118
6962,78481,658894
8703,13292,1070982
8196,60127,636315
33,96835,118793
7722,5381,425850
5349,24368,257195
5633,24051,60358
5254,50000,383648
8513,18039,736247
9051,69937,917893
3387,4431,142405
4716,41456,261300
6836,29115,34309
1045,59494,238695
3165,25001,61692
9462,2533,227888
6456,3166,202575
4716,71203,23362
8133,12343,558249
1077,39558,613228
5032,74051,131345
4526,38925,468388
5950,71836,232357
1615,54431,434642
539,88608,38917
6772,56330,756272
982,26899,83419
6488,30380,149987
1646,92405,319685
1045,35444,534940
6076,29115,843536
2786,66140,1624451
824,85127,355154
9620,89241,697759
3545,55064,666529
9525,74051,83430
3988,84810,280700
9968,44621,146048
9905,86076,1380959
5475,99051,695379
2374,11077,1567352
6962,76899,247736
9747,634,309897
2975,35760,100443
4115,61393,160823
2849,30697,271731
3988,46203,176840
4178,98734,1650205
476,85127,45490
3260,82912,28614
7912,51899,122774
8038,47469,126307
7817,97152,36853
3545,46520,349240
6994,1267,28828
7310,48735,2160989
8038,77848,751720
5507,17406,326775
5602,63924,60915
5349,6014,1438967
2691,37026,281048
2437,49684,199369
1931,7912,1300779
3640,17722,98948
9462,61393,105318
7943,36709,262471
7848,31013,179995
6424,40823,113028
2564,76583,261445
5443,43039,283200
5317,74367,21016
3608,35127,737737
8070,31963,295477
6013,59178,131124
381,90823,428988
2121,12976,125879
8291,53165,139766
6867,31330,332645
9051,7596,441860
2121,31963,20601
8386,81962,529962
9684,54114,641212
8101,52532,310540
6298,19305,250538
2026,42722,44024
6108,10760,167087
824,45254,1617617
2659,95253,5859
9082,98734,260902
571,69621,647586
6867,94937,471951
5981,76266,1169433
7722,82912,77785
5792,29431,114809
2153,68355,866951
571,45887,223472
8829,48735,339905
4336,11393,337625
7469,85443,366947
222,30697,580528
6899,5697,104427
7690,32279,110665
7975,29431,191574
5918,39874,449085
9684,11710,919066
191,950,753
8861,97152,1190025
4558,39241,714586
1108,68988,1700569
7912,93671,362934
254,80696,304611
7975,97785,480556
1710,67405,11845
2564,40190,78173
2880,83861,528368
9620,57279,359753
5823,46836,193728
5855,10760,29672
9494,6963,874773
4937,99367,872485
286,34494,6204
5412,68671,140736
4146,38608,251463
1994,14874,64858
7342,5064,188943
919,32596,106538
4304,73102,110698
7500,39241,567175
3703,54114,210816
6329,65823,3548
9399,46520,344184
9209,40823,10849
8418,62026,452190
6140,88291,1370207
7374,74051,112886
1077,51266,422776
7374,71519,764096
1900,60760,312865
8639,26899,16098
6867,73418,144353
8893,72785,247098
5792,22786,88572
5001,97152,68107
7595,80063,3457
4906,80380,653889
64,9811,6267
1362,7279,1295097
602,67722,817367
9779,95253,51240
5665,29115,194021
9304,76583,70015
5443,38292,163389
2216,16457,197912
6804,13608,442055
5918,58861,1276185
7500,23418,86637
349,76899,145520
5950,75317,181503
3039,60760,1304312
5127,91139,317641
3577,79747,1506210
8291,98101,195765
4558,33229,68303
6583,72469,764674
254,27532,90413
5095,57912,102920
8260,31330,608202
3893,24368,69974
6583,48735,338588
4494,32279,129909
3766,18988,2538017
128,70886,1993999
8576,90506,1664007
9146,8545,353358
6836,26267,32107
2437,35127,896460
8165,2849,4015
507,77532,28081
2532,98734,249441
1678,30380,54026
1836,18355,741590
5222,62659,172932
8576,2533,1142060
2026,17089,126544
7658,58861,1079900
5602,10127,134427
665,70570,229004
8766,8862,371706
9557,18039,139897
1267,317,7202
7658,49051,461864
5950,21203,684081
4937,44937,54142
6298,52849,29389
7026,94620,199254
1931,23418,33712
5538,40823,205214
7152,73418,838225
2121,62659,1513818
1836,73102,100835
9652,12976,945305
7247,77215,389927
8323,81646,412970
8291,37026,255404
1583,41773,218111
2691,4431,275632
7975,13608,603859
8038,28798,341807
9525,25950,203214
128,63924,172940
7152,53481,22789
5918,15824,214892
1362,70253,158080
381,52216,1117754
2374,10444,8296
7722,47469,83661
5127,8229,1261404
8228,3482,161414
8323,9811,1079543
4051,2533,1983283
1963,53165,544141
2279,38608,521317
2153,65190,1255940
3387,26899,193437
3007,51583,85481
6298,38292,108512
8291,95253,172683
8007,30380,106245
8070,15191,351134
33,6014,395
982,4431,98559
7437,7596,136748
4368,49368,302352
8544,54114,597452
5222,76266,1623697
3165,39241,10641
2437,24368,19400
9114,14874,151974
5602,1900,219652
1678,27849,347578
1203,43355,733721
9715,62026,422901
8450,30380,218236
6361,6330,654047
8450,88291,681564
4463,26899,228829
1203,82279,1064617
1425,25317,350766
8608,13292,846128
5602,19938,1881166
5064,15191,390153
5349,99684,690222
9082,42089,340086
8323,6963,30711
8481,69621,159570
6361,22786,95759
1963,54747,1156141
6045,46203,395992
2374,92405,110688
5633,30064,1038662
6583,37342,73457
6741,30697,713325
3830,4748,697348
7848,8862,804078
1710,75950,1221920
5443,79747,151038
5190,67405,50912
8418,11710,144719
9209,90506,501423
1551,38608,322059
2311,87342,248199
9367,42406,1203509
5918,28798,549742
3798,79747,95881
286,54114,297180
8481,53165,425807
3482,1583,363702
8544,87658,774546
4716,3482,92849
602,38925,1923681
191,86393,256235
3260,87342,149614
9241,91139,32964
7627,2216,133490
2596,57595,356621
191,7279,9514
4652,76899,384883
1267,56013,275849
7532,58861,9440
2880,62342,121387
5254,31646,84753
3387,40507,59971
4051,1583,1726
5032,56013,250765
7121,7912,490355
7848,56330,2519681
2912,68988,85547
8355,61076,88466
4558,40823,1255398
4304,47469,230296
6836,97785,154437
8007,96835,466578
96,7912,5805
7912,93354,462250
6488,43039,48437
7532,87342,86488
8734,4748,59007
9684,85760,3333982
7912,62026,184331
8734,79747,15501
6931,64241,379418
2153,28482,451402
5570,36709,49169
444,42722,103775
1931,36077,466705
8703,57279,1181961
4842,61076,450235
5886,4748,111188
8386,16457,844800
5380,28165,1906144
3007,44937,149190
8291,31330,233829
4336,70570,48872
159,2849,3119
8766,21836,441926
5886,17406,154549
3861,89241,351561
3703,634,512546
3513,50633,1384492
5981,45570,971196
6140,32596,355160
7595,53481,961395
3482,14874,88257
1488,55697,609017
3798,92722,760688
9399,62026,2759404
7564,13292,33595
3197,62659,1463853
7975,9811,912675
982,27532,114899
5412,12976,1613351
4178,10444,27091
9336,61709,412495
760,27849,372536
7564,43039,220309
1393,12659,26500
9842,95570,584350
9873,76899,188510
4937,50633,708509
2786,67405,252767
2279,76266,1046743
2944,56330,17574
8038,69621,195914
1108,70253,376938
2089,93671,318579
2659,15507,182829
7152,97785,53510
2975,88608,293918
1,60443,93
2184,76266,68951
1457,30697,293379
3608,76266,73885
6235,68988,180559
2944,87342,604399
602,62975,3719469
4463,11077,1279967
5633,22469,986301
1520,88608,618254
9241,950,9053
6266,54114,89708
3450,26267,252958
1235,21203,56156
5001,60127,517622
7564,76266,405257
8703,89874,309748
5855,35444,233078
1520,71836,138768
4020,66456,450270
1203,85127,380027
3861,7279,423935
4811,75317,19016
7215,49684,457839
5602,25634,11201
6899,29115,364746
8608,25317,25206
8481,31013,515737
8576,39241,559635
6646,37975,105394
5380,48735,77609
6424,6014,311863
2089,25950,461770
2849,37659,311562
9652,72469,765340
9715,94620,1469834
9873,16773,258081
3102,79431,782028
8165,69937,266173
9494,90823,575339
5254,40507,69793
4494,16457,30645
2817,20887,225605
6361,73102,2100678
6804,45254,69102
1362,13608,361345
1646,23735,149632
4937,10444,380031
6329,12343,177506
2722,37975,320491
5538,63608,1823720
5728,84810,72584
9779,6330,636685
7437,26899,362540
5855,68355,1598193
2216,2849,274053
5665,26899,60167
349,5064,44023
4368,6330,1434176
1583,28165,314327
3070,38925,152440
3229,26899,4428422
1900,25317,1386436
7279,58228,787642
7057,49368,6685
5792,5697,574621
8734,39241,499952
539,20887,789897
3925,71203,688719
9652,30064,182707
4241,96203,173636
6108,18355,769
4747,54431,346464
6076,7912,166091
3672,43671,55226
7026,47785,21492
9873,45254,522084
6614,634,180380
6551,16457,552130
9810,96835,352063
5475,7912,562118
729,19938,1366598
2153,4431,314228
6424,15824,45599
3482,11077,63417
8513,33861,358239
7722,63608,624579
9082,41773,659368
571,9811,69003
6013,36709,239162
4146,76583,150988
3925,3482,325590
1457,69937,242305
729,85760,1036101
9525,60760,2259
9873,99051,71761
7722,37342,197488
8165,79431,901704
6709,2533,53688
1077,31963,589378
7437,8229,784134
4115,15191,546372
5760,13925,244058
9842,14874,44037
2975,59811,1755764
9842,23418,148446
9905,82595,151316
6836,6330,580169
950,16457,1284252
4304,96835,2612991
6931,12026,2957
3608,84177,22277
8576,24684,66780
1520,88924,149713
7121,88924,346377
5538,31013,564574
9177,49051,18012
8639,15507,321914
4811,28165,312256
8418,33545,55004
6108,80696,217818
2596,53481,146008
8133,48418,78285
6393,81962,100073
7121,43355,2520640
9842,38608,260852
7215,98101,1297634
9747,12343,452420
4051,39558,73474
6298,35760,16367
1741,7596,262066
1045,34178,63022
2596,90506,817390
5792,92089,97676
2659,87342,927749
6678,91139,335374
3545,69304,85847
2659,74684,22565
4083,69937,1015410
4906,94620,403847
8418,60760,56195
9937,43671,147052
8513,90823,1018527
7469,84494,164025
3070,51899,491066
9367,73102,235206
8861,28482,21884
3830,22786,537125
6519,52849,302221
2944,85127,1945609
7627,73102,636851
2627,55064,390934
634,60127,946449
5570,27849,240623
4431,9811,308186
9779,99367,252149
2849,97468,87146
2343,98101,59888
8196,73102,322657
3640,98101,168504
2469,26267,348178
8608,73102,372017
4684,80696,718990
9304,23735,472620
3102,44304,47443
2754,24684,404398
1678,1,6692
7595,4748,179846
5507,63608,9347
3577,27849,521156
4558,45570,669342
9873,61709,3617493
9525,21203,172519
128,33229,194875
6646,33861,2856351
2026,7279,926090
5602,97152,1074820
5697,58861,628697
4811,33545,444681
665,64874,4952
4589,86393,935110
317,18039,600715
5665,19305,1234253
3988,90823,806384
1520,31330,435971
5855,5697,59170
4811,93987,36619
3355,44304,334696
4083,14558,57001
8196,9178,281756
5538,44304,867942
96,76583,1024574
6298,85127,2727496
5064,93671,178782
8987,95886,208696
5285,81962,1875
3134,97468,927411
5317,18672,190909
6994,6647,811136
8861,11710,133988
5159,31646,182142
7880,96835,1227925
3007,85127,2497584
4178,93038,66015
5760,96203,412612
1615,82912,953272
4146,75317,3399763
6298,72785,1064496
8260,25634,249857
2058,30697,314411
9937,22786,4811
191,95253,412499
7880,70886,740599
8703,22153,447370
3735,76899,20779
7658,5064,314165
507,95253,161334
9399,69304,405723
7975,62659,2375733
3229,12976,31254
2216,66772,1747140
3513,83861,246822
6741,61393,128215
3988,74367,6788
3039,38608,135449
8766,45254,879443
317,84810,130731
3577,92722,340507
4811,40823,121197
1963,24684,25954
3640,18355,44789
3197,22153,231508
9810,27849,24393
5602,72469,253106
1045,34494,420585
1267,50317,528466
6045,92722,36040
2944,10127,477271
7089,35127,179500
2912,62342,1695144
8291,60443,1559627
7595,7596,169995
7310,74684,321730
1,17089,63
9177,80063,317818
2564,61709,445139
4368,98418,292627
8101,1267,875430
1868,41140,90582
317,35444,12244
6013,63608,553290
2501,31013,108273
5665,62659,21878
4906,36077,880835
5475,64241,284779
4874,15507,298636
7057,84810,252816
7658,71836,507744
571,70253,448789
3007,18988,225257
1457,4431,539706
3229,69621,1085358
2691,59178,1127312
6962,11393,92661
1583,27216,748960
1900,59178,266669
1678,61076,607971
1203,29115,751213
1077,19621,651550
7848,91772,145569
6899,28165,302057
7089,97152,277072
6203,12343,63209
7374,2216,414413
4115,35127,58495
4146,45887,96133
5886,96519,425224
7057,6647,138542
1330,6963,184903
2437,71203,1427117
2184,49051,558289
9209,89241,859267
8608,26267,533444
8798,15191,512372
539,18355,1138490
3450,15824,264829
2469,73102,666665
4652,18988,283878
6804,16457,157402
7785,93354,1600000
9937,44621,19229
4273,87975,318159
8070,12343,8612189
6772,35127,29962
2817,29115,791077
9430,66140,117210
1014,11077,10409
5412,99051,80195
6076,89241,121975
3482,56646,92106
2437,26267,30275
6709,65823,333715
571,38608,1002390
7722,13292,6074
7215,93987,354342
3323,76583,94221
3323,66140,1017773
