@relation HistogramEquilization

@attribute ImageWidth numeric
@attribute ImageHeight numeric
@attribute runtime numeric

@data
740,765,42648599
2276,765,140881833
5668,3463,2183005882
612,2368,109659292
5604,3502,2156158606
356,2915,77442182
4260,765,264004556
292,2016,41154874
1956,2368,438532003
6052,178,72864128
420,1703,61354099
2468,1742,411247590
2148,3033,620398350
932,3658,315206866
6180,3541,2475567185
1700,2055,317379542
5860,1078,555240359
3876,1860,676533925
5348,804,388448764
1188,1351,138322600
5348,1860,1057006944
2916,413,94334195
1764,256,29513680
3364,2251,754307352
2724,3228,886654536
2404,1977,425504707
3108,3932,1329850487
4388,960,366716233
5924,2915,2005346468
356,2681,71321040
164,999,11303393
1572,178,16143627
1828,921,132974469
4196,3736,1762362638
4644,3932,2051681362
164,882,8070657
5924,3267,2128911293
3812,1234,403259751
2212,1234,237158329
2212,1390,253943322
4900,3502,1917691893
6372,3502,2534472550
164,335,2867551
2276,491,84139583
676,3971,241263722
4452,2211,993529123
6052,1547,930480545
804,1820,114510131
868,3424,277484856
4388,139,39712009
1892,1703,308037571
4452,921,347789077
5988,3854,2525058546
2532,1195,248181946
1828,2485,449091675
6372,1742,1140603815
6052,1977,1281069779
3556,3541,1387670746
5732,413,188968399
3428,139,30877498
484,296,9204118
4772,1781,830270643
5348,3384,2146552525
3300,1390,390537694
3620,178,41362912
3620,2993,1118584031
2724,2915,839371425
1764,804,118823208
6436,452,245761271
5988,3150,2065593195
6436,804,493590177
4132,217,57447406
868,1703,120302324
4580,2368,1127039839
5348,960,492829550
292,2720,58543334
2852,2876,797616344
100,1586,9077772
2212,1469,290951154
4516,256,89494135
548,1508,70067778
2724,3854,1083498834
3684,608,179649115
420,1117,35127856
5092,256,100324719
2340,3893,958947643
4324,2446,1069341333
1700,3384,536289301
2276,1860,387247470
5988,3267,2179213304
3876,843,274530933
4388,2954,1360184067
4900,1664,780684141
4708,1703,800477818
1124,2759,277969962
1508,2720,370516315
5220,2211,1189560935
228,3189,49325562
612,3033,165750573
1636,3619,583656045
4260,3463,1584160793
5092,1508,731299051
6116,452,217010791
3300,3854,1303348879
4900,3580,1994702595
3748,3072,1200802646
5476,3736,2322824822
3364,1117,331029834
4068,413,124259379
2020,2329,412200700
1700,2251,352567497
228,569,7944744
3108,3228,1019108164
2788,3384,974368091
2660,1860,482781464
3172,3775,1267237665
1892,2368,444837872
932,374,26511460
292,2915,67091228
6052,608,310443704
5732,1625,968245857
2340,804,149144920
164,2172,20682111
5028,2407,1271672288
3428,687,205044213
2980,1195,312873792
5732,491,222521503
4260,3736,1794988068
228,1860,25530598
4004,1586,605734473
3428,921,279007761
4644,2329,1108513511
2916,139,27047166
484,100,2433276
6436,2720,1878388309
4068,3736,1641283724
4388,2055,938516817
3300,3189,1088562494
6052,726,411284805
1252,256,19083662
1124,2642,262353945
3108,2642,796293205
1252,1429,145922034
2468,3306,788270036
4964,1273,584006130
6436,2094,1461428983
4260,2954,1302870532
4836,2485,1240734972
2340,530,101531724
5796,3463,2276009108
228,3306,54130761
740,2094,121280321
5604,2094,1214918379
3556,491,134553785
1700,2837,455106007
4324,1938,842822437
484,3189,122628228
3492,452,131882350
164,2368,22782943
292,2094,42473599
6116,2172,1364799645
996,2681,271695851
1956,3971,762915712
1060,3736,354388624
6116,2407,1537714379
3876,2094,776111048
6116,1078,643762839
3748,765,254861311
4964,139,58022442
484,2563,100201570
3492,3736,1382556722
6052,3658,2474400604
6244,3189,2117978898
5796,1469,807459734
5028,3893,2212257124
1508,3189,445716317
3428,3111,1093031274
1828,139,15219359
4324,100,29565525
996,2798,251845917
1956,2798,570400285
3812,1586,556286536
6052,1820,1122282273
3812,2290,857781073
1700,3424,570786913
1252,2681,318803986
1828,2407,457497999
3172,1038,278001778
6116,3345,2209705018
6052,2602,1671530592
6052,3424,2300263034
2468,2837,659489770
740,1195,66556603
2596,2329,565597904
5284,1117,550464738
4068,999,357990231
4196,882,311548465
1956,256,34899464
1956,2055,431548419
6308,1664,1037007067
4388,100,27262065
1764,1508,242250914
1444,3815,520572258
676,960,46985761
1252,2329,283261405
1956,2290,396789207
5092,921,411804986
3684,2524,917316951
4900,726,308423991
1124,1195,102528695
2980,1351,352048064
868,1351,93054523
292,3111,66071344
2084,1860,360061078
5924,1703,986924396
1124,3111,322045343
6180,413,191191348
6372,139,60244752
804,2524,166991232
5924,1195,666202059
6052,2642,1715612095
5348,3424,2157230644
1252,3541,399085211
2276,3111,690599998
5476,2524,1440790607
4644,2485,1162518313
3876,1899,720531149
5412,2837,1826627696
6180,3189,2202543689
3236,1156,339481708
1764,2251,368485587
2532,3345,828502210
484,3580,136512082
2532,1429,355357303
484,569,17159403
5540,2211,1286767910
3876,3463,1503986644
5988,2642,1717671923
3108,2759,875773408
2852,2524,699680136
932,217,13899270
932,2602,236214293
1956,921,156441526
4644,2954,1499880478
2788,1860,473207142
4772,2563,1254465834
1828,256,31672298
740,3228,207309872
2788,3424,979862337
4260,3854,1757900457
1508,3736,534933390
2724,1820,458699765
2084,2798,546335577
1636,2211,320008365
3876,3775,1595292027
1572,3541,518084274
3300,3775,1257250164
4068,2172,866172155
4516,2720,1321528267
1572,647,84165811
1316,3345,411802440
6436,3736,2711131780
5860,726,353054587
676,1234,61509963
3620,3424,1307345438
2596,3815,1069812553
3044,2133,601592747
4580,2290,1107246292
2020,1820,338373596
1636,3267,496630517
6244,3424,2500972687
4900,2954,1532735865
4388,921,332089928
5668,2094,1257051806
4644,2876,1410112243
2916,3697,1121847904
1636,1820,274901577
4452,2602,1191233945
1060,1899,174380973
3876,1078,367797726
5284,726,326147220
996,3775,337356352
5220,1312,636327371
5796,2329,1453879233
5796,3541,2419144752
2340,491,128103542
2724,3189,856767977
6372,3854,2725409815
3236,2485,799431257
5092,3189,1741337027
548,3854,169428727
1188,2055,213383062
5412,3541,2085869684
4964,2172,1117171338
4068,3815,1707954138
4644,1781,796675112
4708,2798,1429893498
2276,2016,405236619
6116,647,354816229
1188,413,38439864
1764,1703,266347505
4324,2681,1221861375
6372,3463,2568269981
3428,2133,706103359
1764,3502,572999760
5092,687,313439745
2084,139,17862729
6116,1820,1140180968
4388,1195,489344795
3172,100,20157350
4772,452,170085105
4900,1312,596283703
2404,1078,219402972
2276,1742,370253877
4196,1625,636242020
292,1273,22748138
5988,765,401365659
5476,2485,1433832692
3300,3345,1129936716
2980,2915,917229274
548,491,17434860
5028,882,402758322
3876,1273,450799762
4580,3150,1581695218
804,3384,265900430
3876,2720,1086336031
2340,2720,626121393
4964,1234,557835005
5092,217,81736791
2020,413,62518958
3876,530,165737090
2788,2211,605373649
676,217,8666559
5860,3541,2400771436
1956,3267,627756521
6052,3775,2660831348
100,3815,25259273
2276,2055,473005379
1764,2759,471556294
1380,3775,559875977
4964,2016,1074954890
4708,2524,1343341927
3172,1234,415701929
4196,2133,968044368
1700,3736,678538148
4388,843,339590692
4964,2251,1263803483
4900,1038,560126962
5540,1195,657474810
4004,2524,1199902449
4452,2837,1563112417
4196,217,64716399
740,2524,166124774
1572,843,114950896
3940,3424,1533643171
5924,2720,1860835834
5028,1508,778518098
3300,2055,750532977
5156,1860,1008434677
5284,960,461577818
3812,2602,1096982155
5156,3971,2587915304
4132,1781,744873451
1508,452,51042955
4452,569,233651012
5220,1938,1046503978
2084,608,98391134
2724,530,110381373
6052,2993,2070452240
5284,1899,1019961491
5604,3854,2499287031
2724,2172,551085652
3172,178,36268703
2276,2251,514132566
612,1899,90071110
1636,2172,320710804
4516,2993,1451526770
3876,999,315214565
356,1156,30239093
3108,1429,400065318
4900,2133,1063346455
1572,765,91836327
5540,3658,2258736010
3044,608,143786368
1892,608,96526949
5028,2720,1487099817
3812,3775,1527902929
5220,2446,1393858891
292,1078,20446438
3172,3815,1285680995
3812,608,197330813
5924,3345,2183197171
356,100,1784866
3364,2016,667562397
1124,3736,380505777
2084,2759,541949512
292,1860,35962743
4708,2602,1333210138
2788,139,28341094
2404,530,99354281
4516,2524,1251567310
3876,2172,828313960
1572,2055,289892070
4964,530,204322458
3940,3072,1249851995
3236,530,142305968
1956,2329,417674841
1700,296,33892491
5988,3111,2028780189
6052,2915,1956469773
1444,3111,416685800
5156,1351,677564280
548,2251,90036629
3492,3815,1425638209
3364,3775,1294009552
4132,765,252279129
2532,491,97516018
1956,296,41700496
2404,1117,231627530
4324,1664,712262157
292,3306,68237192
1828,2876,488215513
2148,335,67601990
3172,1977,596337653
1572,1703,232693111
3748,100,23729666
420,3775,131622702
4708,2055,1100715773
5476,3775,2544700878
5796,2915,1845686680
1828,2837,501152939
868,1899,135554846
2404,843,163964598
5732,1351,718862454
356,491,9998944
1636,335,36099208
4004,608,209663367
4516,569,224828751
4708,3658,1907879901
1764,1156,176724835
2404,999,203426280
676,2954,168518135
2084,569,93056171
2532,3736,965165561
6180,1117,616919505
4772,2798,1463707753
5860,687,340022171
2788,2094,546926870
740,1938,112724104
2020,2720,509785877
6436,1977,1333917016
5028,3502,1893376212
2276,2211,455858953
3172,921,248220980
484,3345,166510547
3172,3424,1143411247
5092,491,237814301
2660,3854,1041599979
1828,178,21344998
1252,2407,296709292
2212,3384,735234250
1060,178,11984750
1700,3033,493460545
4324,3932,1924634837
804,3658,275780178
3300,2915,954697498
4452,3854,1883860160
6372,452,228209700
1380,1195,139598114
5092,3072,1744445709
4644,687,266052781
2852,3463,1002593724
3684,1078,359597826
4644,3854,1953762137
292,843,15852796
612,608,22671440
5668,1429,762413906
868,2524,206085684
4068,1742,658698719
5220,3736,2144555621
2980,100,19355293
5860,2602,1722073886
4004,3384,1484633905
3684,1312,422436130
4516,804,353338138
2404,3619,888363610
2916,1860,503824919
5156,1469,713848336
4324,765,263190446
4260,1469,587726013
100,1977,11409651
2212,3815,833078058
356,3971,113895569
2468,100,13650584
1572,413,51674068
3812,217,59311197
4004,3893,1687538248
548,2094,92335027
804,491,27720202
4452,3189,1636931684
2660,2954,767854745
164,2720,26806008
3364,1429,468386947
3748,1312,426135147
4004,178,49125842
1636,3775,608479625
5028,2563,1410293506
292,3736,89630215
2084,2407,489154471
2788,569,135183390
2788,2915,820892166
356,1312,33378075
2468,2368,569133534
6436,3150,2249886634
5988,1469,848413052
5604,1742,1025882318
5348,3775,2264442417
1508,1234,150640638
1380,3541,466461729
6116,3971,2807859626
3620,3267,1218981677
2340,2681,596433531
548,3736,173881853
996,2172,197363761
3940,2602,1078520067
932,2094,160138149
5924,687,363611870
4260,3502,1622291865
740,921,52106559
420,2016,59704481
4772,2954,1590759589
2212,2563,546303301
4196,2524,1054588704
1124,3424,361566009
3748,2602,980841292
1316,2642,309569580
3428,3267,1132841525
3044,100,19868739
4260,2016,913995100
1188,217,19554864
2340,2759,633881670
2276,3267,711127206
6116,2133,1404132570
6308,2055,1370557388
868,3033,224755748
4516,1273,515582939
3684,1429,477807481
612,2094,101127596
804,3619,276426387
2340,3736,868623943
5796,1038,527377132
868,3971,310367988
3300,1078,314669970
804,1312,87079585
6116,2563,1757259787
868,1078,75197494
3300,335,79948673
4772,1664,794946462
1892,647,94942019
5604,452,257799628
2212,3580,797455408
3172,2681,847971927
1252,1038,101333769
4644,960,414797924
5220,1038,475911808
1316,3619,443971217
1764,2993,510532202
3364,3658,1234052382
5668,726,341714556
4900,2407,1243929155
4644,452,183291823
5348,2524,1422582086
740,2798,173721927
3236,2172,651817918
5860,1508,862516901
3236,3619,1249720468
4772,687,293022336
4772,765,334820848
2916,2798,821534617
4132,1703,638857307
228,1117,15826844
6372,608,345745320
4772,2094,1011629708
2724,3697,1075820018
5092,1078,534739079
4132,2642,1149136063
6180,2954,2081837489
5284,3502,2206083634
6244,374,186349678
1316,3424,412498846
1700,100,11986038
2468,2993,720516836
1124,2055,196790574
1892,2172,406833679
6180,2759,1950415906
1124,1234,104216947
3940,296,85157877
1956,726,147837802
868,1664,122019425
3044,921,246273162
4388,804,304361532
2980,2837,830977835
1380,2407,314045534
4388,2368,1107295780
5604,296,114240371
1124,999,88800214
2276,804,151899712
1892,2954,545748687
4004,569,183443570
4644,3893,2092091920
1444,2368,296420389
4836,1429,630563444
484,687,22916712
164,647,6276409
6308,2290,1596158493
3748,1156,418888627
1380,843,92980553
1828,1625,264620795
2340,882,177155859
5796,530,259815028
2788,3932,1136561390
4132,1117,424525022
6180,843,466475519
2724,3111,903771426
5796,256,112659181
6436,2798,1938724946
1444,1742,219413968
4260,139,41275548
2148,2251,445246111
804,608,34892028
2724,608,124233322
1060,3502,321142810
5732,608,334781688
3620,413,118354902
4388,1469,650613014
2596,1078,255989223
6180,3345,2277747640
3492,569,158006656
3364,100,20452406
612,1038,48661569
420,2837,92169204
612,2759,136124894
1316,3033,377096314
420,3580,117421136
228,687,8158208
4324,2133,960482282
996,374,25554716
3556,1156,372718881
2276,1820,374925531
4580,178,79089602
2660,1038,238958463
2276,3384,758768041
5348,2954,1755321982
6244,2094,1420318564
3748,2954,1138053603
1124,569,48152788
3684,1156,425705989
1380,569,62895065
1508,608,76625587
3236,3932,1341390537
2852,843,213247667
4580,452,159217850
5220,2876,1654274398
1572,569,65405734
676,1977,126266279
4068,2915,1237096179
2788,3775,1121418596
292,3345,68184276
6308,3306,2349809905
4388,1117,435579699
5988,1625,945221843
2340,921,185226480
676,3815,231885771
2340,2837,641615717
5988,3306,2230538165
5476,2329,1375058530
1828,3815,675496248
868,2876,218342570
996,256,16421235
164,569,4842490
2596,3189,819146661
5412,491,242942172
740,3932,247824112
4900,1899,933927543
4132,296,87637496
804,3932,296172380
4068,1625,626929439
6052,3736,2532752816
228,1273,22413135
5604,1547,848356397
4772,1429,635182102
4900,3267,1776009733
292,2837,58013763
2788,1781,463102444
996,960,72334167
3556,3815,1406416144
2532,3384,851383052
996,3815,364270982
3364,2368,778286428
2276,1038,188642585
2084,2602,511826436
3492,1078,322793149
3812,3580,1438441813
996,2368,199935666
2404,3111,721325870
676,3580,219487327
5348,1703,893069882
2212,2954,629360888
6244,569,315991384
3236,1820,527758210
1380,2993,416887877
100,647,3331584
804,1429,94147076
2020,491,74081172
5476,2407,1465556979
228,2368,36353173
1444,2524,326267169
3300,3463,1182413664
5348,2368,1289621352
1252,3267,360484635
4644,3736,1953233320
2276,2602,563564611
1252,1508,155152754
5220,1664,875873446
6180,1429,859606559
4644,139,43357035
1764,2642,423781386
5348,2094,1146203897
5156,2446,1377447398
4708,3189,1664528906
100,1742,8911864
1124,647,58733997
4068,3658,1762025438
484,1312,44900043
5860,2915,1935501281
2084,3306,691392577
5156,3267,1874670423
3300,765,219431106
1444,1312,162681152
6244,1977,1286822116
3300,3815,1288221499
5220,3658,2079981138
2468,765,150191940
1572,1273,159206391
5732,1899,1070995761
4900,1469,733265742
100,1273,8195407
4708,178,59794872
3172,687,178957043
1252,3189,434512203
2724,3736,1013014032
4580,882,352530310
2468,2251,502963934
1636,530,67891798
1700,2133,348495510
5412,3384,2021933798
5988,1156,630294284
5028,2055,1116229321
3748,1469,499240068
612,1860,88997400
4068,569,176600125
6180,3775,2626903488
2788,256,75418416
996,2720,242782359
2852,999,237483308
2084,2954,571918887
2340,335,65356315
3236,100,19660822
5220,530,237720286
1188,3384,380034755
5412,3932,2450110295
292,139,2039755
5348,2993,1680798903
5220,3502,2037321788
4580,687,265890360
1188,3580,409106560
2276,100,15231258
1956,3033,574229055
5796,2172,1347288953
5540,2407,1395417775
1508,2094,278217266
2084,3658,728807942
2148,256,41645471
3108,1390,391495559
2212,491,92883579
6180,608,346848754
932,1429,105725831
3620,804,244854835
100,804,4085687
6116,3893,2699462079
2788,1820,469057616
484,374,17192237
1572,2446,363762581
740,1312,88804362
4580,374,139281164
1444,3658,532297654
1572,139,13781311
2340,3658,896429106
5796,2407,1467948924
1124,1429,134456672
2788,2407,646953364
3812,2055,783870449
3684,2993,1108596788
5988,2798,1844762918
676,608,25479151
2660,1195,278535337
5988,999,550754616
932,3072,322014425
2212,3072,707397121
932,139,7097550
5284,1469,735648469
1764,647,88703892
804,3150,227773251
2532,3658,985370944
612,3463,179779614
2020,3150,668719593
804,3228,222337984
1508,765,90440047
1188,452,44557573
5476,2915,1754881945
5220,2915,1638051207
3492,413,111523972
4836,921,375587536
612,843,36656080
2916,1390,364090276
5284,2798,1621770972
1316,2290,282404610
484,804,25136561
3492,3424,1212937863
932,178,9249691
2148,3619,752761589
1380,2055,258892897
612,1625,77886293
3812,2485,942983771
6436,2407,1846795066
1316,3815,520346149
996,1977,163710310
5348,2602,1486509726
3300,2798,934825027
5348,3736,2318318510
5860,374,250291660
2404,3697,937001748
5220,491,228061805
5476,2172,1196693355
676,1117,59013516
5348,3697,2297704738
2404,608,121422617
1380,530,55870887
6052,2798,1889784561
2212,2211,453102446
3172,1742,518313733
4836,1899,946506347
2852,1078,268320346
6436,1429,907610909
228,256,2968714
5412,1078,530221590
5668,100,34274233
5924,1625,980455351
1380,882,100908314
4196,139,41701858
164,960,16690571
5540,3541,2258821250
548,3033,135815518
6308,2759,1925293793
5796,3658,2457816485
2852,3775,1084714983
3364,217,56014544
4260,1234,478590253
5028,1038,530983345
868,726,45739331
1572,452,68168558
4452,2368,1077923847
484,1508,56044013
1892,999,156244380
1572,2720,401813201
2916,3267,962547611
4644,1508,700348270
1764,2681,450616941
4516,1038,394872329
5540,1312,669684635
1764,1781,287197278
548,2915,121661773
2404,1860,405089831
5988,2055,1339241429
5412,2485,1439497405
484,3736,151377663
1252,1625,176327326
548,3384,141931209
2468,256,43116045
3748,2172,793725602
996,413,26428112
2020,1038,173328697
996,2954,305720906
1828,1781,277241626
3428,3658,1379339036
5668,2172,1289340286
1764,3932,693099024
5412,1156,560472783
1572,1547,222127430
1764,3228,519036365
2596,3697,975182776
1188,1312,126070720
2084,452,87879701
4004,1547,558635045
1572,2094,280281354
292,960,16224389
6372,217,100079692
1892,960,158802324
2980,3854,1201687770
2660,139,24734651
3108,2094,677451387
5348,2211,1202651948
6052,3306,2225536931
3940,3736,1531399937
2468,1703,356909823
868,2133,150268667
2916,2954,835070871
1572,1429,187756077
356,139,2855687
2916,1273,322574231
6372,1938,1241987314
1060,1078,88902025
100,1508,17497016
2980,3932,1218438339
2724,1078,254638562
6244,2642,1789497105
3172,3228,1043219883
2724,1664,440394438
5156,1977,1019418005
1956,1429,246235778
484,2876,111312304
228,2602,39390279
1956,2720,495749533
5604,1351,745895579
4836,2329,1156249914
2404,374,66709352
676,1195,62097630
3492,804,241151051
2084,3971,823394976
6436,1156,692481851
4772,3424,1787548329
356,999,23927519
2660,804,185520341
5348,3267,1889818280
4836,491,190885143
4964,296,106957204
2276,1312,253422410
2276,1586,309580979
3876,1390,550009447
868,3854,313490362
4132,2329,961497970
6116,100,40674927
1188,2094,233184184
932,3463,298917001
164,3306,32808021
5156,726,325893615
1700,139,13425973
5348,2837,1603139158
5732,374,165706354
6244,2798,2075829001
228,1312,19307914
6436,2876,2087524878
356,1977,53755887
4132,1038,375185224
4900,1547,750700658
804,2016,137549167
1892,3971,766604386
3940,3658,1574128786
1764,3189,568883021
2340,2485,549997179
484,1860,65603391
4708,3893,2147047946
1828,1234,183564958
1124,1938,176869353
3300,3580,1223805630
1060,3424,314229801
612,1781,87377567
5028,2993,1632367312
1956,2407,428135956
1892,3189,584444567
6436,374,185904616
5028,999,449549232
3364,2837,960636075
3812,335,92537125
3556,3697,1374476572
3620,1117,328715869
5412,1273,661116185
1636,296,34343507
5220,1742,918922577
3108,3502,1099233179
548,960,38696540
4132,2407,993572441
1700,3893,636882188
2980,3267,1028196453
1700,2016,294633029
2724,3502,991123636
2276,1625,313554840
4388,1820,779288787
3172,3502,1121496929
3044,2681,824546971
164,3150,32776855
2276,3971,911986432
612,1273,59794831
740,960,61600273
5156,2485,1401279060
3684,3658,1417414960
3236,1860,539741716
996,2837,248670036
5796,2876,1852293420
4836,726,303750274
5156,1703,872890877
5668,2954,1789061062
6436,2172,1531658249
4644,3815,1919756074
2468,335,63129560
228,1156,15158543
4324,1038,393164174
2404,3580,841468419
1380,1586,176199256
1828,3541,644610049
6244,3384,2538393338
4068,2759,1164902244
6180,2837,1999394497
3428,335,82696116
3108,2915,902171744
5860,2759,1778307567
1764,3619,614155533
2980,2642,754486030
4196,2446,1052717113
6116,3306,2295048839
3108,1038,275362284
6116,2055,1266180591
740,2133,123312268
5412,2993,1798692752
3620,1742,615829741
1316,843,90942143
2404,1351,282699728
2276,960,205964084
1060,2915,269004580
4388,2759,1251323549
5924,100,40943901
3428,2798,957263140
740,843,46272651
4900,452,182226061
2532,374,79864651
3940,1938,750086815
2148,726,144582982
5988,2759,1824203332
6180,3619,2448523988
4452,2172,983066114
6180,1547,943766313
420,3971,129630785
6180,452,229872122
292,2251,55280907
4964,3541,1957118380
2020,2837,525990744
6116,804,491844667
228,1742,26519070
2916,2524,722197856
1508,1469,182441860
4964,2993,1621328797
5860,3580,2426078492
3236,843,227298250
5348,2446,1365602952
612,2251,109697859
2340,3854,905626106
996,2759,251032133
5476,256,105170989
3428,2485,827845064
1444,3893,511789724
3684,726,223185381
3620,3815,1446271420
5028,3854,2168833766
4196,2954,1272474074
2084,1351,279527682
3236,374,96857789
1828,843,129687722
2724,2720,715414513
4068,1820,716093873
1380,3228,393473462
4964,3932,2155406276
1572,2329,316495854
804,1899,121514875
3364,2524,868895959
2340,2798,654179260
100,3502,19843480
5412,1938,1093849178
5412,3619,2243171028
740,882,57754036
676,1156,55402005
4644,1625,757749342
3108,335,76378656
4516,1156,440334700
548,178,5118857
2660,530,109614825
4196,1234,459243895
2468,530,98448105
420,2876,92709163
4324,2016,896044835
3748,2837,1136200938
612,726,30476191
3748,3150,1230560636
6180,3033,2143290504
5476,1156,605856834
6052,2211,1419005436
484,2290,92466689
4964,999,434939819
4964,2446,1277018736
4196,569,200273573
2212,804,160644056
804,3815,277737399
5860,530,296992826
5156,3306,1919999862
2788,1234,285411033
356,1117,26425730
1124,1351,125329919
804,3345,238802575
3556,2837,1050044532
2404,3815,898245815
4388,3971,1965759941
804,2329,154425559
1380,374,35779849
2020,1117,216456599
6116,217,96800357
5860,2993,1968994677
292,1547,31062004
5796,726,369075670
2596,3384,885689613
1700,569,73849955
5220,1156,550506881
3876,3854,1616017373
5540,3619,2374686123
932,3228,273367543
1572,2211,314176700
2020,3854,752185596
4644,3033,1533583963
3236,2094,622803689
4004,1469,524601982
4324,999,382418672
1188,139,10889521
5924,3932,2606469853
1380,2329,277579183
3812,3815,1570766645
1316,3697,501216574
548,687,24708999
2852,882,214137323
1892,3658,662335698
5860,1977,1163585416
676,2915,166638422
4132,647,226360995
6436,1508,974746010
6436,1625,1069527995
2596,2915,748520278
2596,1429,334784091
6372,999,580933096
4516,1312,526721393
4516,3228,1531037036
6180,569,296479971
3236,2055,622572201
420,3384,143364564
4324,804,306451269
932,2329,250101795
996,1273,106148857
1572,2485,356392693
612,1195,57814521
1700,1742,254106367
4388,217,68894443
2788,2642,717986785
5220,3775,2221519349
4772,1469,702065222
2404,882,173603028
804,882,54940742
3044,1860,536847079
5604,2133,1258884582
5924,1429,857890305
228,2563,42186683
5668,2563,1547901838
5988,2368,1520021432
2468,452,93112767
1956,1312,225531886
5540,1860,1113996546
4708,3541,1928923311
2020,1781,313990242
3428,3697,1298853676
3556,530,145831860
5284,569,242355518
4900,3072,1596335053
2148,530,92817996
2596,139,22880983
1636,2407,381371133
2340,3580,827191242
2148,882,159955188
3812,1273,440985449
4452,491,167886309
676,1469,80384007
4644,3658,1881050551
5412,1860,1011393210
1060,2954,276151036
932,3736,308869291
6308,3150,2169134389
5476,2446,1394852400
4004,843,281493638
6372,2251,1531707001
3940,3893,1646577658
5540,3424,2121698523
1444,726,80699277
5860,1429,815750696
6180,1586,951957593
2980,687,158864764
1380,452,51798710
4388,3424,1686149374
1508,804,96169652
676,100,4138295
932,2251,190140709
932,2446,200971332
2020,3072,570572186
5028,3932,2212602623
3748,608,182241847
4772,2993,1499642497
2596,1038,229944581
3876,2915,1171677505
2148,2407,522333953
2468,3893,938920241
3364,2759,986862088
6436,3541,2616857656
2404,960,181454550
2340,1586,340210468
4452,1664,692682167
1828,1742,269069596
3748,413,120616345
1892,2642,461857017
2020,1703,292272020
4132,3502,1555534815
2340,2876,659744997
5476,608,287331625
5476,3932,2509204175
3748,569,170283939
2660,3775,1010519907
4196,1038,381700130
1252,2524,276767604
292,2446,50971688
5668,2368,1414342915
5220,1899,1072255720
6436,530,280017779
4068,3228,1354309259
4644,3189,1598378215
1444,3345,460372664
4388,2993,1450590751
5284,3971,2468784599
2468,1038,219132251
4196,1742,668235120
2404,726,155957763
2148,1351,260416565
932,1899,161807389
1188,3189,346299211
996,1469,139007697
100,960,5145181
5092,452,182900243
5604,2798,1704265313
1508,1820,246049082
4388,687,264028079
996,3150,273184423
4068,2993,1271238576
6372,2876,2419676754
740,2915,215000129
4324,2368,1025477080
5988,2524,1694594634
5028,2329,1211153525
3492,2290,809131357
1636,687,93300639
2020,1899,341273774
2532,2329,549213246
868,2485,186739442
484,2172,92612493
6244,3463,2405327530
2468,2485,574010070
6180,1469,903090053
804,2172,139854604
1060,3854,370663062
1444,3580,484024323
3812,2954,1217208295
676,3150,181900163
3620,2407,908397429
2980,1273,371072546
996,3932,353516068
4004,1742,671307060
5412,2446,1469295607
2020,139,17998135
4900,3111,1717704385
5412,1469,795951770
5668,178,63497382
1636,1742,286679437
6372,413,212235681
6308,3736,2625714058
5348,374,161632916
6308,3580,2512875931
4964,2602,1341343674
804,335,18365548
6372,569,304829965
3620,530,167046162
1892,1899,326744912
5284,2055,1143905225
3300,1273,371428131
1124,3658,384012650
2596,2133,521449780
6052,335,165966774
2020,3033,608557747
3684,3150,1178422856
804,2681,210542344
1188,2759,309797085
2724,1351,329320865
2276,1508,319778341
932,1312,96581943
3492,1586,507239951
228,1820,26972662
4388,3697,1727249830
932,1664,125380256
1956,608,95183963
228,2485,47385664
164,1977,21715192
6308,335,161797229
356,3150,85898156
1700,2290,369908001
868,1820,139679629
4580,100,30171750
6244,2563,1741667612
2788,1508,378303440
1124,3384,347164608
4708,1820,841031234
3044,2798,883619077
4516,608,229074920
676,2993,169443594
5924,3502,2303274490
6180,2407,1662568350
2532,3580,930178581
3492,3971,1471586443
1124,491,38492979
4964,491,201244056
5732,2837,1826101938
4132,2524,1053546022
2596,921,188181256
4772,2368,1189421960
5220,1625,813690370
356,2290,63514958
4964,1351,642455902
4132,3267,1429175425
4132,3424,1503173603
5156,2016,1065744208
100,3775,23437532
3748,530,160333730
3300,3033,997144341
740,2954,177496739
1124,1078,92985488
6180,178,75272966
1828,2211,432679208
4260,921,335796348
5156,2524,1376863848
1060,882,87011233
4196,3189,1424246582
2340,1664,331858854
3428,1977,629702237
4580,1977,897066685
2084,2290,469794195
5220,1703,891986392
6244,960,521084341
548,2524,106282151
5924,804,406389280
228,530,6218365
5604,3189,2036750667
3300,882,242802977
932,2681,228600199
5092,2446,1362584590
4324,3971,1944321357
2980,1429,384307362
356,2642,68928196
4708,3736,2008213240
740,1508,93141337
804,2563,165859011
3236,3306,1127163882
1188,2837,343506145
868,999,113478141
2148,3267,669217005
5092,3854,2205277085
1764,765,107289048
1508,1312,159551306
5028,1390,641688496
5028,2133,1092819473
2916,1312,327168811
164,452,3958712
3300,1508,434354808
3812,2211,834541394
1764,687,98820256
3364,1703,583202371
3684,1547,530661841
1188,765,69005367
6372,1508,996313182
2788,2446,687728377
2084,1078,180039637
1444,2759,367061170
356,3463,89123761
4708,3384,1752105534
1764,3267,568180500
1380,608,65159204
5540,2876,1733095935
1188,1038,93685200
2212,3267,708199420
4772,1899,980199208
4324,3775,1844485045
4708,843,345443386
5156,1820,933482736
4580,1078,421719598
612,1078,48506791
2596,2172,560140636
420,2094,65520704
6052,3580,2345273908
5156,1390,671506061
932,726,53634308
