@relation FilterArray

@attribute ArraySize numeric
@attribute FilterKey numeric
@attribute runtime numeric

@data
75000,25949,774262
13924,62342,139659
27215,949,302442
87658,50316,868910
1899,62342,23882
15506,97468,152382
28165,31329,353506
62342,46835,609036
86709,43671,1529830
16456,80380,203748
53165,26266,672466
66139,33228,842395
64557,31646,942891
68038,3165,800399
15506,24684,260426
59810,60759,703156
63924,21835,783146
43987,58544,551316
56013,74051,711398
16139,97785,200841
68354,6962,814361
90190,20886,1163324
70886,72152,1082120
16139,69937,171217
18038,1582,178895
12975,83544,127947
71519,633,738440
53481,75000,535221
7595,68354,80860
21203,5696,206472
57278,87975,582781
37342,43038,409353
65190,52848,752508
1899,63291,26514
54747,14241,641525
34494,40506,454675
25949,3481,269151
59810,49684,712792
45886,57278,468586
3797,53481,39895
10127,69937,98069
34177,49684,308979
86709,26266,788703
12975,98734,133979
47152,74367,439623
18987,49367,173685
7278,33544,66517
95253,54747,876559
90506,8228,824356
43038,49367,386025
19620,59810,177911
41772,84177,403618
83861,53797,823926
86392,91139,807417
55696,5380,502038
5063,86392,47934
41139,3481,371164
83861,63291,780072
30063,70886,272227
43354,56329,392143
36709,92722,332248
4114,1582,38969
61392,54430,635339
33861,30380,328896
98101,43671,879142
7278,67089,66583
11076,11709,100628
79114,3797,708293
16139,31013,444147
15823,93671,157692
33228,98101,329146
4430,34810,46700
27532,70570,268989
63608,81646,629921
7278,59494,73968
53797,84177,500225
16139,41456,226460
64873,91772,605573
29747,75000,274126
53165,95253,474144
99367,13291,1033765
56962,17722,516734
10443,51899,116357
24684,17722,224161
34177,84177,308724
5696,81013,52787
70570,46519,648294
56646,95570,544927
91139,47152,866026
78797,8228,711780
76582,29747,696790
70570,56962,644826
25633,50316,258192
21835,21835,197260
41772,16456,375392
55380,60759,503913
14557,4114,232265
16456,12342,150002
56329,51582,503466
55696,50316,525909
75633,53165,817283
12025,9810,115144
95570,60127,860202
62975,50949,569807
12658,82911,117118
48734,88291,466755
8544,98734,79724
45253,12025,719499
91772,56329,897986
12342,89557,121805
8228,62975,80158
59810,75000,539750
28165,91456,258436
82911,32278,749562
50000,71835,447933
35127,59810,651151
16772,11392,343466
87025,73418,930832
56013,54747,506037
50000,70253,477687
48101,32911,538506
92722,73101,1089264
8228,57278,95889
10127,65823,158531
16772,36392,196394
75000,53797,880720
65823,633,693573
75316,87975,834602
68671,52532,633499
14557,49367,133094
7595,12025,69127
26899,73418,242782
21519,6962,193590
87025,50949,798385
75316,23418,1013089
96835,33861,1052425
86392,5696,860855
73734,24367,853114
65506,22152,912913
14241,26582,132055
25633,3165,257715
19620,62025,198521
93671,7595,1034548
19620,82595,198519
40506,9494,482218
75000,3797,869129
93354,74684,972226
19620,2215,188070
29430,5380,266238
87658,74367,1117269
86076,88924,984755
316,80380,10778
9810,68987,107416
15823,79747,159056
46203,10127,568563
99367,52532,1044058
58861,16139,635409
53481,47152,538333
23101,12342,229117
633,31962,8888
2848,92722,42479
16456,51899,158380
69937,76582,660625
18987,86709,187338
17722,98101,177679
7911,13291,78097
44304,46835,534936
48101,19620,538721
76582,13291,786469
70886,55696,704850
71835,34177,660530
3165,34494,43796
42405,7911,385710
62975,6646,566377
80696,7595,804459
24684,24684,287482
38608,12975,656197
39873,67089,526860
44937,31329,716256
73418,92722,670386
52848,72152,541656
11709,58544,118073
64557,32278,577382
51266,75949,467419
4114,95253,40627
10127,70253,92643
20570,91772,184646
31962,92722,284812
62658,48101,1245344
75949,59177,812506
21519,68038,296772
30063,63924,320818
63291,69937,608907
3481,58544,33732
17722,95570,174139
73418,97152,743158
48101,37975,1089582
45570,38608,552054
13608,74684,390267
38291,40190,542310
74051,17722,747270
77215,35759,793984
42722,1582,438220
4114,4114,40346
52215,83228,495890
61392,2215,595498
88608,85759,802493
60127,21519,541262
74051,24367,787590
49051,53797,445961
11392,3797,104269
50316,68354,452820
97468,20886,922788
49367,80696,448125
17722,88608,162650
23101,25949,208383
97468,46835,1111794
37975,34177,366948
82911,15190,742459
90823,60127,865228
53797,27532,483634
15506,30696,141425
71519,45570,642123
23101,91139,209292
25633,65823,276922
44937,37342,407741
10443,78481,96090
6013,70570,54320
67722,63608,625696
64873,25633,578640
38608,11076,348077
81962,99367,1856916
88924,71203,804961
24051,1899,218278
45253,50000,406109
71519,49367,711746
35759,75949,508724
32911,47468,506336
70886,98418,637772
86076,83228,788800
66456,69620,604576
45886,74367,411396
55380,32911,494925
89557,25949,836794
76899,36709,690981
46835,72152,422340
98734,32911,906369
98101,37025,927453
50949,63291,459285
39873,89241,361505
67722,98101,611690
52532,44620,563025
15823,52215,159958
9177,47468,92129
24367,12342,228721
29114,25316,261649
95570,32595,891050
90823,22785,956353
27532,74367,259601
31646,45570,286488
16456,52848,154901
60759,32911,540875
316,70886,4274
11076,18354,101943
72152,7595,679338
15190,88291,141771
78481,87975,707962
65823,98734,609086
37658,57595,348511
6329,11076,60123
18038,11076,216430
26899,15190,243359
49051,26266,440865
46203,38924,418506
35127,97785,335529
87975,29747,794391
98734,87658,906674
83544,8861,769321
73418,32278,705167
26899,13924,241460
81646,81962,788576
19620,45253,180895
38608,45253,347947
44937,87342,444190
3165,67722,34071
22468,52215,217924
50949,78165,516170
57911,27848,642235
81329,11392,1272336
25949,57278,389089
28797,18987,399650
65190,3481,806169
7595,50000,86738
83228,49684,844016
78797,50316,760814
60443,12975,763072
91456,51266,1126358
66139,87025,779387
24051,58228,244598
55696,48418,505041
34810,15190,326759
38924,4114,352511
17722,83544,162504
27532,79747,244798
5063,18038,48271
36392,85443,389342
18987,15506,190487
7278,99684,73223
82595,68671,1074108
62658,20886,792008
21203,90190,316583
4430,33228,63124
77532,15506,709489
65823,24367,982457
26582,62658,268382
23734,28481,215159
81013,1899,733126
29114,96203,261602
3481,59494,33075
67089,55696,1207385
31646,72468,1066743
73734,78481,892811
2848,78481,44678
14241,46519,143561
60127,55696,645032
5063,85127,67079
2532,12658,27530
11392,8544,132697
36709,26582,410790
84494,5063,1404273
89557,61392,1314252
68671,92722,831988
10759,3481,140034
29430,24367,354865
69304,66139,768206
48418,66772,629660
34177,46519,438456
40506,47468,522958
33861,87342,338972
63924,65506,637604
21835,17405,212502
36709,67722,373080
30063,6962,295667
30063,41139,293373
98101,9494,986178
24051,43671,479359
26899,37658,347710
37975,58544,445057
31329,10443,574962
73418,98734,867951
27848,40190,417532
73418,12658,752360
65190,84177,1736768
62025,42722,749058
35127,53165,427804
75949,25316,1063248
39241,70570,705690
43354,4114,628810
74684,55380,1110573
53165,52215,661330
50000,78481,624254
59494,49684,749328
30380,54430,313145
54430,86709,691631
41139,72468,465690
97785,79430,1161529
66772,83861,784270
94304,74684,1093427
22785,2215,266159
60443,41139,620207
0,3481,4931
54747,73418,571110
633,82278,10896
91772,6646,936723
26899,92089,415153
57911,71203,850453
23734,3481,300187
22785,46835,247002
9810,98734,98972
21519,56962,263614
53797,55063,688059
50000,60127,722890
45253,45886,590126
45253,36076,615885
22152,80063,425538
27532,12658,291202
3165,633,33001
11392,92722,114429
48734,90190,514895
10759,2532,112104
93987,75633,932345
71519,1582,704290
98101,75633,988514
949,9810,13096
38608,7595,380769
9494,71203,95437
76899,18987,835693
48734,11392,914324
34810,4430,558041
90506,97468,924742
72468,33228,726229
51582,65190,520037
81329,43354,833290
43671,74684,448886
61392,12342,598410
2532,72152,26501
27215,1899,261053
37658,1582,373532
22785,72785,228517
26266,15823,255838
84177,51899,840543
17089,10759,172225
5696,16139,56997
75633,80696,747046
46835,50000,465315
74367,17722,748799
58228,68671,569777
56962,91456,560672
16456,96203,165946
80380,61709,805679
1582,28165,19051
6962,33228,69633
29747,36709,287945
21203,17722,206471
21203,26266,207120
75949,32595,771539
76266,22152,766308
86076,8228,844245
66456,41139,692915
24367,84494,241669
95570,94937,946710
96835,15190,990725
0,33228,4260
62342,2532,623392
44937,10443,441924
48734,65190,479906
44304,38608,432871
27215,20886,269477
97785,56329,1138500
5063,30380,59076
31962,48418,309538
46519,24051,466962
87975,78165,971684
85443,31013,1056258
34494,53797,422258
23418,78797,289199
82911,48101,1223784
89241,45570,1051499
18354,77532,199150
35127,96203,348611
84494,38291,946399
97152,96203,966987
29114,82595,290942
50633,96519,504543
72468,48734,910761
25316,72785,310086
58544,59177,694403
97152,19304,1051105
84810,20570,937038
28797,23734,331200
70253,17089,703795
91139,71519,1196677
79747,28797,1107882
41139,36392,498734
9810,33228,125186
58228,84494,708920
56013,5063,600475
85443,5380,1154565
11392,32278,179101
69304,31962,918709
1899,99051,35235
16456,68671,186699
23101,30696,246563
949,34177,12489
77215,40190,797183
2215,90506,24940
48418,81013,468245
87658,98101,1004844
25949,37658,326115
66456,94620,689537
40190,26899,551524
29430,62975,345071
87975,84810,1004861
61076,21835,660144
65823,7911,637139
78481,77848,794700
45570,37025,443595
73418,50633,721132
47785,11392,585287
53165,67405,623297
66456,61709,888721
98101,47152,1041585
51582,94937,547989
45886,65506,589982
67405,52215,678088
28797,89557,281631
30063,13291,390637
39873,20570,444874
85127,36709,900443
29114,12975,410437
29114,19620,309307
76266,53481,798281
71835,63924,779193
0,84177,10035
81013,2215,998359
81962,25000,962585
6013,93038,79239
84810,12342,969411
86709,78165,915980
99684,65190,1187905
31962,81329,382215
20886,15506,241763
89557,35443,1007430
25316,87975,288817
41456,26899,541018
48734,35443,484511
42722,82278,426905
87025,62342,952529
14557,54747,147401
83228,21519,829549
23734,32278,234779
55380,12342,611205
94304,7911,938746
40823,46835,412690
43038,33544,440853
17089,88291,172513
24367,86076,238149
37975,53481,371370
4747,49684,48723
32911,74684,338584
15823,95253,156946
93987,6646,925590
34810,47152,344683
73101,58861,724602
78797,41139,895206
15823,57278,162947
58544,41139,573802
47785,17089,466165
16456,62975,191553
98418,87975,997233
81329,61392,822022
92405,38924,1011648
15190,68354,164410
56013,50000,561161
3165,32911,33366
66139,75316,817633
40506,38291,401339
76266,84177,851466
90506,41456,983819
19620,21835,204789
87342,54747,890328
26582,1899,266649
91456,81013,967957
48418,54114,473784
78481,13924,808905
18354,78797,204596
26582,48101,266775
42405,80380,444305
32595,98734,323692
70253,26899,800251
25633,8544,309527
42089,70570,476908
34494,75000,350892
22468,36076,235998
27532,56013,269059
38608,70570,385107
44304,63924,444771
32911,94620,350113
93354,43671,949813
49367,10759,505001
52532,32911,547338
16456,88291,164831
86392,45570,2059900
93038,41139,920019
65506,1266,731355
72468,91772,1068309
18354,21519,209852
28481,10127,315798
25316,31329,285503
75633,31329,912237
23101,59177,271827
74684,26582,743651
38924,2532,401039
52848,85759,551472
91139,20253,1142025
74684,60127,902455
96835,82595,1001483
5063,89241,56527
25633,41139,296458
25000,49051,299736
15190,93671,186728
32911,47785,348058
56329,24367,784319
74051,40506,877341
98418,10759,1070944
6962,47152,73625
94937,12658,1128084
97785,69304,1009652
90506,57278,1224166
37658,5696,476619
95570,20886,1040300
16772,78481,211952
96835,84494,975252
58544,93038,565780
3481,87658,37521
21203,29747,1358315
39557,87025,498514
93671,59810,1182160
18038,76266,202152
71519,63291,977222
50633,92405,545308
71519,73734,834405
57911,55063,562926
79430,33544,855531
76899,94620,1134281
97785,30063,1251564
20886,36709,243125
84494,92405,1043706
98101,93671,1996137
74051,9177,1426848
37025,6329,467403
3165,43671,58531
40190,20886,524724
76266,87025,925110
45570,53165,482700
47785,6329,479567
25000,11709,252830
39241,80063,435317
73101,69620,833246
72468,96519,806872
96519,22152,1085539
37658,88608,367839
37975,23418,373369
3797,13608,38868
27848,86709,330041
66139,11709,822932
26266,71203,280892
88924,30696,1085237
51266,55063,673006
30380,96519,342165
69937,45886,849870
78797,56329,900591
31962,22785,468376
86709,86709,910831
32595,11392,403596
53165,55380,669822
13291,31329,170719
50949,96835,630830
56329,17405,694570
69304,55696,718807
74367,76899,858552
92722,48101,923826
83861,4747,840307
93354,35127,958061
46203,29747,560045
33228,32278,332406
45253,16139,463456
70886,56013,738542
95570,61076,1091519
55380,99684,548058
51899,13924,504192
50000,84810,484250
88608,71835,877513
42722,75316,489965
87025,99684,862290
24051,6962,237034
41456,98101,1401442
74684,18354,732003
95570,61709,1183092
82595,99684,832905
97152,64241,953833
97152,22152,1004046
19937,21203,201108
26266,68987,259342
12025,81329,121519
46203,35759,447532
41456,14873,412346
36076,38291,353055
83861,23734,843381
23734,23101,246991
81962,17405,837439
80380,68038,984111
51899,32278,509723
58228,39241,563032
6646,99684,68148
65190,49051,713440
97468,34177,966646
59494,24367,582538
81329,94937,811254
69620,95570,719110
69937,52215,688569
49684,7278,502758
74684,70886,776799
94937,93987,1072318
69304,68038,686433
4747,1266,59400
76899,91139,770659
72468,76899,708921
12975,22785,127964
35759,46203,355819
95886,27532,946588
27848,94937,276420
40823,41772,413244
90190,95570,1023933
58228,88924,584417
74367,98101,740206
30380,14873,309575
87658,39873,887901
6962,84810,82579
74684,19304,736951
31646,33861,312857
36709,53165,367235
93038,1582,908519
96203,93038,959242
47152,32911,468516
76266,21203,858450
68671,85127,1131993
99684,10759,1355719
81646,76582,1108645
24051,94937,367676
28165,78797,395492
1899,31646,29644
99684,47152,1400079
33544,88291,346851
95570,85759,1313887
42405,39873,559061
60127,82595,820185
24051,79747,298929
29114,3165,351173
31962,5063,353203
15506,27532,180136
6013,50949,73204
93038,68354,1195181
49367,67722,680700
30063,7595,456717
8228,93038,125554
58544,81329,581140
58544,16456,568582
42405,36076,536933
949,88291,30750
58228,56013,641306
44937,53481,522623
61076,70886,741102
22152,23101,283855
21203,59810,241022
15190,41456,148980
71519,85127,869871
65506,1899,697494
53165,14241,575457
42089,86076,495558
68987,49684,740599
57911,2848,839320
59494,42722,752516
18671,91139,428454
5696,75633,78462
12025,45253,147682
38608,46835,466962
64557,41772,757218
69304,45886,758956
54430,24684,596272
45253,48101,664338
55696,6646,672263
59810,71835,621123
10443,51266,106574
11392,66456,112429
29747,19304,720009
13291,63608,162184
62658,7595,615228
10127,76266,1417860
47468,11392,591824
44304,37658,606267
22468,88608,264364
1582,42405,18093
19304,2848,205851
18987,78797,241659
6013,47468,82546
22468,55063,311847
82595,12975,1277685
64557,78797,670445
72468,67089,843136
99684,24367,1013248
19304,68354,247934
89873,54430,1140118
46835,56329,610687
74051,69937,865217
44620,59810,541480
28797,69304,306492
61392,62342,678032
39241,10443,457285
87025,39873,860054
63291,10127,680248
29114,87342,520983
80063,47785,952825
41772,8228,382607
59177,24684,617093
82911,71835,889146
2215,93671,28774
32595,27848,322605
74367,61392,943160
19937,88291,187213
50949,25316,463634
47152,9494,425520
15506,93354,217442
74367,92405,766015
74051,77848,811759
93354,44937,920237
99367,90823,1060655
31646,13608,458008
78165,29430,712323
58861,8228,544185
61392,53797,562200
96203,87342,895139
25000,16456,230375
95886,72785,872385
32911,91139,304996
64241,51582,574074
43671,7278,427213
45253,60127,410603
12342,31329,112935
72152,63608,650933
93987,18671,847264
0,27532,2157
82911,56329,755960
94304,30063,866195
92089,12658,872621
29114,32278,264850
62342,58228,751730
31329,85127,615230
6646,33861,117118
97468,53797,928015
15190,12342,141163
50633,70570,465211
45886,16772,420342
4747,3165,45741
79114,45886,782821
3797,62658,38925
10759,91456,99046
68038,34177,612415
54114,35443,504715
89557,52848,1365364
54430,51899,725386
91456,83544,829459
91456,3481,847192
78481,31962,723141
88291,54114,1014794
27532,52848,251922
3165,64873,30742
25633,22785,231080
66139,96519,656030
38924,56329,355376
83544,18038,907613
16456,97785,154979
43038,91772,387056
19304,81329,175018
97152,95570,884748
37658,10759,341665
1266,61709,13735
44620,91139,403751
78797,42089,747460
20886,73418,190954
28165,31962,255131
74051,68354,671330
80696,11392,791405
88291,83544,802924
41772,25949,376658
5380,90190,50500
89241,83544,2790661
89557,14873,920495
21519,53165,211811
80063,1899,749305
97785,46519,894585
64873,46203,582293
24051,64873,230426
6013,79430,56361
5380,82595,50090
66139,35759,746250
97468,26266,1222234
42089,87025,427431
68038,42722,905151
36076,78165,404748
89241,81646,888084
316,17089,6676
72785,58228,732267
