@relation RGBFilter

@attribute ImageWidth numeric
@attribute ImageHeight numeric
@attribute runtime numeric

@data
5796,765,138139260
2404,2016,149818605
1572,1156,54833793
1444,3697,165942906
1508,3971,182744737
5988,2016,381122930
4644,139,21321798
5284,3111,493467596
420,3736,47158589
4132,2055,257246428
1892,413,25034251
3492,2993,353050502
6244,2407,465503652
5924,2524,465663520
5412,2954,506793299
4132,2681,335859403
1764,2915,155980893
4516,2290,320047819
6244,3189,606956588
1188,3619,137026665
1956,3619,272685119
5860,2720,539423190
2340,1547,134589012
868,3932,104491928
676,2016,41365308
2660,647,54222975
932,2251,65240303
3492,1273,130784913
2660,1938,155910280
5476,2993,494076194
804,1390,38056794
5476,1195,203130677
6244,256,48604427
612,3228,58744138
1444,2642,114150878
5284,804,125363100
3556,335,35781115
4900,2485,385165536
1700,2876,153496985
1636,1429,75197196
932,999,28315237
1956,2563,154544414
1316,2055,89646805
4388,1078,146609212
3492,3893,502889016
4772,491,80464131
4260,2915,401990349
3684,3306,380898688
420,3033,40756201
4388,530,72668268
2276,178,12923619
6116,452,85116073
5988,491,89146002
2404,1703,143378894
3940,687,84065613
2084,2211,150267837
4708,3697,556722516
4516,3150,442526310
4452,2876,389067285
3940,1038,123537860
1892,139,10684969
2532,3150,240177571
2340,3502,247179250
548,217,3233563
676,3345,66241756
3044,3424,326678227
868,3033,79405028
4772,374,57894111
4324,999,128167514
2532,2954,233748752
996,2720,94471876
5924,2876,598677680
4836,296,45991687
5732,335,59493936
6180,100,20945140
5028,2876,439336180
1700,3854,209681125
4708,882,130071142
1636,1117,57873553
4388,921,123905761
3620,413,47274104
548,1156,18147525
2404,3072,233366321
5732,2954,593842232
5604,2211,383592710
3620,2720,299878346
4324,3658,493782210
1060,2251,71332909
740,1586,35671178
1828,1078,56468621
1380,2993,123842848
2660,1586,129972855
3108,3072,286199814
2980,2329,233219920
996,1195,35531024
292,3463,32235088
100,3228,8959239
740,2915,64565157
3556,1977,212213363
804,3971,102926841
4196,3150,401401291
1956,139,7392117
932,1547,47656296
4452,608,91656823
3620,3815,427117801
2084,2602,166595156
2916,2446,216554749
612,1078,20867470
2532,374,28017723
1764,804,45015117
5412,3306,538385703
5796,2915,506880622
5348,296,46563145
4708,1469,208768191
2020,687,44773323
1636,2133,108344085
3492,1899,244514427
5924,3541,633929814
1636,2837,136124238
3620,765,79704371
4516,3893,522839164
2340,1469,100945132
5604,1038,179547824
740,1469,34461454
1956,3150,184441585
1636,1586,79128353
1956,2993,174537956
1828,1312,79692723
1828,3619,202856855
3876,3502,409614560
4644,178,25467283
5668,3345,620978670
4516,2407,337705993
2276,1820,131222531
2212,1117,73967437
1636,100,4451667
3620,1508,184459954
356,1117,12567455
3940,3384,418396842
1252,491,17141749
4772,2055,305579573
5604,3971,682775371
6116,3150,587327686
3300,3541,354023788
3236,921,93641013
2212,1820,121851423
2404,100,6533933
1124,1156,40815560
6052,3736,795113257
3300,3502,357716476
2148,1351,88882364
2660,2329,188096602
5604,2094,357188086
4004,1156,143624545
868,921,24422681
2340,2954,207987862
164,2329,10983177
2660,3150,259896339
3940,2954,353644817
6180,2094,411916283
5604,3463,593873858
1444,3854,182421396
4004,3775,473035918
4324,2876,377944196
2532,1742,131687556
1764,3189,168325714
292,647,5241295
4580,1234,190745545
4964,3932,607506768
2148,3580,231086382
4260,1469,187578498
3876,1703,227738706
6244,921,192748463
484,3541,53078913
3812,882,102231441
2468,1351,99151541
5540,2720,464057136
5796,999,187958410
6116,1938,367972290
1764,3111,168956748
2020,530,34761674
1252,1038,42617765
3236,1703,165500630
1956,2446,145995701
4580,1273,182817221
2340,3228,311706138
4772,569,85587741
2148,1586,108124772
3364,1820,189410855
804,1508,36397775
6116,3267,614467294
4900,960,139619321
2660,178,13599096
1508,1547,70750772
4708,921,125886386
4388,1664,223420664
6052,1351,253504295
868,296,7054057
2404,530,38106457
740,3854,92101862
2404,2329,173021321
5604,413,70525619
5348,2290,393097181
4388,3189,461751956
3300,100,9333512
4196,1508,197107863
1572,2954,151663022
3748,3619,421341504
2276,2954,202500862
3172,3424,321221439
3940,2368,281105779
3236,3267,325251810
4580,1469,203388524
3172,765,76619630
932,3541,102322926
4900,3502,568201646
3620,3150,344410596
2916,374,32224243
2852,1703,146768800
2212,413,28293650
3876,2759,342677083
4516,413,57410043
4132,530,68589404
484,1195,17824232
3300,1664,166309876
5156,1625,300355156
2660,2446,200744095
3428,3854,439111370
3940,2837,338837864
3172,1977,189245698
6436,452,139888233
100,139,500633
1188,569,21225475
1828,2368,133219203
4900,687,103061575
1380,413,18038480
4772,3111,455903350
6244,2642,497396320
228,1351,10645233
3684,1312,150933418
2020,2211,134851889
3684,1351,148266298
100,2524,7404585
4452,1117,158578065
3364,374,37511955
164,1078,4912275
6436,2290,462637127
2468,3267,240663481
1444,3111,139982502
4324,1508,193942945
3684,2993,331557864
5540,3541,648661010
2340,1586,111658669
4964,1234,181345740
5540,999,164336888
6180,256,49717816
2532,2172,165353584
4324,256,31046498
3684,413,44747719
1444,2798,119136171
2404,882,65178502
1892,2759,159116741
356,960,9447111
3428,1664,181093684
2404,2251,161962533
4260,1156,175689514
3812,1469,172974087
6180,296,54517351
2148,452,28008651
164,2446,11315642
3940,765,91168648
1700,100,4606241
2212,2563,168109694
3236,335,32668683
3876,1625,194370777
3492,608,63078290
2148,3697,245410350
5156,2368,372139364
3556,569,57733604
5796,1312,248754096
3428,1781,184094666
3620,2368,263478999
5348,1117,176025076
4516,2446,375501222
2532,3658,285988424
1636,2563,128606343
5860,1742,304009222
3620,2172,242825851
3300,2055,211530086
548,3580,57647779
3940,296,34341529
5476,2133,357932606
3300,2251,230292492
2916,960,87925066
4580,2016,284796562
2084,2368,165024303
3172,2759,275259294
2212,3658,242510419
5220,999,194962261
1252,2251,84720434
1764,100,4768310
5028,2290,349767201
1700,3189,164706418
1060,3424,109863587
1892,2602,159181503
3556,3775,423867176
2980,1312,114547138
2532,3502,268589459
5476,999,165628540
1060,1508,50759508
3300,2563,261908039
1700,3150,164363021
4196,960,122446180
548,3775,61520859
1572,1312,62555831
484,687,9214575
2596,3072,237748716
6244,3541,689874305
2084,2954,182955444
2468,178,12082426
2596,3815,308493982
2980,1742,161531599
6308,1977,380272702
1252,2524,93575705
2724,1273,102063204
1828,2485,140291723
1956,2524,154956586
6052,1234,231848734
5860,1195,214218459
2724,2563,228190392
2276,3502,244091892
6180,2133,448590499
4068,687,84829441
1892,1351,77962019
6052,2602,489127176
6180,2602,492726239
3108,530,51040870
1956,3541,206824904
2084,2681,173189832
4388,1703,237309221
6244,1899,367338769
4004,3072,378027760
420,2094,27257739
1188,2446,86480399
3172,1664,186913749
676,765,16911175
6436,2602,526227308
3172,3775,368859844
3748,3932,474747428
4132,3189,403524939
5668,1312,238452914
2916,1469,129537542
996,882,27181006
3620,296,33930458
484,3619,54129696
2212,2329,161717809
2468,1899,143235643
932,2837,84274405
5028,3815,595374585
6372,2485,489441451
1828,921,53842168
868,882,22313810
4196,2993,436464117
4196,413,54958764
4068,3384,428263495
2020,1703,112037140
804,1156,29512828
5284,3502,562870715
4324,765,106814834
4068,1703,219737735
996,1273,42968441
3364,2329,245093361
4964,3463,533580400
4068,2407,293549077
2724,1234,102422533
4708,2329,336972237
4772,1703,244498259
5668,1195,200236823
2724,1156,131031087
4964,2993,453422421
3300,2720,279535185
3620,3932,456455181
3748,3150,410373790
5924,1312,234338049
164,2094,10950290
484,1117,15754823
3044,2485,230874105
1700,139,6949813
4900,2602,390029857
1956,3893,220389022
612,2133,40033794
4580,3306,453761297
2660,3658,299239713
2212,960,83091364
2596,1429,114196196
2404,3893,277449865
3684,1703,196715397
2084,3463,225714615
5348,2368,387057952
5476,3815,646590632
4516,2720,370836752
5796,100,18075637
5348,999,167748091
932,2720,75103958
5988,2094,413353277
1828,3463,199043814
1124,530,20406239
3300,530,53629825
6052,1156,252158311
6180,3228,648123989
4580,3189,499632540
5412,1938,319994154
420,2251,29110510
3876,569,77763545
3940,1117,139279588
2404,569,40495171
2532,139,11597046
5412,217,32781655
1764,960,51237647
1060,1038,33691198
5284,3384,557406089
1188,3580,130379828
1892,256,15870063
5220,1860,288648050
356,335,3206638
4516,1938,284604708
6180,3541,680483589
6436,1899,414108352
5092,296,43422045
4388,2602,389864036
1252,3736,139207333
2916,3658,328806045
1892,1234,69748485
3044,1742,161473618
4132,3033,376462666
740,2016,57580035
3748,3228,369775803
5412,1234,202191750
932,139,3465673
6116,3893,795250350
3172,256,23030675
4516,2993,430326155
4516,2133,297642807
5348,843,138525276
5092,608,92588785
5860,1781,334306953
100,3424,11321176
2404,3150,233201102
4388,2251,304110224
1380,3033,127709433
5540,335,57590328
3044,882,81867321
5476,1742,303690063
1956,178,11809861
996,3463,105009993
1124,765,27819342
3364,3775,416979220
1828,1429,80995415
4132,296,36892043
4196,2798,424288009
676,2954,66130735
228,3775,33177839
1764,1429,74199090
2340,100,6473384
2084,3072,197531876
1956,1156,67721411
4260,2055,270452937
5668,3424,592571490
3556,3306,353910782
164,2954,17192078
4836,3150,480828355
5476,765,126295235
5156,3228,518065496
2980,2759,248628592
4452,491,70034898
740,765,15874831
2980,687,62632468
3556,2094,250649147
4260,2368,351010616
1636,1351,68650069
5540,530,92660323
6244,2524,476176525
3044,1860,169971230
4772,2290,341451220
5028,1742,264130991
5348,3658,597339319
3940,1234,147352219
2084,413,28481036
4132,647,83720203
3172,3189,317353360
2532,3228,251942037
2724,2954,239033080
5988,1625,304400632
2916,765,69020835
1956,1860,109033463
3364,1547,172462641
3812,1273,147561748
4004,608,76109341
6372,726,148279608
6116,2681,573755122
5028,2602,424042731
1188,2329,88291828
1124,921,31266809
3428,3619,476070145
2084,374,24504276
4516,256,36451126
2084,921,65315789
1956,1899,139056357
5412,1117,183069980
5220,2524,399705700
6052,2016,366436460
2660,1547,161970228
4132,1938,249152182
5924,3384,680455156
5476,1351,217460680
4196,1156,152414383
4644,999,139287910
4260,3854,522317526
6116,687,126268791
3556,2524,270627336
6308,1547,297261873
676,2485,52492107
2532,3072,238035813
4836,3072,504511641
5860,3306,589594611
676,2915,59267206
5796,3971,932748917
228,1625,10146830
5028,1195,181807137
6052,2563,507591455
4580,1038,142288333
100,1312,3606725
4132,3228,399300259
4196,2759,391548961
4772,3658,534082913
1188,2915,111901767
6372,3033,588200752
4068,491,61127408
6052,452,88683912
4260,3971,535621810
548,3424,80680416
2532,3893,364278885
3364,2602,280041103
996,765,25633289
4068,2720,361874136
2788,3189,270507611
5860,1117,199590200
6308,2133,405025815
2980,335,31407999
3300,1195,115920875
1828,3424,195801563
5796,3345,589119731
548,139,2064100
4836,1625,250029944
740,2172,44832015
1956,530,31563751
4516,999,137415324
4836,1703,284665465
868,2720,69873769
5604,3345,638979977
5156,2133,409207928
1316,1273,53170436
3172,3658,342025709
1124,960,31962714
2916,2211,195703317
3172,3228,325673751
5476,3111,517748221
4900,3854,614526813
5348,1351,229512738
5796,2993,559155482
4196,296,40256144
3620,1469,175653268
2852,1664,144709842
1380,2681,114027653
5348,1703,335181460
5156,2876,455643592
6052,960,183126294
356,1234,15523217
1508,1820,84919448
3236,1625,155685562
5284,296,46051744
676,3228,67734477
612,2446,47007278
2212,1547,108483320
2532,921,68241880
1508,452,20391640
4068,374,44987237
5476,1899,323208183
2020,2759,168902270
1188,3893,149102638
4836,1195,179012612
164,647,4878158
3492,1977,207416910
2852,3502,309169468
4452,2211,425060432
6116,3463,775826253
5796,647,112435010
548,3815,66215061
100,1273,3463604
4068,1078,140455152
4708,1273,204041441
4196,3306,426637352
6052,3306,607021201
3428,1899,195420738
6372,921,176124781
3044,1078,102112714
612,530,9002638
5284,1938,312603575
2148,804,60823122
4836,3345,490213265
1252,3971,158686643
1252,3580,142229343
4772,1860,283709824
4004,3463,508290107
612,2016,37360564
3172,3267,329745035
5540,2563,444346318
3940,3424,405713761
4452,3658,497809224
5412,2681,479401505
4516,726,109811614
676,1586,35492285
5732,3306,694766546
1444,882,38140093
548,3502,64845917
804,882,25041564
1892,569,30345886
1380,3658,152739981
1636,3345,174727837
2980,2211,264776528
2148,2563,165827867
164,2251,21620137
6244,3580,680852203
6244,1977,378396959
4132,3854,519836805
5540,2954,496312556
3620,2876,327538835
4196,2368,307971521
5348,2055,338866059
868,1742,48919549
5540,2524,430566751
2916,1429,126400505
3044,217,18195112
5540,2251,378520357
5092,1156,178953056
1828,1820,103312278
3108,3306,308586156
2404,3619,270015849
4964,256,39897354
996,3424,106913996
4388,2055,285901660
6436,2016,398804265
3428,296,31724619
4068,3306,421403712
5028,3580,551471942
4004,2563,307553403
1828,726,39725844
3684,2016,226504978
4644,2368,338443238
6308,1078,205256734
4900,1312,202654385
4004,217,26749218
4964,1390,207594165
676,139,2760678
1508,1664,76211034
100,1469,3988698
868,1195,32737339
3684,1547,175697549
4900,139,19861558
4324,3932,536115593
5604,1899,334141269
3684,3384,391560824
5220,3658,634180116
5028,921,140047679
484,1156,18116528
5796,3150,564383612
1252,1742,67218314
356,1820,20585703
3364,1899,201268767
5220,2602,405597751
1060,1820,57302862
3812,3072,369144895
1188,1390,48423743
1380,3306,142919173
5476,1429,243161417
1444,2485,113003655
6052,1508,276858345
3172,2563,256117130
740,2798,66853464
4196,999,160979604
5732,3189,554875718
2276,3932,270017122
100,2681,7810286
484,2642,42874320
3428,3228,354769674
5092,2681,452226989
292,2602,22356740
4964,3150,477305591
1764,1547,82457056
2212,2251,158127549
5476,3541,605016297
228,960,6257279
1892,1860,107046916
4196,2642,344483485
5284,2407,383307237
356,3815,43830472
2340,413,31258923
5796,1820,324353034
2852,3150,286509951
4068,1273,152025513
3236,2798,283861996
1316,3306,129345516
4452,3815,512469715
804,2642,64063399
4900,3345,514971962
6180,1195,222759926
5668,1625,277701153
4388,843,115769076
868,765,19505036
1060,2954,94469160
2212,3306,238503758
740,530,11897553
5604,530,94700482
5924,2798,510066118
5476,1547,252334437
5860,2407,438335949
2788,999,83496521
3172,296,29156822
3620,3854,416204925
2660,1625,120795672
548,569,9096872
1892,1469,111280754
5092,2211,341863495
5412,100,15503133
420,100,1250383
1444,3228,140799504
1444,3306,144223833
1188,3971,155819756
6436,2915,577331645
1316,2837,113591716
1508,178,7765774
2212,2055,144063790
1252,2642,104691726
2276,1899,130081311
2724,3932,333921817
6436,3384,664431340
1572,374,18864367
740,3424,75106260
4004,139,18519680
100,1156,3224215
4580,256,35437915
4260,2172,291073719
5156,1234,199285873
5988,3971,730026325
2148,2524,172351391
4644,1586,232929472
676,921,20037980
1828,3971,222455376
5732,726,128256982
4132,2133,372294680
3236,2485,378364860
2020,3932,262148757
1060,1156,38900207
3876,1547,212319545
548,2290,39779736
4644,1625,258597438
2148,3150,268486013
4388,3815,507990001
6180,3775,737421409
3876,3033,370839184
5796,2876,529592373
548,1273,19568109
676,1390,31351161
1956,335,20204638
3748,1469,167943213
2724,1899,159218143
4388,608,83044361
2660,3424,274196545
5796,3502,629516423
6244,2954,569321148
1188,1156,44286270
3236,3502,341613595
2340,3384,253211104
4644,3775,551354124
4964,217,34772550
548,1117,19668438
1892,1078,63102501
2532,3775,293190444
5796,1390,245038316
6116,3228,598872516
1060,3854,131357198
1892,3502,225380948
868,452,13138381
4836,1508,225287058
2084,3424,220796806
676,374,7384786
2276,3697,261900332
3044,608,54911164
3812,3541,429608149
2660,1508,123312700
3044,3697,352660491
3364,882,92780158
5284,1664,283793197
6052,3189,595912015
2020,1038,65010635
5284,491,83011624
100,1547,4271070
4068,3463,427892561
5860,2915,516424017
3492,3228,342898025
2852,2055,185079983
292,374,3004754
4964,3033,470796582
6052,178,33156305
2020,921,54505713
3620,452,50883996
5220,178,31754509
3300,3189,324456085
2724,2485,226274925
5028,3541,552365414
2724,3658,313553046
3300,1469,147877722
4772,1586,226050952
2596,1742,151210860
2148,2133,149531121
356,726,7027720
5156,256,39561637
1636,3384,168517938
5732,1234,224193017
868,3306,88345258
3108,843,115059806
6244,2251,634699494
4004,452,56467155
4772,2094,299241139
4132,491,59151891
4964,178,25171328
6052,296,55789064
5092,3384,533113980
676,100,2083743
3044,3189,289768985
3940,3306,396895760
3812,1860,216533953
2788,2094,176803530
4068,2172,269375024
4836,2720,412854978
4324,3150,414800730
1764,3736,230002905
3940,647,78161775
5092,2642,405314348
6436,1977,398229965
1316,530,23238196
2276,1078,77722672
4388,3658,580142934
5796,3658,649451824
2852,1156,102751747
5668,1781,384852778
5156,2211,360589051
420,374,5185306
6116,2993,569129146
676,2407,50949664
1060,256,9579427
2532,2524,207081512
2916,3384,304352110
932,843,24234578
4516,647,92960740
3684,3580,398696194
2596,3697,290442275
2404,608,45805518
868,1234,37846497
996,2993,120735678
6372,1625,316165561
5028,1429,243601890
1956,2837,169513003
2532,687,53905845
3172,843,80449150
2852,2016,185501422
804,3033,75369727
6180,3658,693636714
2980,647,60764409
996,3384,100447044
420,2524,36038608
2916,1547,140566920
2980,2798,334475979
2916,413,35136083
1188,804,30781496
6436,1156,233097710
2340,1273,88708604
484,2954,46334183
4452,139,19868858
3940,2016,245068475
1444,335,16170094
5988,2329,439342705
6052,1429,256176230
2148,1195,80458620
3876,100,15268356
3556,999,116728240
1508,1469,77656140
2596,1781,153906123
5604,491,84006141
2532,3932,330027301
5988,647,119877717
2724,2642,237745376
5156,3306,518243088
2916,1781,155429265
4964,2563,459503664
5284,2446,388461823
4196,1078,141270813
5540,3033,505841190
3812,335,39706325
420,2407,33855994
1764,1273,69344803
2724,1078,89682263
2596,1312,106969755
1764,1625,83127608
3300,2172,221830368
4708,2720,400217521
3812,921,107714890
4964,2133,319263663
5284,452,69957604
3044,921,82578853
1892,2290,134269781
5092,804,128340862
3300,2290,232296082
228,608,4866464
1316,3267,135741341
1252,2290,88191862
3492,1429,153066612
6116,1781,472751880
2148,1625,105201668
3172,2407,256173851
3044,3580,339308520
1828,1195,67041977
1060,2211,71090647
3684,1586,192171228
5284,3775,620561679
2020,3072,190209515
3044,569,56558028
4580,1390,190461130
2340,2681,191823339
4772,100,13325326
4836,3580,536795440
2404,921,66902869
996,3033,88717528
996,2524,73799327
1572,1938,95343139
164,1977,10585244
2276,647,45424336
2660,1664,134625050
4964,1351,209288497
804,3580,86340935
3236,1664,165099055
2212,2485,173013820
4900,3463,523134468
2532,882,69204298
5412,960,162999533
2980,530,54252227
2148,2290,191817916
4004,2915,357089209
3812,999,119390274
1572,335,14586363
5092,3150,509444658
1252,1390,56522851
4964,1508,228357084
2468,2993,237434654
4772,726,104498983
6244,960,181846501
5924,2055,422381680
2212,2915,196488926
4388,3541,516811195
1060,491,15037473
1700,3033,157420299
5796,687,128514446
4004,2172,272240501
5284,3541,577050197
4068,1820,220712632
1316,3932,159401689
4004,2954,367193776
868,3424,93496514
292,2329,19417273
5220,647,100778775
1764,1820,98495105
1444,960,42915922
2148,3189,215384838
4708,608,117155604
5796,3306,578860987
676,1977,43083909
1316,3502,143118857
5476,1938,323169518
676,1273,33330462
2276,3736,276859355
5028,3697,618292244
100,335,1303489
5284,1899,338664901
2468,3111,248260946
1124,374,14368428
1508,921,47118006
228,2172,14119164
3172,2915,278281580
6116,2016,376964378
5156,3033,480601560
484,3384,49370379
5284,1742,281328642
2212,687,46569507
3556,1390,147265042
1508,1508,70905795
4260,2251,302120325
2212,452,30003069
3108,100,10290738
2596,1234,99226550
2020,2094,131567440
5412,3815,641993626
5284,413,65346067
6052,413,81124418
5348,1625,268095152
4900,647,92075016
4260,1078,142215566
6436,2133,620727184
5796,3775,765285488
6180,2016,390701823
1124,3619,125557169
4644,3502,515299927
5284,2094,362125634
996,2290,73280185
2276,1508,104492390
5540,1117,195080085
2340,3189,227257290
3492,2563,281981813
4004,2993,369301053
4836,1078,176060540
1508,1078,49152232
1764,2602,144702232
2980,804,77064972
4068,3072,374709508
1252,335,11697196
2660,3502,310089482
3876,178,19827760
3108,3541,350771440
2852,3815,333218046
4964,3736,626276664
4644,3580,498661015
6116,3658,724224275
4196,2524,340268275
1764,569,30731198
2788,3697,323382485
5284,1078,173307965
868,1508,40936149
1956,3502,214166025
4452,2642,408045011
3108,1625,171222968
3556,2172,274403849
2468,217,17310759
6052,1390,258620890
5796,843,151749543
5924,2251,423894403
804,3345,81982417
1892,1390,88113641
4516,452,57890887
932,1781,49628468
1572,3971,193298296
6308,296,60423513
2852,2368,207106600
1572,1469,70351609
1444,3463,152324785
3236,3424,354076241
3748,3424,391308073
5540,2446,418820091
1252,3424,158367166
4324,296,38465255
6436,687,127698190
484,2094,34340619
1700,1117,57618912
3364,647,64369044
1764,2681,154405788
6308,374,71684157
2148,1820,118375117
2532,2368,183263880
2916,2837,258997692
4516,3502,495925984
3492,2759,302786006
3492,2681,286826876
3556,296,31383164
4836,2681,441782077
2468,413,34955086
740,217,4718333
292,1664,16271876
3236,139,14681971
5028,2759,429464638
2212,2094,142562019
6244,2211,562436404
2852,296,86547999
6372,2251,702606983
2404,452,41308922
484,452,6023604
1380,2915,133002882
6436,726,164614364
4708,2563,424926311
3428,3541,373664064
4708,2915,428295587
804,2446,68081133
4580,1195,175391623
1060,2524,101879977
868,2759,74524518
2340,3306,227656169
6436,3775,736832307
3364,2954,317360602
2852,3033,258156915
6052,1820,324821636
2084,569,34833065
2916,2485,227003765
3428,1156,115100580
2852,3463,314240817
5284,3815,620702466
3620,3502,376999861
1252,647,24133995
5796,3541,621398417
6116,3775,774255779
1444,726,31287946
3428,1234,132122711
6244,2876,706382572
3172,3072,294816149
3300,1508,148774260
4964,3893,592491075
1316,3463,140448574
1252,3541,135810122
4836,1742,249378923
3492,2642,301323116
868,217,5018132
292,1351,10839537
3876,2602,306247118
4196,804,108025646
292,491,6328986
2020,3893,255238319
2916,1273,116335377
5220,1977,323507964
804,569,15183768
5604,2993,514294510
740,2407,56663761
5284,1586,302887092
3876,1078,132475599
4260,491,58740443
3300,491,50879234
2852,960,79986425
1828,3893,216604134
3044,1781,159188519
4068,1038,152114778
4964,960,146815163
3812,1781,216767652
6372,569,139092474
3044,3228,307519029
4068,1234,157184470
6372,3306,626827720
4964,3502,526456615
2276,1273,93385260
6308,1586,411716622
612,1860,33819737
2788,1547,132499851
4516,843,111473084
5412,1351,218319755
740,3502,78993719
2532,3306,267169087
5860,3463,711467832
2852,2602,215466523
4580,3619,509874568
1444,1038,42012672
5668,2720,477115930
6308,2993,578823315
2212,2368,158411340
4964,647,102134865
2788,139,10793410
3044,3619,332351647
420,335,3759922
3044,3971,361044312
1444,999,44592043
4964,882,131419507
5156,1390,208327181
6436,3502,672190024
3620,1547,166846677
1764,3775,197460945
4900,413,60678941
2084,1625,96710628
5156,1078,165274769
4900,3658,544685602
6180,1351,253243643
292,3033,26500205
6308,2681,514588922
868,1469,43753565
2596,2485,201500623
3364,960,93015410
3044,3815,392387721
2148,2329,151290495
4196,3854,500307629
612,3033,53429614
2724,2524,208020107
2340,2915,218400243
4900,178,24035214
5412,2524,420546255
5860,1390,245186759
612,1117,21436907
3172,1781,166975812
3172,1860,173593293
4580,2915,405594051
3876,1038,117805070
3428,1860,189766474
4580,1156,162388623
676,491,9420250
4964,804,122380515
4900,3775,568036608
1124,2876,116748904
484,569,9961374
5476,3502,579644731
1316,2798,148200854
3300,647,66168591
6180,2368,458884533
5284,335,52575581
2660,1469,124469831
2852,804,69906507
4772,1312,201741386
292,1860,16098302
1828,3072,188938520
1828,530,31823370
3428,2993,325942340
676,2133,47137803
804,2133,50545577
2404,999,74508921
3108,1429,139211399
5348,2446,432699217
3236,1860,184744039
3940,217,26227016
3236,217,21975039
1444,2993,131667116
5348,3854,746610372
1060,3580,111965746
4644,3815,562395977
2404,3424,256573014
1316,1586,63394785
3492,1390,152009979
5028,2329,378300367
4964,2681,397875271
420,608,6885455
2596,2368,183310349
2020,2524,169216649
4836,647,93627531
3940,1508,180686762
4260,1390,185986078
4900,1977,316058167
5860,3150,562039807
1380,1390,62887783
1380,100,4705519
1828,1508,90825133
1316,1234,47836209
2660,2563,206976830
4900,1351,216432751
4132,413,47596076
548,1038,18521341
5476,3150,618354528
3684,2368,257941074
100,1703,4905117
5604,3775,839458754
5924,1977,356402762
612,3189,57387722
1444,1781,79077409
3812,608,70943680
292,335,2663276
3876,687,83185564
4324,2485,325104111
1828,2563,140845507
5860,3580,655936396
3684,2602,327915958
1444,2055,89384622
3300,1390,131828454
2788,2563,222113226
932,2016,62655759
1252,374,15651868
5284,3463,633783754
3236,960,92918196
1956,2407,145163716
5796,2446,439315618
4964,2251,329566565
6244,2094,399172627
1764,1117,57410049
1956,2720,158826324
5156,1820,293038460
2148,2211,142190045
6180,3736,767482871
2212,3854,262634628
6116,1156,213879275
1188,2681,94315430
6052,2915,532859653
3748,335,37998488
356,1586,25552200
6244,1195,227369833
3492,3775,424820550
5924,2954,534136587
3364,765,77180369
3428,256,26993215
1124,2290,78146362
420,296,3366905
2020,1547,94885814
2404,1781,127246856
2148,2485,177280596
1252,3072,116166951
1700,1742,85641609
1508,2837,132532713
6116,1586,310257884
1508,2133,93704611
228,3228,25123714
1764,296,17289346
3684,3345,382479423
2340,726,50050317
1508,2446,112082119
5156,2563,400944542
1444,452,19625826
612,1156,22008566
3300,3971,393382606
4644,1742,249957577
3876,2720,313316852
4324,3736,503703951
1892,1508,85742840
3428,3189,325669897
4132,139,18237807
1316,3815,165351050
3876,3463,450962475
5988,100,22496803
1380,647,27745384
1060,2094,65301849
5924,2993,539907665
1188,3502,128097754
5860,608,109235743
3684,2251,262595011
4836,804,116192285
5284,1390,236787426
4580,1977,274435174
2212,3815,273530805
2852,1742,162883477
6052,2094,384253356
4644,2485,346904116
5220,1078,175314602
228,3306,43701269
4516,3424,469267075
3044,2563,233724069
4324,3033,403014399
1380,1742,82637066
4452,530,73135724
4516,2485,349122934
2852,569,49490980
2788,2993,257546164
4004,2876,348598556
4132,3736,466737506
2852,3697,320482608
5540,1781,370323541
4516,1273,179756698
5156,296,47989962
5604,3111,533538125
3492,1781,190501507
868,1586,51798927
3876,2094,247936411
2852,3072,274767915
4452,2368,319831075
3492,2016,210538027
6372,256,57761530
228,3033,21227320
548,3541,56466869
3492,1156,120812251
5668,178,31026939
3044,2251,222539818
3044,2837,246992704
2916,687,55843585
4708,2524,364655217
2276,2720,194214141
5668,569,96586069
3492,2602,293520480
5284,139,23199164
1060,647,19734843
1700,2681,136386453
612,3463,67092107
1060,2798,88940421
4836,2876,479066769
5476,3189,586134151
5348,1390,229006979
6244,3971,764591050
5668,765,131833794
4644,1038,146193936
1316,3033,121156527
804,530,11921463
1700,2837,150164188
868,2485,67879999
2276,1586,110721941
2788,2681,255263243
2404,2485,181528403
6308,256,50892779
5156,3893,602814554
3364,335,37047538
2276,2094,139966560
5924,765,132982470
1316,100,3539294
2660,843,64717748
2212,3697,243522942
2276,3267,222554371
164,3736,18170529
5668,3893,671660130
1316,1664,70449792
3108,2329,213682235
676,3854,78163723
3812,2602,303942240
4900,1899,280766234
4644,2993,410932252
3940,1860,223335472
4964,413,65983670
932,2329,63989966
4772,2759,410813185
4708,1508,212817632
4644,413,56241484
4580,3384,465221289
612,2837,55213238
1188,530,19291148
5284,3580,621635017
4516,2798,384053899
3556,3384,361796145
5860,2368,460422506
868,843,21716276
2660,921,77145101
4516,1625,210201985
6052,2759,510839663
6052,843,156469850
484,3424,52014487
2916,1038,94126767
2148,3932,285004322
1572,921,46202543
6116,1469,277504130
3364,413,43835803
6180,2290,448003954
3876,452,56235114
5476,2172,401952027
6052,2407,445934491
3428,3033,304150308
5604,2798,468399783
1380,3893,152061075
2468,1234,90557114
292,2563,21462008
2084,2993,190888688
5668,687,119722819
3236,1038,125423709
2660,2720,225124720
484,296,3862238
6308,3424,664484691
5092,3424,1630478145
484,3815,58969288
3940,843,117866686
