@relation RSAEncryption

@attribute StringLength numeric
@attribute KeySizeExponent(2^x) numeric
@attribute runtime numeric

@data
17,10,93411
20,9,45587
14,10,107030
13,10,112851
14,10,108895
20,10,113915
14,9,45042
14,10,99737
11,9,46407
18,10,116891
23,10,99436
30,11,295739
30,10,116364
15,10,147380
2,11,264983
15,10,96482
17,11,266040
18,9,47133
8,10,141025
19,10,120715
24,11,267802
23,10,192853
19,10,110887
19,9,54132
14,10,113000
29,9,45360
25,10,95747
19,9,70377
19,10,186401
13,10,101581
2,11,296848
7,11,268443
6,10,110512
13,11,275408
24,11,262408
11,9,44377
9,11,277055
0,10,101301
10,9,69479
23,10,97371
11,9,43619
6,9,45052
20,11,263477
14,11,259172
12,11,269806
8,9,48527
16,11,267081
3,9,60760
14,11,274729
22,9,45269
7,9,57933
29,10,113662
1,11,295933
22,10,131998
7,10,125239
27,9,45432
7,10,122094
10,10,98474
20,11,265727
0,10,232384
1,10,128444
2,10,116655
1,10,99070
8,10,96653
4,9,56586
11,10,119706
6,10,116941
29,10,106441
1,10,124558
13,10,112947
25,11,267499
14,9,50814
12,10,108200
19,9,47897
12,9,45803
18,10,94542
16,10,99697
30,11,271787
17,9,44991
22,11,264562
9,10,113676
4,9,47077
17,10,98146
22,11,267751
9,10,117795
21,11,273292
30,10,98283
27,10,100516
21,9,44203
13,9,60896
13,10,95420
0,10,123024
2,11,280726
3,10,117224
27,10,104028
8,10,102573
27,10,101411
11,11,269543
25,10,94705
11,10,196497
14,9,98227
27,10,113508
5,10,100253
29,11,275650
9,10,104040
23,9,46170
11,10,100548
25,11,267631
19,10,98424
0,9,43683
4,9,44059
21,9,46639
20,10,95784
26,10,127306
23,10,116569
27,9,45481
26,10,109119
8,9,48552
18,9,51814
5,11,269929
16,10,110703
20,10,121260
24,10,98736
23,11,277995
4,10,134255
6,11,270521
28,11,267338
24,10,96408
7,11,275286
29,11,268848
1,10,102958
12,10,95540
12,10,119986
3,9,46216
21,10,108623
28,10,95598
8,10,92760
16,10,98247
7,10,110112
22,11,261497
13,11,272104
7,10,95983
28,10,99645
12,10,100293
26,10,95235
13,9,85991
5,9,45644
1,9,47277
13,11,290290
7,11,264297
3,10,119668
5,11,274442
6,10,101465
26,10,97151
23,11,272846
11,10,116638
30,10,100043
8,11,268461
27,9,46754
11,11,336589
10,11,260288
5,10,100660
12,11,296846
27,11,266499
19,11,277809
21,11,273920
28,11,264083
8,10,98663
22,11,277829
13,9,48454
28,10,100236
6,9,50611
4,11,270349
5,9,48722
2,10,94747
9,10,94784
18,10,98970
27,10,104625
17,10,108156
30,9,68566
15,10,99729
22,11,295702
10,9,46577
8,11,271528
19,10,97008
3,10,94931
1,9,54209
11,11,270565
26,10,104449
29,10,94777
25,9,44551
9,9,45006
3,11,276440
2,10,115505
23,9,52079
9,10,97233
23,11,289131
6,10,128940
9,10,116618
21,10,115519
21,11,273299
10,9,62938
17,10,95182
8,11,265721
16,10,94934
25,10,111754
29,10,94185
28,10,98157
15,10,94712
29,10,126701
5,9,45981
0,10,97893
11,10,93536
29,10,99580
8,9,55905
26,11,274233
23,10,101803
29,10,102761
8,10,131665
5,10,129666
16,11,265779
17,10,98633
12,9,46346
13,10,110896
9,10,118415
6,10,186063
12,10,97307
19,11,279121
27,10,112028
9,10,191335
23,9,49038
0,10,100622
3,11,278893
18,11,265855
7,11,272904
5,9,73488
21,9,48505
5,11,270045
19,11,268343
19,11,273474
9,11,262410
22,10,107510
4,9,44310
3,10,120662
14,10,102347
4,11,262712
24,9,51632
6,11,267558
26,11,275673
5,11,268976
17,10,98491
21,10,124248
18,10,96011
25,11,270235
19,10,172802
5,11,275588
10,10,109227
26,9,47491
24,11,267105
22,10,101927
23,10,111278
2,9,52520
8,9,48153
27,10,97304
21,10,135910
4,10,142868
21,11,269683
21,10,100387
21,10,187474
25,11,271399
25,9,50824
6,9,47317
13,10,120811
4,9,53549
9,10,97827
20,11,267948
29,10,117332
20,10,101406
21,10,105619
7,9,44070
4,10,93545
2,10,111585
27,9,55385
11,11,262428
21,10,99531
10,9,44833
17,10,95810
11,10,95081
9,9,58747
17,10,136092
20,10,99561
13,10,93319
19,9,46331
9,10,98496
29,10,110423
22,10,173659
11,9,84424
27,9,112750
26,11,275547
19,11,274023
15,11,276464
1,10,113621
8,11,273809
22,10,103451
4,9,48545
28,9,48398
14,10,102529
18,10,98571
4,10,105535
22,10,114223
9,11,264241
13,11,269226
27,10,114265
9,9,45898
2,10,104484
29,10,109287
16,10,98620
10,11,262430
3,11,267405
0,10,197054
4,11,279958
12,10,99518
8,10,105848
15,10,121453
1,10,98641
8,11,269881
16,9,59790
25,9,45422
30,10,206724
16,10,104426
3,11,257408
22,10,135819
19,9,382535
21,10,133666
7,10,170214
14,11,265878
19,9,46567
5,10,125989
21,9,51309
7,10,140215
11,11,268179
24,9,45670
21,10,105894
19,10,238913
23,10,130903
29,10,99806
24,11,270158
23,9,45518
24,11,269738
6,9,47967
1,10,93879
29,10,99253
4,9,44484
20,10,125888
0,10,95611
10,11,269541
19,10,115579
10,9,49623
4,11,266359
12,9,43508
3,10,111934
17,10,95415
23,11,262536
9,11,277088
24,10,101799
9,9,49618
4,10,106988
5,9,53745
18,10,97422
26,10,103033
21,9,49501
3,11,274111
17,10,111283
7,10,119546
22,10,94498
22,9,44658
0,11,270781
13,10,97819
7,10,100133
12,10,110208
28,10,138280
9,9,48773
28,10,113767
27,10,96903
30,9,47101
3,11,272417
29,10,105691
13,11,266679
23,10,114285
11,10,110367
20,9,98558
24,11,263354
7,10,122233
12,10,95263
18,11,280138
27,9,56519
20,10,108514
9,9,45675
24,9,46169
14,10,103484
30,11,276545
29,10,111027
8,9,49725
23,11,271957
27,11,389199
21,9,69576
25,10,97284
6,9,45473
24,10,103953
25,9,45946
12,10,107573
5,10,104122
6,9,44712
13,11,263916
23,9,48337
22,9,44027
23,10,107737
2,10,107604
19,10,106313
14,11,266779
24,10,92999
25,10,116010
30,11,266540
23,10,95708
13,10,95824
15,11,267723
6,11,266466
13,9,63592
4,10,99989
8,10,140666
29,10,138531
1,10,116538
4,10,129107
5,11,302686
3,10,99444
4,10,114864
1,10,112412
29,9,59380
9,10,103110
30,10,174254
21,10,96371
24,10,98681
2,10,100873
11,10,114111
10,9,50815
6,9,45603
27,9,43148
10,9,46660
25,9,77806
20,11,280533
11,10,100649
21,9,42829
3,11,267417
16,9,45364
12,11,266514
9,9,44900
19,9,48736
14,10,108144
3,10,111221
30,11,335249
28,10,95544
13,10,99291
3,10,192726
30,10,107637
25,9,44692
27,11,270531
28,9,139188
0,9,55481
2,11,442403
0,11,269128
23,10,106824
27,10,97848
1,9,47625
23,11,264799
24,11,266900
14,10,110093
4,9,48339
1,9,50438
18,11,267528
23,11,270866
8,9,108810
20,9,77182
23,9,45433
5,10,98234
27,10,103746
6,10,116547
8,11,265929
22,10,94795
12,10,116627
10,10,103255
14,11,269989
24,10,110466
29,9,44484
19,9,44583
7,11,272672
5,10,110735
21,10,119325
21,10,113948
0,9,44189
7,10,94447
20,11,280194
9,10,98019
2,10,99573
7,11,267741
21,10,119268
8,10,97694
6,10,105278
2,10,93770
13,10,97236
3,10,161460
20,10,100661
21,10,99744
20,10,96589
2,10,105618
9,10,134866
4,9,69069
29,11,273986
0,10,107334
13,10,116033
12,11,271632
18,11,265633
14,11,265200
10,10,102352
19,10,94351
27,10,101035
17,10,100585
19,9,45605
16,10,109453
13,10,122417
18,11,277730
5,11,269965
26,11,270185
18,11,279574
14,9,49784
21,10,105108
7,11,268567
29,11,292642
2,11,451757
7,10,98716
1,10,99478
13,11,269282
15,10,94716
22,11,270012
23,11,280810
18,10,116225
20,11,263133
2,11,266780
12,9,65005
15,10,98249
3,10,100868
4,10,103204
15,9,45945
28,11,268839
6,9,46811
22,10,106849
26,10,107619
12,10,108546
17,10,99780
30,10,92795
3,9,43354
8,10,96597
18,11,496242
3,10,118233
21,10,98285
26,11,297101
0,10,136095
10,10,120217
23,11,267636
3,9,47210
19,9,45387
26,10,96263
11,10,97310
29,11,261997
23,10,94460
0,10,97859
8,9,43236
26,10,102200
26,10,107002
28,11,262856
7,10,99988
30,10,107908
25,10,95777
27,11,465004
26,10,117347
15,10,111511
0,11,260422
5,9,44453
18,11,273652
7,11,278149
28,9,62746
0,11,383596
3,10,112215
11,11,270108
19,9,49093
4,10,97426
16,11,324337
20,11,294023
21,11,273368
20,11,294222
23,9,60925
13,11,263707
3,9,46311
4,11,270800
18,11,267097
8,10,102637
15,9,45508
20,10,101615
3,11,267034
20,10,111342
28,10,99142
11,9,45673
9,10,193958
1,11,267128
24,10,94257
12,9,49799
27,9,44917
21,10,111366
20,10,95157
8,10,113369
7,10,104095
28,9,43895
1,11,267434
10,10,99493
27,10,125481
19,10,122690
13,10,122564
23,10,96091
29,10,93265
9,10,123465
4,10,98187
23,11,268515
28,11,268010
10,10,118859
14,10,114567
26,10,126586
12,10,111424
30,9,97774
17,10,113998
14,9,47796
11,9,44605
18,10,98954
23,10,118510
17,10,103122
11,11,274307
17,10,100128
20,11,265999
29,11,271784
27,10,102105
17,11,268640
12,10,96153
18,11,297236
1,10,116698
20,9,149874
27,11,281379
0,10,108696
12,10,106248
12,9,49254
29,9,44346
27,10,117146
8,11,269691
22,9,53297
12,10,98939
22,11,277471
17,9,44018
25,11,273849
22,9,48791
24,10,94245
4,10,110479
25,9,66832
27,11,274834
0,11,268399
18,9,44630
13,10,106167
28,10,95278
2,10,109548
21,10,117430
29,10,105608
15,10,110439
22,10,99685
5,9,45658
21,11,271599
14,11,266091
18,10,104320
27,11,265305
27,11,275075
28,9,60965
23,11,266664
8,10,98690
19,10,105647
4,10,97654
26,9,46806
28,10,110029
15,10,99410
7,10,93467
27,10,109985
2,10,96870
8,10,103107
24,10,101772
1,10,110419
28,11,264200
7,10,98039
20,10,114168
8,10,107460
15,11,266658
10,11,291806
25,11,270130
27,10,113734
27,10,100189
5,11,265407
24,11,269460
6,10,98963
6,9,45191
28,9,48275
6,10,100695
7,11,262399
3,10,94857
3,10,161526
19,11,265565
6,10,114624
28,11,269365
4,10,112980
10,10,104823
5,10,98371
3,10,105857
8,10,112088
28,10,122102
5,9,54875
16,9,47805
14,11,269769
23,9,50963
10,10,105575
13,10,98316
12,10,95848
16,11,268871
22,9,46576
26,9,64885
8,10,148841
7,9,51000
19,11,268947
15,10,102611
14,10,96870
19,11,276815
11,10,98942
1,11,267883
3,11,292529
11,9,58435
16,11,336690
22,11,267911
19,10,114472
12,10,112883
29,10,108955
3,9,48285
28,10,116825
0,9,44086
28,9,48919
10,10,123960
15,9,45895
3,10,97281
30,11,267523
24,11,280246
1,9,51647
23,10,100449
17,10,93660
7,10,101288
13,11,277208
19,10,106876
12,10,100295
4,10,189278
12,9,51180
22,10,160133
17,10,98541
29,10,96816
4,11,269490
27,10,145123
9,10,137334
2,10,123134
29,11,277274
22,11,277424
25,11,270907
18,10,108496
12,10,120518
1,11,299903
21,11,264474
9,10,100810
4,11,276362
13,11,264808
2,10,96035
10,10,99314
1,10,97805
10,10,123434
24,10,96146
18,11,263216
19,11,270608
1,11,272373
4,9,54793
23,11,262232
15,10,106918
26,10,142745
10,10,127127
9,11,295596
29,10,118025
20,10,104840
11,10,106689
3,9,58582
19,10,103623
9,11,268287
20,10,99173
1,11,280580
23,10,96359
13,10,96291
26,10,110485
3,11,267692
16,10,103213
1,10,114758
1,10,116375
8,9,59466
0,10,107811
4,10,146790
28,10,130573
29,9,81956
14,11,301643
21,11,296176
2,10,104294
22,10,94945
21,9,48890
3,10,97350
19,9,46670
2,10,99689
28,10,108637
3,10,98312
10,10,102814
18,10,116657
21,11,270521
14,10,106910
12,10,107002
17,11,261963
7,10,103371
27,10,95938
24,11,275235
7,10,199127
13,11,270082
1,10,103031
28,10,115647
26,11,268608
28,10,103760
12,11,266198
22,10,93116
19,10,97395
21,10,106191
23,10,116255
23,10,102898
1,11,269095
11,10,95787
9,11,267632
26,9,48932
5,10,116119
15,11,268426
4,10,113600
10,9,46995
12,11,269114
5,10,192720
6,11,270040
15,10,110704
14,11,266039
6,11,267885
17,10,109066
14,9,45032
1,11,269654
0,11,267603
28,11,275066
28,11,274647
17,11,265904
29,10,112718
3,11,338956
11,10,106452
16,10,97753
24,10,137644
24,11,269204
0,9,44875
6,10,133625
9,10,114899
9,11,268690
9,9,44917
10,10,224677
21,11,296635
28,11,265559
28,9,44884
22,11,269847
22,10,104721
7,11,269850
29,10,115444
17,9,45697
18,11,266881
11,11,267107
0,9,44491
25,10,108131
10,11,302033
30,9,87154
29,11,263652
8,9,43406
13,11,565398
10,10,114426
29,10,100666
12,9,47428
9,10,102113
8,10,116425
16,11,271922
24,11,273838
18,9,47884
9,10,98933
14,9,44135
18,9,44324
15,9,44298
17,9,43530
25,10,112274
15,10,97016
22,10,113810
8,11,278652
6,10,109562
16,10,100441
24,10,112566
18,10,141509
7,9,79364
1,11,267218
28,11,298439
8,10,99358
22,10,98279
24,11,266567
13,11,261509
20,10,112139
26,10,112959
25,10,97002
24,10,192780
5,10,114589
19,9,51767
7,9,55356
16,11,257052
19,10,204537
10,9,49509
19,9,44361
11,10,97112
1,10,109465
9,9,47590
28,9,44593
6,11,272566
5,9,46176
23,9,46256
23,11,266800
7,10,112550
16,9,44360
21,10,96642
22,10,96349
18,11,276642
2,10,113500
12,11,264410
18,10,96433
9,10,95844
15,10,111411
13,10,98324
26,10,129406
8,11,260819
12,9,74305
17,10,131933
29,11,282000
11,9,51877
18,11,267487
29,11,269201
23,10,119113
6,10,104116
15,11,281237
19,10,120904
4,10,99842
11,9,49314
7,10,103819
15,10,115084
24,11,461457
21,9,60003
15,10,117638
7,9,43402
18,11,293615
28,10,105368
3,10,95053
13,10,99470
2,10,116785
21,10,107907
17,10,98333
0,11,270577
15,10,119793
21,10,115271
27,10,117364
19,9,55654
10,11,271354
3,11,273338
0,9,44680
6,10,105531
5,9,46403
7,9,51982
7,9,43401
26,11,554945
24,10,115152
18,10,113445
6,10,112646
28,10,119183
23,10,99490
14,10,105156
29,11,268539
7,9,44584
7,10,95550
15,11,261264
17,9,44710
29,10,103198
18,9,47377
6,11,439694
23,10,113817
12,10,99053
27,10,95410
14,10,115423
3,10,247863
25,11,272221
5,9,48340
10,10,232106
16,10,102444
28,10,109171
8,10,99987
5,10,187615
8,10,100365
4,11,269888
7,9,52512
29,10,97993
3,11,269975
19,11,301166
24,11,274006
18,11,278143
5,10,102415
21,9,50068
16,10,105776
20,10,99782
15,11,270692
6,11,267525
10,11,272696
12,11,275604
24,11,267400
4,9,46096
11,10,97207
29,11,301169
26,10,151849
12,11,269991
26,11,267028
18,10,109781
0,11,273131
11,9,46932
15,9,43860
21,9,57500
9,10,100688
21,11,292970
29,10,98416
21,10,97344
13,9,68741
17,11,265490
8,10,105498
4,10,174534
5,9,47085
1,9,55569
22,11,295053
16,10,147673
28,11,273880
7,10,93867
1,11,289507
5,9,125392
12,11,264318
8,9,56160
4,10,113155
1,10,96841
8,10,95984
1,9,55032
27,10,98925
28,10,192097
21,10,113878
22,11,276764
16,10,96454
5,11,269626
6,10,111217
24,10,104025
12,10,95623
21,10,102247
17,10,236392
26,10,93882
7,11,275431
21,10,118614
4,10,117270
12,10,103293
12,9,45045
10,10,101868
11,9,43428
3,10,108783
5,10,98592
12,10,131389
9,10,114617
27,10,111914
18,10,118404
24,9,49074
8,10,110540
3,10,99787
2,11,265596
13,9,60971
28,11,485099
23,10,117476
19,11,267161
26,10,103193
17,10,98865
21,11,302273
8,10,133681
26,11,269345
17,9,43526
0,9,45325
8,10,219678
23,10,106935
18,10,100770
5,10,99956
7,9,48401
4,9,43773
29,10,96921
12,11,273213
8,11,268364
21,9,44198
3,10,115717
1,11,273983
21,9,48232
21,9,44955
16,11,316451
7,10,107896
21,10,99200
23,9,44092
17,10,110799
20,10,102853
4,10,132937
15,10,117086
29,10,183196
28,10,190340
20,11,267560
18,11,281500
21,11,279872
7,9,53086
2,9,50046
19,9,45371
23,11,302041
24,10,133905
17,10,117010
23,9,44713
20,10,114065
2,11,268880
15,9,45406
8,9,44953
7,10,95533
14,11,272321
11,10,98565
22,10,115437
26,9,47321
29,11,267748
1,10,109101
23,11,264470
16,10,188990
21,10,104291
24,11,343124
21,10,112900
2,9,58847
6,9,224997
8,10,114168
5,10,96442
13,10,189742
11,10,117268
29,11,272983
8,9,47915
26,9,44107
17,10,97479
13,10,100043
7,10,104355
8,9,49691
20,10,117725
22,11,268737
22,9,47120
18,10,109782
8,10,97233
21,9,48476
13,10,100506
8,11,264902
11,10,107907
15,9,56106
9,11,267353
24,10,100671
13,9,46819
4,10,111467
12,11,268387
19,10,100185
11,9,45388
4,9,43206
13,10,93139
7,10,105647
21,10,96526
27,10,100358
26,9,45404
23,11,449258
17,10,93720
1,11,268282
13,9,76941
15,9,60823
30,10,109774
9,9,57962
29,11,263116
8,10,97298
8,10,98110
29,11,265388
28,11,262221
20,10,105964
25,11,265845
9,10,119047
5,9,55192
8,11,269142
3,10,118150
4,10,106927
15,9,46795
19,10,99248
19,9,46137
21,11,314987
27,10,136825
18,10,139595
28,9,45521
27,10,93637
15,9,43246
30,9,132035
1,9,101954
25,9,59799
12,9,68314
21,10,105301
17,11,272962
14,10,97744
7,9,45913
1,10,92980
25,9,47113
30,11,270760
27,10,126679
23,9,80964
25,10,117439
4,9,46468
12,11,290595
16,10,110536
13,10,94956
4,10,114917
2,10,98288
26,9,47482
10,11,265197
25,9,47502
1,10,194225
6,10,99549
8,9,49178
24,9,45704
4,9,53652
1,10,128648
24,10,241534
14,10,99845
23,9,44508
7,11,405955
5,9,56473
8,10,108146
23,10,110068
12,10,98261
12,10,117815
20,11,267244
7,9,45459
19,10,94464
26,10,122170
24,11,278859
19,9,45760
28,10,98530
4,10,114503
15,11,274678
4,10,130702
27,9,52455
22,10,105970
18,10,103197
30,11,264204
11,10,101611
20,9,45332
17,9,45322
11,10,95935
2,10,122610
14,9,44304
28,9,45327
21,9,124378
2,10,102689
11,11,269024
7,10,98036
24,10,103883
7,9,54010
24,10,110011
3,11,261020
3,10,130359
9,10,187936
0,11,284278
21,11,266813
8,9,74583
27,10,103292
6,9,43994
19,11,270911
28,11,291874
30,11,271266
20,9,46984
6,10,115631
7,10,119891
24,10,97804
15,10,100752
15,10,100438
8,10,99510
7,9,44906
17,10,199840
25,10,123143
16,11,296542
22,9,46720
10,10,116148
15,10,234931
28,11,265017
25,11,272626
18,9,49760
12,9,45913
4,10,102583
7,10,97347
9,11,264309
27,10,206807
0,9,115605
15,10,117694
11,10,118062
0,9,81448
20,11,271157
24,9,46791
15,11,295655
11,10,131885
7,10,137717
22,11,267293
22,10,104213
28,10,190595
14,11,390304
9,11,269503
16,10,99554
14,10,111550
27,11,272192
17,11,268016
10,9,44879
28,10,102331
23,10,114183
2,11,268524
23,9,46003
13,10,94835
5,9,44662
0,9,43891
21,10,103340
5,11,270334
28,10,107676
6,10,106574
20,11,274857
8,9,52190
30,9,136327
12,9,73553
3,9,67147
4,9,61952
14,11,264506
25,9,44764
18,10,91895
8,11,278634
17,10,99018
22,11,269022
28,10,96838
19,9,63008
17,10,99569
21,9,44085
26,10,100855
25,11,264462
15,11,263910
15,10,103388
12,11,344550
23,9,81606
21,10,131786
16,10,119330
3,10,130649
4,10,113859
18,9,47036
26,10,99697
14,9,110473
22,10,107682
8,9,44322
19,10,114405
21,11,272551
17,9,44825
26,9,44533
2,10,93697
27,10,1198384
17,11,265708
3,10,103867
14,10,117379
13,9,48268
3,10,95174
9,10,96186
28,11,275869
21,9,49614
8,9,48768
23,10,93541
27,11,264516
1,9,45234
26,10,105666
12,10,98688
11,11,270354
8,9,65421
21,10,116316
21,9,48737
27,10,97244
4,10,118158
29,11,271789
21,10,131199
26,10,130083
21,11,274177
13,9,46302
2,11,261074
7,10,106224
10,10,115669
17,10,112262
23,10,102289
2,10,198643
21,11,263251
28,10,95250
11,10,123210
0,10,102279
17,10,94145
20,11,274755
5,10,115925
7,9,54533
11,11,271161
8,9,118305
28,10,94788
2,10,95112
12,9,43911
18,10,115591
22,9,47764
20,10,93074
27,10,96974
29,10,104563
26,10,134321
10,10,115826
6,11,261088
2,10,97354
1,11,276999
0,10,113484
15,9,46338
4,10,99037
3,11,267919
28,9,46942
25,9,43499
14,10,96021
26,10,96226
8,11,333247
21,10,138499
29,10,114711
26,10,130971
2,10,120509
3,9,108126
1,9,49895
25,10,98597
10,11,272130
12,11,275681
4,11,277650
29,9,44299
21,10,94535
4,10,114996
30,11,263018
2,9,44583
12,10,110924
4,10,114405
13,9,44732
17,11,265726
17,10,186292
5,9,49127
21,11,270975
11,11,270005
8,10,102291
11,11,339954
25,9,50118
17,9,57663
19,10,102095
11,10,96415
8,10,109054
19,10,95952
28,10,108290
3,10,98993
8,9,46072
14,10,92430
29,10,90683
15,10,110351
3,10,116658
25,10,105579
26,10,98153
20,10,101207
13,11,271819
12,10,138317
3,11,272714
19,9,48749
5,10,96874
26,10,113202
19,10,107333
16,9,45686
2,9,44200
8,10,118640
12,10,136778
2,10,149886
5,10,114763
21,11,265969
7,11,262947
6,10,101038
1,10,108049
12,10,96803
24,9,63600
1,10,104774
9,11,270374
21,11,262095
14,11,265067
5,11,268893
16,10,101522
6,10,110178
29,10,97908
6,10,120315
0,9,44427
0,10,98404
10,11,273826
20,10,122435
24,11,272873
18,11,304088
18,10,118478
17,10,96858
3,10,205305
9,10,99476
22,10,108823
23,10,98365
27,9,52192
16,11,276205
13,9,48526
25,11,268908
29,10,110813
13,10,102410
29,10,114692
23,11,272052
6,11,267188
15,10,110549
18,10,108857
5,11,262247
30,9,45655
23,9,45753
9,10,95942
23,10,105271
2,10,109337
16,10,101315
4,10,99774
10,10,94455
5,10,171948
9,11,298169
27,10,119844
4,10,125057
4,10,95504
13,10,96551
27,9,46672
16,10,108677
12,11,267560
25,10,113686
18,10,100522
4,9,45525
8,10,115462
17,10,106875
22,11,269708
5,11,269408
9,10,99224
6,10,111036
21,10,96269
14,9,52401
19,10,106237
11,10,101487
1,10,122302
13,10,103617
8,10,94795
24,10,141794
5,10,136616
21,9,84402
29,10,124916
13,10,114615
9,9,54833
7,9,68685
28,10,115759
19,9,44152
26,11,264637
10,11,270902
19,11,269405
19,10,109587
19,10,99020
13,10,109178
21,10,95930
15,9,50228
29,10,106132
8,9,60213
30,9,47114
1,11,267432
27,11,263436
0,9,65148
9,11,259917
28,11,257671
0,10,109588
6,10,116543
6,9,58268
28,10,139500
11,10,135389
7,9,76450
28,10,116687
4,11,3645491
20,11,271755
17,9,132433
26,9,61997
30,10,100968
8,9,44214
16,9,44860
21,11,272066
15,10,111927
25,11,272225
28,10,100318
2,9,46678
12,10,102608
27,9,46359
5,11,264725
8,10,96687
20,9,63463
13,10,116523
9,10,110592
9,10,102700
21,11,275356
22,10,106329
2,11,267222
16,10,115938
23,10,95123
25,11,321268
4,11,273489
1,11,277778
3,11,266644
8,10,96979
22,9,59876
9,9,44086
6,10,95019
5,10,280277
15,10,95938
1,10,96399
14,10,99330
0,11,269791
7,11,295155
7,10,262114
10,11,268267
4,10,116313
1,10,192272
11,11,267939
23,10,114430
6,11,262781
6,11,271706
29,11,302876
25,10,131902
7,11,279593
23,10,103391
23,10,96258
3,10,98261
6,9,46360
15,9,43279
16,9,52090
23,10,101889
4,11,268954
21,10,97354
28,9,46626
6,10,118542
18,10,129538
16,9,69299
16,10,100389
29,11,450682
3,10,99770
22,10,94435
28,11,269749
29,10,111378
14,11,269192
28,11,271651
28,10,114374
12,10,114093
25,9,47983
11,10,98783
6,10,176298
15,9,71625
22,10,236088
27,9,48765
30,9,44613
2,9,51766
13,11,271623
16,9,54596
0,11,266285
7,11,272945
10,10,111347
11,9,53314
13,10,109427
24,9,55630
15,10,108739
10,11,265302
27,11,279406
29,10,105158
11,10,213671
2,10,127412
27,10,102986
14,10,106337
17,10,93806
20,10,112013
13,11,269490
3,10,94895
4,10,99847
12,10,109355
3,11,266448
3,10,263871
24,10,102302
29,11,273708
14,11,268353
15,10,111053
10,9,45591
3,10,99482
8,10,126911
8,9,43998
5,11,327344
15,11,267714
6,10,112939
23,10,139234
23,11,263429
3,10,97518
21,10,96268
8,10,202612
28,9,99025
17,11,269411
28,10,106704
18,9,45472
13,11,263597
7,10,99694
29,10,105444
26,10,98363
11,10,111735
11,9,45351
14,10,123565
27,9,44838
11,10,96674
4,11,302889
3,10,125643
22,11,265075
23,11,273340
14,9,47206
18,9,47812
18,11,370059
21,9,79912
3,10,122854
12,10,106568
17,10,96189
29,10,98990
14,9,44986
23,10,96053
13,9,44411
7,9,45658
16,9,63947
18,9,44781
0,9,48050
3,10,98068
8,9,44121
18,10,99135
9,9,45188
3,9,48284
30,11,263298
29,11,270422
0,10,103722
28,11,266831
23,10,116841
23,10,98401
16,9,43752
5,10,107249
16,11,259172
4,11,260083
4,10,106094
5,10,99552
24,11,269725
7,10,101581
10,11,271854
15,11,262543
4,11,293726
1,9,85278
1,10,119697
26,9,45463
21,11,278080
15,10,95776
12,11,279012
18,10,97380
23,10,100251
18,9,51978
24,10,96756
22,10,95342
16,9,45699
19,9,59738
20,9,44348
6,10,94278
14,11,265187
5,9,53905
13,10,98948
14,11,267001
2,11,270724
20,11,299395
4,9,73600
11,10,124957
5,11,447972
6,10,111120
4,10,109413
30,9,52880
10,10,116243
20,10,105729
0,10,99552
10,9,54817
24,11,282422
20,10,99113
11,10,111994
20,11,268946
18,11,282125
19,9,45459
1,10,97448
10,9,57482
20,11,328444
2,10,138619
28,10,131006
3,10,98640
20,9,48504
22,10,98695
22,11,292582
11,9,64326
27,9,74019
27,11,264816
25,9,59608
0,10,110633
19,10,97054
4,11,269486
16,10,97096
23,10,112318
22,11,438781
13,10,113072
17,9,43997
23,11,264813
12,10,110330
17,9,44955
13,11,268659
23,10,117328
22,10,116080
29,9,48216
20,11,273672
8,10,115513
24,10,112850
15,10,95548
29,9,45637
15,10,109031
4,10,113397
11,9,50919
25,10,96203
17,10,97601
19,10,212881
4,9,90630
13,11,271640
24,11,329945
22,9,75777
23,9,87976
25,10,120188
23,11,295779
13,11,269036
24,9,46414
25,10,111712
27,9,55830
0,11,268123
4,10,101811
17,10,107112
7,11,274077
11,10,104594
1,10,97347
23,10,124514
11,11,263719
21,11,646664
24,9,62114
10,10,97097
27,9,43324
15,11,268768
6,10,99250
26,10,97816
21,10,96343
11,11,266656
0,10,97908
24,11,270906
2,10,98708
21,9,47497
13,9,44167
1,10,116934
22,9,47419
19,11,274671
10,11,272065
14,10,96012
24,10,177027
3,9,45220
28,9,47225
5,9,43672
23,9,44397
23,10,123916
14,10,163483
13,10,104685
10,9,48434
25,9,45485
16,11,269985
11,11,261868
26,10,108887
21,10,119797
1,11,270925
20,11,271080
7,10,114447
27,10,99928
22,10,96692
3,11,270781
16,11,270845
21,9,47787
7,10,113788
22,10,105465
24,10,108396
10,9,46142
1,11,279180
2,11,265353
23,10,111978
18,11,264326
20,9,44582
16,11,269764
19,10,118432
10,11,339477
22,10,119996
16,10,97301
23,10,101468
17,9,106554
16,9,69305
22,10,107817
16,11,264195
21,10,116577
28,10,95293
12,11,279232
18,10,101565
28,9,44555
3,10,99401
1,11,276598
6,9,51117
18,9,47687
27,11,276666
24,10,102287
24,10,95387
25,10,110577
23,9,50222
24,10,113070
9,9,49287
20,10,98739
18,9,49483
14,10,95088
10,9,50869
7,9,46704
5,9,46897
8,10,106048
13,10,112532
10,9,45227
23,11,289101
4,11,275115
27,10,99181
30,9,46775
8,11,267598
2,10,164653
17,10,134245
24,10,184258
22,10,120940
23,10,174222
3,10,116104
12,10,96589
20,10,104277
25,9,57155
2,10,111801
29,9,74977
6,10,103972
17,11,280786
13,10,100937
26,10,101412
