@relation RSADecryption

@attribute StringLength numeric
@attribute KeySizeExponent(2^x) numeric
@attribute runtime numeric

@data
19,9,317731
9,11,7070115
27,9,319949
21,10,1306905
13,11,6989694
24,10,1332577
8,9,330396
21,11,7612215
25,10,1321813
16,11,6933569
5,9,322012
28,9,329310
17,9,319259
9,9,330027
16,10,1320521
14,9,320420
19,9,321458
5,10,1322650
10,10,1320388
5,9,328195
15,11,7090038
8,10,1319004
28,9,320530
3,10,1301135
27,11,9241024
20,11,7804610
12,11,7046100
24,9,324192
20,10,1304630
16,9,319706
11,10,1328202
3,9,326342
16,10,1308357
29,9,316808
14,10,1307418
25,11,6995812
15,11,7035384
28,10,1328567
14,10,1302457
20,10,1308805
20,9,319070
15,9,325882
22,11,6966352
17,11,7033932
28,10,1300817
13,10,1309003
24,10,1432343
9,10,1432530
16,9,362702
3,9,359258
11,11,7061344
24,11,6938018
2,10,1306619
6,9,322526
12,11,8025485
14,11,6973658
8,11,6953054
15,9,324900
19,11,7062001
25,10,1295207
14,10,1307963
19,11,8306578
2,10,1496435
20,10,1309238
21,10,1314889
14,10,1297040
18,10,1309467
13,11,7230065
20,10,1321319
7,10,1313019
19,11,7022565
8,10,1311037
18,10,1329437
16,11,6924370
6,9,323320
22,9,325863
9,10,1300908
29,10,1325364
26,11,7158456
1,9,321252
21,10,1358331
13,10,1300776
3,10,1291838
23,11,7051895
22,10,1316166
6,11,6968906
24,10,1310979
14,10,1328666
9,10,1299399
26,10,1443394
10,10,1319547
23,10,1342815
3,10,1352547
25,11,6924066
2,10,1311383
20,10,1326812
18,9,322314
10,9,323402
15,10,1370545
7,10,1298263
23,10,1339510
5,10,1316059
28,9,328721
27,10,1317278
18,10,1326329
17,9,335852
25,10,1318372
23,9,318508
5,10,1300974
24,10,1292003
4,9,322034
14,11,6911147
2,10,1343458
6,10,1309700
7,10,1313561
5,10,1437766
7,9,323535
15,9,324165
10,9,319402
8,10,1358436
23,9,329441
19,10,1306018
20,10,1333064
14,9,319661
27,11,6979529
26,11,8236997
8,10,1303133
8,11,6968204
15,10,1327095
10,11,7072955
3,10,1309978
24,9,326931
23,9,316074
21,10,1304547
1,9,316441
10,10,1318476
12,10,1367503
10,11,6969214
24,10,1299234
26,9,321913
24,10,1324729
4,11,7010830
16,10,1303660
12,9,325344
26,10,1313109
14,10,1303940
3,9,331642
1,11,7651088
22,10,1306386
4,10,1311438
22,11,6948941
11,10,1312261
21,11,7048409
24,10,1292935
12,10,1315916
25,9,320669
10,10,1339524
14,10,1290123
11,10,1324950
3,10,1325385
3,9,332429
8,10,1295372
3,9,317667
18,11,6960353
16,9,318710
11,9,320602
3,9,323365
0,11,7027797
8,11,7183374
22,10,1303422
29,10,1309198
30,10,1327776
6,10,1295746
11,10,1313564
5,10,1433254
23,10,1772693
9,9,331248
16,9,338868
13,9,324904
12,9,337542
23,10,1324202
27,11,7067090
4,9,322691
11,11,6935768
13,10,1313009
17,11,6955403
0,11,7073492
22,9,321514
15,11,6921524
22,10,1315321
22,10,1307123
22,9,325420
30,11,7495564
29,10,1435970
0,10,1304934
12,11,9438891
25,9,641389
15,11,7012311
0,11,7005242
10,9,316820
3,10,1310374
2,10,1309149
26,10,1376124
13,9,317619
1,10,1326623
24,10,1291045
7,10,1322322
7,11,6952508
6,10,1313969
0,10,1304470
6,10,1297673
24,9,353759
29,11,12427236
27,10,1335701
2,10,1301707
1,10,1308554
14,10,1419631
0,11,7050445
2,10,1322471
6,10,1313367
10,9,327939
23,10,1326686
6,10,1310944
29,10,1316354
8,10,1317728
9,10,1306187
10,10,1291589
21,11,8427936
11,11,7026158
1,10,1338481
18,10,1319218
16,10,1417114
15,11,7030923
11,11,6967527
21,9,329552
17,11,6993140
20,10,1298890
18,10,1303105
23,11,7050298
19,9,327856
28,11,6917141
4,9,326581
15,10,1328300
3,9,337363
10,9,331505
15,10,1329507
3,10,1311952
21,9,323033
15,9,355547
15,9,320145
17,11,6925554
3,10,1320362
20,9,321714
5,10,1302606
2,10,1296315
15,9,329435
25,10,1313195
1,11,6958604
7,10,1306511
18,11,6933183
26,10,1350264
17,11,8464869
15,9,331027
21,11,7023364
1,9,337327
25,10,1365687
26,9,327688
3,11,7018565
24,10,1296448
7,10,1311515
0,9,332924
21,10,1336582
14,9,317842
24,10,1319269
15,11,6977311
19,10,1567845
26,9,401791
9,9,360260
3,10,1353463
9,10,1317796
21,10,1320696
23,9,323542
23,11,7019536
6,9,357138
15,10,1454116
13,11,7592018
28,10,1336284
2,9,331838
22,11,7026396
2,10,1323798
24,10,1309931
24,10,1292427
18,9,317329
18,10,1326463
5,9,317294
11,10,1346056
17,10,1298744
2,10,1912919
11,10,1290650
28,10,1295820
22,9,320281
24,9,320183
12,10,1311666
16,10,1315443
20,10,1314347
5,10,1320452
19,9,327734
9,11,7004566
15,10,1337300
9,10,1328285
8,9,321835
9,11,7074518
2,11,6947684
4,10,1297035
20,9,327391
26,10,1384066
24,10,1307459
1,10,1314812
14,10,1301720
23,10,1308642
24,10,1297241
18,11,9490118
3,9,328977
8,11,6989449
3,9,332145
16,9,317751
17,9,320088
12,11,7051004
9,10,1315691
5,9,316109
20,10,1315147
19,10,1509925
21,9,324674
14,10,1304285
6,9,325170
19,10,1316312
0,10,1316129
22,10,1295249
16,11,7073060
1,10,1397554
11,10,1351371
25,10,1328596
21,9,325746
10,10,1299628
19,11,7067227
18,10,1321912
2,11,6956686
10,10,1310933
27,10,1326309
8,10,1308521
22,10,2517744
13,11,7161053
24,10,1318813
5,9,333470
10,11,9421551
11,10,1323264
23,9,320884
21,10,1315019
0,10,1315533
2,11,9476987
1,10,1328216
26,10,1296182
27,11,7008008
1,9,315022
21,11,7009799
20,10,1299972
12,10,1303379
9,10,1338098
28,10,1303459
7,10,1332995
3,10,1317986
0,9,325893
14,10,1470657
19,11,6976127
9,10,1384916
4,11,6952249
28,11,6962731
2,11,7057562
26,10,1290966
18,11,8915200
23,9,337056
7,9,405939
9,9,324624
18,10,1363663
19,10,1331707
16,9,316930
4,10,1313926
1,11,6933566
12,11,6944231
16,10,1314178
18,11,6960162
1,11,7004337
22,10,1303815
19,11,6993070
0,10,1443368
8,10,1305795
16,10,1436701
7,9,334477
10,10,1303792
12,9,332274
2,10,1759031
2,10,1321316
4,10,1313525
0,10,1308891
15,9,311949
20,10,1308937
17,9,342662
13,11,7025656
9,10,1361235
3,9,312059
17,9,325107
17,10,1284324
12,9,323351
9,9,326488
10,9,328138
21,11,6970621
19,10,1311311
17,9,320471
17,11,6981234
1,10,1328984
14,11,7008398
8,10,1293766
1,9,324342
0,10,1306523
10,10,1318055
9,9,327584
16,11,7017502
12,9,323364
3,11,6945400
30,11,6952911
8,10,1301076
8,10,1298722
11,11,6934509
29,10,1319725
7,9,327724
23,10,1295374
1,11,7021299
22,10,1324413
8,10,1330708
7,10,1311109
11,9,317780
24,9,323657
1,10,1288443
4,10,1310685
20,11,6947152
11,10,1332741
18,10,1300868
7,10,1331668
7,10,1334056
2,10,1290086
15,11,7495910
7,11,6945771
27,10,1322627
23,10,1303497
26,10,1327101
14,10,1317433
8,10,1307164
15,10,1671241
6,9,324805
15,10,1308857
6,11,7034931
4,10,4999732
13,9,331770
15,9,326438
2,10,1302918
27,11,7013621
29,10,1294695
28,10,1328138
5,10,1321179
30,11,7123715
9,9,317602
11,9,329874
7,10,1299606
12,10,1295794
15,9,325258
10,11,6930515
23,9,325922
26,9,321723
19,10,1292061
29,10,1299134
23,10,1301898
20,9,327086
9,11,6923410
0,10,1575547
16,10,1328080
26,10,1300848
29,10,1316904
21,9,325644
24,10,1303521
18,11,6963043
27,10,1314984
23,11,9476315
7,10,1306951
8,9,325520
12,11,8667097
17,10,1298265
5,10,1315684
9,11,6944905
19,10,1329689
25,10,1299888
11,10,1292048
23,11,6953192
15,10,1406082
30,11,6941142
22,10,1304536
27,10,1341937
22,9,320790
21,10,1306060
22,9,321703
18,10,1432949
2,10,1429289
1,11,7057925
23,11,7022445
13,10,1313208
19,10,1409846
28,9,325225
15,10,1315746
11,10,1310949
15,11,6956265
26,11,6952168
8,11,7018528
14,11,7140792
12,11,7053594
26,11,7948434
9,9,359657
3,9,663668
22,10,1938667
7,11,6992908
25,10,1317581
3,9,318563
17,11,7002090
7,11,6943280
27,11,6968682
7,10,1310372
1,10,1321524
21,10,1302479
13,10,1323799
13,10,1322285
13,11,7037987
23,10,1347771
9,10,1348734
20,9,321000
19,9,336312
6,11,6900787
8,10,1314198
23,10,1306623
18,10,1324425
2,9,319568
12,9,329966
7,9,388430
13,10,1311457
23,10,1311126
4,11,7078681
6,9,322164
14,9,320901
19,10,1330550
4,9,329104
19,10,1341781
19,10,1306759
15,10,1300000
13,9,327244
16,10,1337993
23,9,322355
30,11,7048543
22,10,1329510
13,10,1304085
4,11,7005232
20,10,1327310
13,10,1320345
16,10,1307197
29,11,6957850
16,11,6947900
0,11,7051922
25,11,8693832
6,10,1303164
1,10,1300249
22,9,318905
7,10,1327241
22,10,1384997
8,11,7083953
1,10,1307400
3,9,339942
8,11,7093696
24,10,1291833
2,10,1320722
28,9,323063
12,11,7071413
24,10,1315658
16,9,315008
18,10,1312104
25,10,1322069
23,10,1336702
14,10,1327351
0,10,1302274
21,10,1331638
19,9,331209
24,9,321455
19,10,1325683
2,9,372467
22,9,360140
15,11,6921110
8,11,6949610
2,10,1319832
26,10,1326068
11,10,1309706
15,10,1310080
4,9,324777
19,10,1396192
12,10,1316823
14,9,313608
20,10,1475803
9,11,7017033
24,11,7622671
18,9,366043
14,10,1497357
17,11,6969374
12,10,1332341
18,9,331909
11,11,12522788
6,9,325454
15,10,1349907
5,11,7039710
28,11,6976448
14,9,321898
0,10,1305867
21,10,1464861
9,10,1304778
28,10,1345353
7,11,7060905
29,11,7050254
28,10,2461721
14,10,1304060
5,10,1331495
4,9,326222
11,10,1309554
29,10,1332360
8,11,7102482
15,9,316203
28,9,388093
22,10,1314874
29,10,1301324
2,11,7070178
1,10,1296688
3,9,320419
6,9,314624
17,11,7503804
21,10,1293907
11,9,346465
23,10,2664592
12,10,1454962
8,10,1327316
25,11,7034408
3,11,6969264
13,9,321684
16,11,7516340
24,10,1363802
2,10,1298293
21,10,1326459
8,10,1294506
14,11,7017231
0,10,1351773
6,11,6962208
21,9,321454
3,9,326128
4,9,328599
29,10,1316432
11,11,6916023
15,10,1329461
11,10,1302298
14,10,1352836
24,10,2326311
6,10,1363538
19,10,1300216
10,10,1320929
20,11,7052959
5,9,321992
11,10,1306296
25,10,1402714
15,10,1411089
18,11,7310466
24,10,1321727
0,10,1293698
3,10,1302167
27,10,1329695
15,11,6914123
13,9,326410
14,11,6995237
24,9,326323
27,11,6966329
10,10,1327162
18,10,1303358
24,9,323737
16,9,328402
17,10,1329140
17,11,6985764
5,10,1334154
18,10,1303432
8,9,325835
2,10,1297828
9,11,6929841
3,10,1298153
27,11,6945767
19,10,1320032
5,9,321652
29,9,337988
0,10,1314966
24,11,7010123
26,11,6965195
18,10,1326670
21,10,1298791
9,9,322555
22,9,321971
5,11,7047583
12,10,1314881
25,10,1340931
26,10,1297578
6,11,8534058
22,11,7043578
28,11,7091561
3,10,1334753
5,10,1297194
24,9,325516
5,10,1318788
20,10,2092661
29,9,319230
11,11,8215987
0,9,582246
7,9,357020
13,11,6949190
22,10,1347225
26,9,356280
3,10,1301536
19,10,1326777
7,10,1306058
16,11,6947491
24,10,1746663
16,9,323418
11,10,1819124
3,11,6915885
18,10,1297967
29,11,7061182
15,11,6976872
6,9,316834
12,9,318938
11,9,328792
26,10,1412859
20,11,6955388
28,11,6936143
19,10,1305777
20,9,326189
29,9,317524
28,10,1290895
5,9,318345
27,11,6960103
5,11,6998179
7,10,1311830
5,11,7037587
22,9,320294
30,9,329238
19,10,1311169
20,11,6939978
17,10,1291275
30,10,1303710
14,10,1391776
28,11,7003280
5,11,7592547
20,9,360621
10,10,1324429
20,9,322655
24,11,7119922
11,10,1351543
2,10,2116539
18,10,1896746
26,9,327305
3,11,7023547
11,9,351908
10,9,319207
24,10,1294222
24,10,1311390
13,11,7016316
5,9,324922
22,10,1324781
17,10,1297637
23,11,7010634
9,9,337899
17,11,9426411
20,11,8340621
1,9,325691
3,10,1324762
9,11,6973010
8,10,2482436
14,10,1297413
13,11,7109805
25,10,1306486
6,10,1290612
5,9,327708
26,10,1318745
10,10,2445487
3,10,1307118
23,10,1336501
23,10,1313129
18,9,323960
14,10,1296492
26,11,7192040
3,9,325854
30,9,315143
30,9,318175
28,9,323537
13,11,6984629
29,11,7085198
14,11,6914828
28,10,1330790
27,10,1313148
23,10,1319103
29,10,1321571
18,10,1327091
8,9,323024
23,10,1327617
18,11,7747851
23,10,2103346
28,10,1323335
13,10,1310609
3,10,1296758
26,11,7052672
14,11,9492793
14,11,6959908
11,11,9058215
6,10,1307565
9,11,7008464
2,10,1337439
17,10,1320428
18,10,1297109
20,9,328522
23,10,1308507
9,11,6916901
6,10,1298102
2,10,1288468
13,11,7025633
8,9,332215
26,9,321667
12,10,1337011
10,10,1321082
9,10,1299458
14,10,1321800
7,11,6920347
23,11,7725777
26,9,342363
1,10,1318493
15,10,1296519
28,9,331448
27,11,6989202
26,10,1298068
6,10,1341399
6,10,1327720
9,9,321675
7,9,321999
21,10,1326003
29,9,325574
13,9,323315
10,10,2861416
16,10,1321285
1,10,1299900
14,11,6977946
3,11,6916327
3,10,1336769
27,10,1305337
15,10,1313111
26,11,7003800
26,10,1340061
23,10,1341001
21,10,1323841
12,10,1297780
1,9,322498
18,9,325480
27,10,1319924
1,10,1442628
11,11,6977488
1,10,2782432
5,10,1306963
23,11,7092237
1,11,7716142
10,10,1318397
1,10,1296761
23,10,1321952
8,10,1424229
26,10,1434489
3,9,422521
3,10,1319602
19,10,1431606
28,10,1303911
28,11,6978468
13,9,333467
25,10,1339518
19,10,1316225
13,11,7620160
21,11,7607393
16,10,1295604
7,10,1292792
28,10,1836519
25,9,380785
14,10,1316486
12,10,1366500
9,10,1297301
19,9,327118
11,10,1316144
23,10,1305088
29,9,319360
20,10,1323801
21,10,1302681
22,10,1304260
0,11,6957493
17,11,6896093
14,11,7018716
15,9,333215
10,10,1330004
18,9,322722
17,11,6988475
17,10,1291562
22,11,7112331
23,11,7064849
22,10,1316178
4,11,7090163
13,9,328616
8,11,7072022
12,9,324352
16,10,2855771
24,9,322014
22,10,1321176
2,10,2110957
18,11,7977813
29,9,332907
3,10,1304988
19,11,6958348
29,10,1350737
8,10,1351316
13,9,325305
2,10,1302251
2,11,7000921
29,10,1324878
6,11,8554460
3,11,7038665
28,10,1335657
9,10,1295756
16,11,6964736
14,10,1333458
11,11,7022554
8,11,6921283
24,10,1339101
13,10,1747275
7,9,369079
24,10,1449247
21,10,1849474
1,10,1308964
26,10,1332387
18,10,1323453
4,10,1302010
6,11,7039360
12,10,1310955
11,10,1293541
11,10,1292186
8,11,7006204
26,9,331773
28,9,319702
23,10,1295602
17,10,1322945
7,10,1324560
29,10,1294838
17,11,6952884
12,10,1323738
10,11,9608318
21,9,329232
3,10,1333476
21,11,6917567
4,9,322117
20,10,1333565
7,10,1313512
20,11,7643005
9,10,1443768
27,10,1325784
13,9,335765
15,10,1401153
13,11,7851711
18,11,6998925
6,10,1330094
5,10,1353508
8,9,323479
22,10,1313189
5,10,1310366
4,10,1349445
7,10,1325922
2,9,318293
27,11,6991489
13,10,1311899
23,11,6968438
3,10,1327887
14,10,2294646
24,10,1443488
27,9,353362
8,9,360420
28,10,1334728
7,10,1313880
8,10,1310544
19,10,1315320
2,10,1315333
15,9,364194
10,11,6995880
8,9,329865
15,10,1327724
27,9,321333
8,11,7023321
22,10,1313159
24,11,7030040
15,9,318365
6,10,1309524
12,10,1308574
7,11,7019155
2,9,380689
10,11,9461899
19,10,1927559
18,10,1630197
24,10,1295167
8,9,878017
28,11,7499525
14,11,6996046
10,10,1306218
16,9,326735
6,10,1305655
19,10,1302818
7,10,1315797
15,10,1338264
7,10,1300668
1,9,330827
8,9,316648
27,10,1316225
30,10,1294402
3,10,1324370
15,11,7036193
13,9,324502
2,9,331329
1,9,320011
17,11,6940338
4,9,331386
15,10,1290158
20,10,1309329
27,10,1308861
16,10,1306033
3,11,6996645
6,10,1328576
26,10,1429425
29,11,6924546
5,10,1318288
3,10,1334189
13,10,1315078
22,10,1417151
8,10,1408918
1,9,325405
15,10,1319818
4,10,1329012
9,9,343869
28,11,7528452
21,11,7024876
21,9,332380
2,9,323999
15,10,1311831
29,10,1370725
21,9,322386
30,9,324604
2,10,1323673
25,9,328893
4,9,318315
28,11,6973085
29,10,1295850
13,11,7327647
23,10,1320688
20,10,1308381
12,10,1942007
20,11,7677223
17,11,6921048
24,11,7017854
20,9,323579
23,10,1302401
29,9,330180
3,10,2872822
19,11,6937601
17,9,321953
5,11,6923805
26,9,320964
14,10,1291914
25,11,6953728
18,9,319597
23,9,325120
1,9,315087
1,9,323174
2,10,1283886
20,11,7144667
27,11,6994010
2,11,6942060
15,10,1407382
6,10,1316732
18,10,1303330
7,10,1313747
8,11,8449872
28,11,7150016
3,9,329384
29,10,1302654
13,10,1315518
12,9,370512
17,10,2060304
26,10,1316655
27,10,1311248
0,9,326609
11,9,313040
10,10,1301404
19,10,1395207
21,11,7566281
16,9,366733
3,11,6999794
29,11,6960807
13,10,1304484
3,9,318447
11,10,1355287
28,10,1309846
5,10,1306620
15,10,1333522
6,10,1303738
1,10,1296366
22,10,1326973
12,9,340175
13,10,1306777
26,11,6950353
29,10,1409053
11,11,7072694
5,11,7102886
29,11,6990938
4,10,1813850
25,10,1327215
30,10,1306610
1,11,7060937
28,11,6942155
29,10,1320796
29,10,1300713
2,10,1312778
25,10,2119130
14,11,7136009
20,9,334215
28,11,7025578
13,10,1300130
6,9,329176
15,11,6900068
2,11,6896777
30,9,325495
13,11,7039473
21,10,1343932
12,11,7068063
13,11,6941699
25,10,1331682
30,9,319956
11,9,321661
16,10,1309621
9,10,1339375
12,10,1308730
11,10,1304119
8,9,320451
3,10,1289640
17,10,1308686
2,9,315161
29,11,7180635
26,9,328744
3,10,1308366
7,10,1320865
6,9,327007
6,9,328157
25,11,6896171
25,9,333190
13,11,6995306
5,9,320613
19,10,1306629
10,9,323663
28,11,7042391
24,10,1300650
27,11,7007757
10,9,325340
23,11,7027194
1,9,327372
23,10,1306860
6,10,1313505
13,10,1291342
5,10,1321709
19,10,1312910
21,10,1307613
26,9,329350
11,10,1329408
2,11,6922870
27,10,1331930
13,10,1334020
24,9,325671
8,11,6949348
7,10,1295882
15,11,7005988
11,10,1318667
15,10,1309772
14,10,1291086
2,10,1315287
17,10,1338361
0,9,323894
5,11,6972693
11,10,2302385
18,10,1303457
3,10,1298509
16,10,1471880
6,10,1330369
10,10,1304839
25,10,1316289
25,9,329920
27,10,1339782
12,9,325466
21,10,1324230
19,10,1322246
17,10,1333842
2,11,7046071
18,10,1314057
23,10,1316510
13,11,7040858
29,10,1311400
13,9,321382
22,11,7051953
29,11,6985474
19,11,6942284
7,9,365177
8,9,313515
12,10,1321014
3,9,324814
8,10,1326567
11,11,6995452
12,10,1327880
16,10,1366356
22,10,1314036
1,10,1323116
10,10,1305702
9,10,1325202
10,10,1327335
1,11,6959046
23,9,318227
12,10,1320719
20,10,1407295
17,10,1329742
16,10,1309049
21,10,1377127
13,10,1330749
8,10,1312913
6,9,327944
16,9,576511
17,10,1298445
12,10,1295396
29,10,2323503
15,10,2276422
9,11,6991149
29,10,1297550
12,10,1323996
15,10,1297940
12,9,327726
5,11,6929468
27,10,2462778
3,10,1394599
2,10,1352758
29,9,322255
6,10,1317375
1,9,332350
12,10,1311269
14,9,323958
18,11,6889544
14,10,1311412
30,9,327466
8,11,7083869
29,9,335345
22,11,7026626
19,11,7027836
6,10,1343286
11,10,1306064
21,9,320306
14,10,1299968
21,10,1305222
25,10,1325606
21,10,1324034
1,9,326342
17,10,1318170
22,10,1313461
5,10,1791026
30,10,1320052
26,9,358148
7,11,7034770
18,9,323195
13,10,1304118
7,11,6987605
23,11,6944722
5,11,6901253
16,10,1329092
12,11,7014012
16,10,1291591
19,10,1357800
21,11,7002974
14,9,322304
24,9,324487
30,9,316620
19,9,319902
18,9,319134
13,10,1350974
1,9,373148
25,10,1448057
25,10,1410965
15,9,357774
9,11,6927414
17,10,1321241
3,9,320340
11,9,322948
0,10,1310424
26,11,6954249
17,11,6964458
12,10,1320374
2,11,7006655
16,9,718951
3,11,6980551
1,10,1298767
28,10,1419208
28,11,6969442
10,11,7153524
5,10,1286882
21,10,1313205
3,10,1330896
30,9,323088
2,10,1311676
21,9,311509
5,9,322421
22,9,315211
2,10,1307963
4,10,1303015
16,10,1333127
3,9,330218
23,10,1340698
13,9,328378
10,10,1326116
9,11,7047843
10,9,335751
17,11,7049531
26,10,1340637
5,11,7037749
11,11,6916805
17,11,7029102
1,9,321214
1,10,1300613
22,11,6909257
20,10,1333873
8,9,566849
6,10,1298388
15,11,6960949
10,9,327929
1,9,595022
12,9,361732
18,10,1427311
19,11,7025104
14,10,1320017
18,10,1311378
3,11,7012474
17,10,1300094
27,9,320162
8,10,1306368
16,10,1332613
17,9,320659
11,10,1426948
13,11,8520742
25,11,7061911
29,11,7099096
6,10,1303224
18,9,329924
2,11,9313740
15,10,1312828
12,10,1324788
13,11,7862549
15,9,367076
25,11,7012675
12,10,1304256
4,11,6965248
20,11,6962341
27,10,1311481
19,11,8582062
10,10,1339206
25,11,6969939
4,10,2789932
11,11,6985435
28,10,1298237
19,9,335043
24,10,1294354
25,11,7012851
6,10,1296367
9,10,1318279
22,9,327533
26,10,1328632
17,10,1308503
3,10,1318105
10,10,1300256
21,10,1324126
27,9,326227
27,11,7010303
11,11,6980674
25,9,330062
21,11,7030869
18,10,1319303
28,11,7510141
1,10,1805451
0,10,1318008
20,10,1303894
27,11,6969934
13,9,337154
2,10,1334885
6,10,1313764
21,10,1745527
22,9,332018
23,10,1331596
3,10,1307908
10,11,6981341
27,10,1333731
9,11,7157818
7,10,1342631
22,10,1329424
19,9,323023
9,10,1294765
11,10,1298163
29,10,1404230
26,11,7002499
26,9,335219
29,11,7104013
1,9,318035
9,10,1305279
4,10,2781089
11,11,6938360
13,11,7564991
23,11,7068926
9,10,1312565
5,9,384808
22,10,1334482
1,9,326013
14,10,1324584
25,11,9571364
30,10,1329355
27,10,1303885
27,11,9455321
11,11,6994769
27,10,1308688
8,9,322887
8,10,1301267
15,9,327909
8,10,1298146
18,11,8132193
15,10,1343592
8,9,320779
14,11,7614041
27,10,1547114
26,9,326129
12,11,6988246
2,11,6917067
14,10,1304031
26,10,1300672
25,10,1335535
4,10,1312135
11,11,6997525
15,10,1302328
23,9,324400
7,10,1291033
25,9,330435
18,9,327127
29,11,6914880
10,10,1335991
4,9,322909
29,10,1332929
12,11,6952056
16,10,1300958
9,9,328946
11,11,11409866
30,9,584303
20,10,1318277
24,10,1306662
7,9,556452
6,11,7069424
6,10,1317591
27,10,1323079
22,9,324588
6,10,1315244
2,9,313948
6,10,1302182
15,10,2046983
20,11,7029503
22,10,1291919
8,10,1308877
4,10,1299941
8,11,6893565
13,11,7041193
22,11,7026481
9,10,1287036
6,11,7469698
12,10,2292146
26,11,7106132
12,11,7022216
8,10,1318857
17,10,1314731
22,10,1300908
19,10,1294447
3,10,1308135
6,10,1340642
0,9,322273
15,10,1297515
15,10,1291480
14,10,1421773
26,10,1412072
27,10,1315269
24,11,6934180
13,10,1304880
21,9,335656
24,10,1308637
7,11,7002356
27,11,6944434
25,10,1295400
15,11,7003024
15,11,7536156
17,10,1504642
1,10,1299676
6,11,7057408
20,10,1300731
14,10,1297167
1,10,1314768
14,10,1310875
29,11,7015818
21,10,1369027
8,10,1311807
14,10,1337538
17,10,1303329
26,10,1318072
25,11,8199373
0,10,1346200
17,9,332242
14,10,1324594
6,10,1327011
9,10,1335429
1,9,328844
22,9,709848
2,9,321609
20,11,6912599
19,11,9598330
2,10,1300892
15,9,331584
3,9,316387
21,11,7075601
13,9,331323
10,9,334342
11,10,1319334
13,9,325880
2,11,6999824
22,9,325595
22,11,7589025
30,11,7051745
14,9,319101
10,10,1361882
7,11,7103335
8,9,337629
26,9,325971
15,9,320419
26,10,1301273
23,10,2572453
24,10,1291746
9,9,321430
17,9,322859
9,9,320652
25,10,1319902
9,11,6920853
30,10,1326329
17,9,326843
26,10,1293117
17,10,1340076
12,11,7697556
9,11,7085156
26,9,326535
17,11,6933158
8,10,1317497
21,11,7001527
3,10,1322029
23,10,1316444
14,10,1319025
24,10,1300823
22,10,1519876
5,10,1444082
22,10,1323689
3,11,7022472
27,10,1288194
17,10,1319220
24,9,326977
19,10,1325248
14,11,6938019
18,10,1731120
13,9,319482
8,11,7039913
14,10,1324608
6,10,1327325
18,9,320476
8,9,326812
7,10,1442662
9,11,9450953
12,9,326983
23,10,1306798
14,10,1309506
14,10,1302808
20,10,1336808
16,9,325535
8,11,6935600
15,11,8476660
7,11,6923885
3,10,1293354
26,10,1310666
9,10,1295120
27,11,7173271
8,10,1334552
28,9,319767
0,9,321582
22,9,319177
27,11,6954655
3,11,6990677
17,10,1298604
7,10,1289041
15,9,327697
24,10,1316263
29,11,6971151
22,11,7096953
20,10,1315639
26,10,1299855
20,10,1305430
6,9,334789
18,10,1525012
27,10,1450667
11,11,6983903
16,9,317522
13,10,1324137
21,9,329530
11,10,1322232
10,9,321524
2,10,1296026
20,10,1304472
20,10,1373071
21,9,330696
20,11,6958803
26,10,1314868
1,10,1321344
8,10,1299740
23,10,1367425
20,10,1320817
3,10,1344019
11,9,320023
28,10,1309847
4,10,1316375
22,10,1309991
17,10,1307925
30,10,1305375
5,11,7017414
17,10,1332116
6,11,6991880
27,10,1324728
19,11,7605940
15,10,2456216
14,11,6955018
12,9,318670
9,10,1314224
20,10,1333199
7,10,1409838
27,10,1351306
15,11,6936479
15,10,1311468
28,9,318213
7,9,325703
7,10,1321200
25,11,6983732
5,11,7072132
27,10,1330619
2,10,1315524
16,11,7075117
26,10,1309370
21,10,1322637
19,10,1333263
11,11,7023403
12,9,327168
18,10,1309274
19,11,8007712
19,9,327270
3,11,6979733
27,9,705281
1,9,334686
10,9,321787
15,10,1332540
21,10,1293166
3,11,6974786
11,10,1305891
16,11,6920544
10,11,6950936
12,10,1307214
1,10,1331141
12,9,329483
11,11,7002506
29,10,1322797
25,10,1304346
27,11,6979859
7,10,1311636
16,10,1320498
21,9,323248
26,10,1326803
19,10,1325560
7,10,1321688
15,10,1339196
29,10,1322429
25,10,1336004
5,9,325817
25,11,6932176
13,11,7037289
26,10,1301443
27,11,7641113
30,11,7096507
7,11,6967267
12,10,1320901
28,9,325506
11,10,1303859
15,11,7562449
14,10,2246457
12,10,1301611
6,11,6947899
19,11,7046923
13,11,6997576
19,10,1306220
27,10,1537165
12,9,371913
15,10,1405680
21,10,2192750
26,9,334428
20,9,325464
25,10,1322610
20,10,1309090
9,9,322165
15,11,6941529
28,9,328855
21,10,1308407
26,11,6985905
9,9,326924
8,11,7087360
14,11,9486539
25,10,1335341
6,10,1303414
15,10,1306088
18,10,2384541
10,11,6889193
7,9,329946
17,10,1338752
7,10,1317121
3,9,328818
9,10,1322674
12,9,320594
8,9,327449
14,10,1286830
11,11,7049471
9,10,1318111
14,9,316451
12,10,1311539
11,10,1440634
19,9,365599
14,11,6962786
19,9,886075
28,11,7900373
16,11,7075047
2,9,320039
6,9,318646
27,11,7624033
16,10,1473899
15,9,364009
22,9,353882
10,10,2504756
9,10,1426869
28,9,367603
0,11,7044710
3,10,1323517
6,10,1323225
7,10,1329971
13,9,323269
12,11,6977600
3,10,1299912
9,11,6999104
2,11,7067293
29,9,326027
6,9,337202
26,11,6977242
19,9,337040
17,9,703911
0,9,332563
0,10,1316296
15,11,6948979
