StringLength,'SHA-Mode (0=SHA-1, 1= SHA-256, 2=SHA-512)',runtime
3956,2,39769
6266,1,67987
5411,0,36003
665,2,6731
348,2,3440
3544,1,34523
9177,1,98776
3165,2,25829
4146,2,31121
9462,2,68252
1424,0,11393
6297,2,45688
9494,1,95127
6709,2,90463
8449,2,63471
8544,1,88595
8165,0,53635
2975,1,29412
9304,0,59457
5095,0,32722
380,2,5233
9937,2,70620
2025,1,20377
918,1,9673
8892,1,84925
6139,2,44667
7120,1,112944
1203,2,19014
5475,0,47058
1741,0,16595
8259,2,86709
5570,1,81378
823,1,14139
1139,2,17422
1709,2,22149
4652,2,47373
981,2,12016
190,0,6847
2532,2,28349
1044,0,11951
2405,0,22387
3196,2,39305
5981,2,85512
411,0,7711
9082,1,172037
7405,1,76677
4620,0,33343
8987,0,70126
5538,0,37357
1329,1,17691
2880,1,28864
3006,0,20831
2152,1,21228
190,1,3009
8165,2,62167
5348,0,33022
2215,2,16457
8513,2,58056
1297,2,10599
2690,0,17821
5000,1,46291
380,1,4510
127,2,2805
9873,1,89735
1456,0,10078
4968,2,35298
2373,1,23815
2215,0,15510
3418,0,22137
4209,1,40521
2152,1,21314
6424,1,59457
5095,2,41348
7373,2,53304
3544,1,38503
2152,0,19300
8671,1,82908
3734,2,28250
7215,1,67894
8070,0,55293
2500,1,27605
8576,2,66727
3608,1,34472
5000,0,32100
1329,0,9988
570,0,4625
8291,1,104467
5823,0,41620
4335,1,51157
316,0,3930
4367,2,31535
1392,2,25068
2405,1,24354
5886,1,53056
5633,1,50409
1266,1,11617
759,0,5829
4557,1,41259
5348,1,48313
1076,2,9026
7816,0,45713
253,1,3614
3386,1,30707
5759,1,51941
6361,2,42304
6297,0,36914
5601,0,32664
4873,2,33106
3481,2,23889
5506,2,84927
7532,1,70061
633,0,6515
7563,0,44203
981,1,9802
4494,2,31700
6551,0,38769
8734,2,57842
4082,1,36621
9241,1,82007
9304,1,97175
6108,1,54732
7468,0,43816
6962,1,62439
7342,2,49578
9810,1,87407
4968,1,44218
1582,1,14591
5506,2,75276
8576,1,85113
7595,1,73156
7152,0,46488
9177,1,109981
4620,0,31243
8513,0,49852
4051,2,29402
4051,1,37400
7658,0,44877
2880,0,17450
4241,2,29201
9082,0,53751
2468,1,23281
1677,0,10684
7500,1,66949
665,1,6799
6994,1,62419
8481,1,75266
4082,0,24320
2468,1,22346
6804,2,46148
5475,1,49395
9747,2,112865
8703,0,54034
8449,2,57279
6994,1,69587
6835,0,40197
1424,1,13583
1962,0,12212
7627,2,51295
759,1,7728
5380,1,52820
6424,1,61630
7943,0,50825
7943,1,77119
7373,1,71813
8766,1,84665
2120,0,33610
4937,1,53008
1108,1,12033
1266,2,13850
3386,1,31894
1297,1,12482
5728,1,50885
5380,2,37677
5854,0,35380
3734,1,33874
475,1,5008
3608,1,32835
5854,1,52213
823,1,8026
5253,1,47857
4715,0,30654
127,0,2018
3956,1,45831
7373,1,65916
6519,0,47731
9209,0,53649
5791,2,42296
4272,0,25513
2247,2,16143
5190,2,35308
2848,1,26338
411,1,46907
1139,0,15458
665,2,8851
7310,0,43541
6044,2,40845
5158,2,34988
1044,1,10768
1456,0,9138
4557,2,31728
5949,1,53668
3987,1,36193
9810,1,87047
854,0,6207
8006,0,61355
1456,1,14537
823,1,7808
538,0,4434
6108,2,41284
1867,1,18133
2184,0,13805
1551,0,9932
7532,2,49968
3987,1,36040
8703,0,50858
7405,2,48993
7437,2,49601
6108,0,46355
2690,0,17430
5380,0,32038
2215,1,20876
6013,2,41855
1456,1,13647
3228,0,19471
4272,1,38357
5127,1,45914
8386,0,48985
981,2,7620
4494,1,40607
7532,1,67427
8829,2,60631
2500,0,16010
9177,1,92210
6456,0,53753
665,1,11167
9019,0,61675
6329,0,40702
2373,1,34148
6962,0,53761
9304,2,64060
3544,2,24154
9304,1,83091
3038,0,18602
7816,2,52979
9525,0,55092
9335,1,82907
2373,1,21717
7532,1,67110
7880,1,69905
3892,0,37978
6994,1,65864
4209,1,37825
9620,1,85056
5791,1,51540
8703,1,77565
2468,2,19304
253,1,3415
4778,2,32334
7658,1,77597
9177,1,92026
7247,0,48084
2690,2,22249
6171,1,59682
5253,1,47625
3070,1,28234
5791,1,51531
8386,0,49078
6994,1,71828
5222,1,50813
2627,1,25119
7184,1,64052
2342,2,18949
4778,1,46330
3987,1,36004
6329,1,56850
7247,2,48753
9335,2,62280
7278,2,48179
6994,0,43217
1772,1,16916
3829,1,34355
7690,0,55460
2500,2,26426
1456,0,11030
9019,0,53131
8259,2,64632
9304,0,54266
7405,1,66588
8038,1,71156
1424,2,11676
2532,1,23317
3354,0,23857
3513,1,43343
8861,0,51874
5791,0,33837
1424,2,11034
8956,1,80444
1487,1,14108
1361,1,12873
7120,1,64271
3576,0,21828
5886,0,34772
3481,1,31743
6456,1,62743
4494,1,41234
475,2,4835
1899,2,13217
2880,0,17769
4177,1,37784
7532,2,50306
8544,1,76422
8608,0,50248
2089,2,15450
9335,1,102664
4051,1,47919
6741,0,40195
6709,0,38721
7595,1,68114
8956,2,60399
6108,0,36496
9209,1,82102
5949,1,65406
2373,1,23989
2816,0,17537
5127,1,45984
2089,1,19296
3671,0,21990
1297,1,12317
5601,1,49820
9082,1,82190
2532,1,22996
4778,2,32843
2753,1,25388
2943,2,20787
1709,2,12392
6614,2,55160
7816,2,52882
5253,1,47734
8291,1,73395
7658,1,68662
3544,1,31976
4304,0,26508
2816,1,26000
1297,1,12399
9241,1,82298
4177,1,40872
7943,2,53827
5665,1,50877
2089,1,19094
3070,0,19344
633,1,7122
2184,1,20274
6203,0,36642
2120,1,19657
1835,0,11346
4241,2,29528
3101,1,28449
4715,2,31465
3354,1,30718
8228,0,55553
4272,0,39965
4367,1,45940
3576,2,28988
8196,2,59125
8861,0,56972
8101,2,67093
3924,1,35711
886,0,6243
2911,2,22440
1108,1,11710
6044,1,53914
8323,1,74362
8639,0,51139
5348,1,47764
6424,1,57189
5475,1,48757
8766,1,78956
4747,0,28030
5854,1,52561
475,1,5688
2690,0,17095
6044,1,54077
918,1,8858
5285,1,47154
3861,1,34933
6551,1,58144
3481,0,21014
1741,2,13034
6424,0,37786
8196,1,111700
4272,0,28246
8861,0,95292
1108,1,11696
7753,0,46092
4019,1,36279
7120,2,48315
8165,1,72628
4778,1,43666
7816,1,69677
6329,2,43020
4146,0,24870
8070,2,53967
4842,0,28459
5791,1,52748
4589,1,41044
9620,1,85362
1804,1,16768
1108,0,7321
9589,1,84714
8544,0,50108
8070,0,64560
9304,2,63767
3892,1,36095
6044,1,53795
2658,0,16381
1044,0,12534
570,2,5480
2690,2,19006
7943,0,46544
791,1,8742
6234,1,55668
2532,1,23011
348,0,3151
2785,1,25487
2816,1,36450
4937,1,54641
1487,0,9749
1741,0,10829
9430,1,83639
3418,0,21069
4019,2,27981
918,1,9417
7278,2,58255
3766,2,25892
9209,0,54030
9209,1,123962
3608,2,26166
2184,0,13997
4525,1,40942
7468,1,66876
6551,1,58231
1835,1,16844
633,2,6268
2563,2,18095
3418,0,20799
5475,0,32107
3703,0,22089
506,2,4906
7500,1,77323
1044,2,10202
8418,0,49563
5000,2,34150
5886,1,53085
1171,1,11253
0,1,1260
7880,1,70247
1456,2,10858
5348,1,47854
1329,2,9942
1741,0,11779
1013,1,9954
5127,2,35116
9335,1,124556
1329,1,24358
4589,2,32915
7025,0,42359
8006,1,71537
728,2,5993
3829,1,34304
7184,2,48746
696,2,5760
7658,2,50695
6835,2,45416
5190,1,64607
6013,1,54302
9494,1,84261
2595,0,16400
7690,2,51760
8101,1,72166
5000,1,46771
4019,1,35991
5665,0,34157
32,0,1035
7373,1,77741
728,2,6853
3544,0,21642
1741,1,16406
8449,2,56485
6266,1,56357
2500,1,24034
3513,1,31972
3734,1,33737
7247,2,48684
7215,1,64099
9430,0,55599
6392,1,57348
3038,1,27723
8165,2,54365
6266,1,56583
222,1,3169
3829,0,23577
7278,2,48578
411,1,4566
7563,1,67477
5285,1,66789
4968,0,33600
3829,0,33028
348,1,6939
5570,1,77897
4335,1,57821
8576,2,63785
2278,1,22739
1392,2,11895
3291,1,32104
7816,1,75053
3956,1,39952
2500,1,24736
506,0,6144
7247,1,69748
253,1,4167
1171,1,11883
2405,1,23608
1646,2,13348
8956,1,86148
633,1,7125
127,1,2196
285,1,3382
918,2,8041
1013,0,7334
9335,1,89172
665,1,7236
9873,0,83495
5728,1,68625
6361,1,98933
9715,2,77421
8386,0,56756
8386,0,73503
2310,0,21622
5949,0,52072
4494,0,43119
3386,1,48974
8165,0,72446
3513,1,44670
5570,0,43997
918,2,25705
9019,2,104702
3228,2,39941
665,0,14098
2595,0,18262
9810,2,134998
1424,0,18689
9082,0,59023
9684,0,76572
3101,1,33996
7722,1,73948
1361,1,14063
3133,1,30837
7785,1,86265
4494,2,37009
2025,2,16988
3418,1,34286
2595,2,19798
8386,0,60524
9272,2,61945
7690,2,51252
8038,0,74035
2437,2,21934
9810,2,69567
8671,0,61844
6709,0,42916
7816,1,76630
2816,2,31011
1835,1,53046
2278,2,34628
601,2,10199
6266,0,69146
9019,2,71625
443,1,9090
5475,2,38097
2500,0,16457
7468,2,58835
4873,1,49014
5316,2,38567
1171,2,9706
5032,2,36466
5222,1,50546
5696,1,57501
3956,2,63555
222,0,7459
1234,1,36761
9399,1,94019
3608,1,35379
4051,2,32672
1044,1,16539
4810,1,47185
1013,1,10308
2532,2,31430
8133,0,73523
6709,0,44047
5791,2,44630
1487,1,16514
8924,0,58571
4082,0,26420
2563,2,20009
1361,1,14059
4304,2,31566
3038,2,22420
5000,0,32403
7437,0,49904
4842,2,36890
4778,2,34680
9778,2,69718
3734,2,27728
7310,2,52837
7468,2,70834
0,1,4483
8734,2,123497
6487,2,49426
9620,1,94440
8418,1,88687
4652,1,55861
7785,1,121530
5696,0,55274
6392,0,45534
380,0,4011
7373,2,56385
8513,1,115331
6361,1,62554
601,1,6666
3259,1,32998
9620,1,92188
3323,1,33209
8892,1,85047
6171,1,83581
222,1,6662
7943,2,117253
6930,2,76727
9715,2,72030
5981,1,59046
6741,1,88874
5665,0,65787
791,0,9968
5728,2,81735
1171,0,11364
4430,0,30292
1266,2,12101
5127,1,51266
9462,1,90348
3829,2,44553
7975,1,116362
1361,0,16972
8481,2,95511
8892,2,103777
8608,0,83274
6392,0,59290
380,1,10649
32,1,2171
2405,1,35415
3734,1,56161
570,1,11144
0,1,1941
1582,1,24437
7595,1,101725
4146,2,49350
9082,2,132036
1519,1,30608
8291,0,78361
601,0,7381
0,1,2599
4525,2,36376
7373,1,71651
2880,1,66486
3196,0,33674
5411,0,52653
5095,0,41115
7405,2,90145
6930,2,111110
728,2,12508
2120,0,22145
9241,2,110981
5918,2,44831
9082,0,60558
1519,1,17356
9241,1,168920
4367,0,50656
2247,1,42349
2468,1,32666
5981,1,80223
8038,2,109790
6614,2,240112
5253,1,93683
1044,1,18542
7911,1,114711
5316,1,118145
5791,0,73851
1456,1,39301
2563,0,25646
2563,1,27145
5918,0,40830
6139,2,49104
2152,1,26914
6646,1,90106
1108,2,15998
728,2,8884
5222,2,47576
4367,0,30881
9209,1,89217
3038,1,34425
7215,2,55872
8544,1,386233
8323,2,101965
1994,1,37920
5475,1,58142
6582,0,53976
2184,0,16337
7627,2,71719
8323,1,89487
506,2,6775
1013,1,10573
1899,2,15412
127,1,2894
1709,0,12717
3323,1,32883
4082,1,39202
7816,0,49607
9367,2,67567
7120,1,68938
1994,2,24956
222,2,4699
4778,2,37639
5190,1,51495
9747,0,62649
6804,0,42844
1962,1,19836
3608,0,23893
3070,1,45348
3259,0,31289
5633,1,102731
63,2,5896
9082,2,105574
9684,0,79360
9019,1,132989
6614,2,73652
3386,0,35908
3734,1,53254
5063,1,68865
4399,1,54895
5316,2,52552
1108,1,19833
9272,2,428386
1361,1,27427
6962,1,114815
9684,2,110997
9525,0,91084
6171,2,68536
5570,0,55888
5696,2,63763
4778,2,55143
4272,2,49569
6962,2,79331
8513,2,106138
5285,1,90166
601,1,13892
0,1,2238
4051,2,58577
5981,1,104321
2373,1,34751
8956,0,80734
9051,1,167451
6899,2,105036
8892,2,116654
9494,1,120228
1930,0,19647
3671,2,46666
3766,0,28661
8829,1,96532
2880,1,46463
2658,0,29202
3291,0,32095
9177,1,91772
1108,1,12273
4778,0,33786
3418,0,47750
7690,1,155382
7500,0,60994
5791,0,40763
6741,0,58643
411,1,13155
1519,0,13609
1551,2,22529
9399,0,129215
6646,0,65997
7880,2,86410
4082,1,93287
854,0,13625
8639,1,222898
9114,0,60996
5854,2,45607
2563,1,27051
3513,0,51550
475,1,10240
5253,1,72364
3133,2,36049
8449,0,71246
2057,1,38796
2563,0,26117
4747,2,55478
506,2,8088
1551,2,21490
3196,2,38318
32,1,3793
4810,1,88608
8703,1,150917
7911,2,61823
4462,1,45696
9114,0,83497
6329,2,94020
5823,1,85545
2310,2,26327
190,0,8425
8038,1,85621
854,2,11701
6867,1,70151
9494,1,414794
570,0,22297
7342,2,135054
0,1,4063
2848,0,20903
5190,1,51418
8987,1,87351
6994,1,94498
3703,1,50673
8892,1,127255
1804,2,19621
5570,0,38490
9589,1,92434
2278,1,22296
9335,1,136143
2120,1,32624
9968,1,121702
6108,1,59587
1171,1,12250
506,2,9549
3576,1,55502
316,0,8058
7373,1,123019
2911,1,43555
1487,2,24377
2405,0,22935
0,2,3912
2247,1,33514
4209,1,55792
5728,1,103364
538,1,11029
127,0,5244
95,0,2394
6203,1,101176
8734,0,58040
9051,1,87514
5949,2,960217
2120,0,36073
2816,1,40384
1930,2,25878
2880,2,51234
4146,0,44354
7057,0,63064
5949,0,57555
190,1,9985
3608,1,1156391
1361,1,36305
3070,1,104263
2468,0,32395
538,2,17961
696,0,9173
3070,0,30481
3797,1,72737
4873,1,77960
1646,2,23073
9525,1,159780
190,1,6540
9525,0,64024
253,1,5048
6582,0,45741
2816,2,39920
8608,2,91438
6646,0,44498
3987,1,65256
8291,0,63676
6234,1,106482
2278,2,27947
3006,2,24906
8481,0,220348
1234,0,10562
1962,1,21385
2342,2,20193
1804,1,18875
5791,2,42395
2310,1,23655
4272,1,42369
633,0,7509
222,1,3603
4557,0,29413
1994,2,16137
1076,0,11756
2848,1,53522
411,0,7093
6266,1,128011
7057,1,106821
2500,2,33975
475,1,10047
2816,1,67818
9810,1,95901
9209,0,102362
6646,0,70444
95,1,4722
2943,2,36250
6962,0,45436
3038,0,19730
9589,0,81821
1741,1,28362
7089,0,64504
5475,1,82057
8734,2,68045
9241,1,321428
2342,1,36137
2152,1,32276
3386,1,47601
3038,1,40598
2089,1,31923
5633,2,66380
6076,1,290457
3703,0,36151
8386,1,153606
1361,2,24274
2278,1,55498
6297,1,87408
8544,2,97681
4968,1,81988
2943,1,41981
8006,2,88817
6677,1,80582
6013,0,71701
538,2,14158
3734,1,57846
1741,1,30174
1424,1,22897
5823,2,52856
3070,0,27535
3956,2,62095
5886,1,86431
3481,1,48670
3797,1,51341
7911,2,93151
9367,0,67546
190,1,5723
3671,2,39165
4304,1,131289
6044,0,59725
9209,2,120771
7848,2,90628
380,1,13214
6551,1,66355
2816,1,142747
506,1,12322
1709,2,29618
4335,0,53027
3639,1,45694
3829,0,28355
8987,2,81962
9747,1,119707
3639,1,45085
4430,0,73734
538,0,10944
7025,1,84085
5475,2,43617
348,1,4772
3449,1,51819
3101,0,32835
9905,1,96553
8133,2,103629
2089,1,30274
981,1,14876
5791,0,39596
5728,0,36344
9019,1,86937
4367,2,52554
6424,1,67474
3734,1,53763
3766,1,54353
2437,1,33301
1139,1,15703
32,1,1657
8418,1,116214
1930,0,24580
3734,2,44661
9462,0,104100
9051,0,75569
2658,1,41090
9399,2,163339
7373,1,105666
2563,2,35706
2880,1,30376
8101,2,98945
2722,1,28206
2184,1,26864
9842,2,90533
8291,2,90349
5000,2,38046
2342,1,24564
2215,0,19181
9272,2,69057
8354,1,131103
4778,1,68215
9652,1,180750
1456,1,25243
1930,0,29928
9146,2,71162
4399,1,43218
8291,1,137150
1899,0,24243
2658,1,48983
9873,0,78815
538,2,8157
4494,2,33260
9051,0,57381
4177,0,26974
6361,0,59527
570,2,11756
4114,1,55217
538,2,10698
9652,2,83670
3892,2,30450
7500,0,214200
9684,1,142197
6392,1,68864
9209,2,75403
1899,1,20167
8892,2,111633
9462,2,138041
3544,1,63152
5791,2,123272
3291,1,52635
9842,2,182977
8797,1,394008
8608,0,91106
9684,1,110523
5222,0,40264
2690,2,33937
7911,0,90088
3956,1,63162
2722,1,35196
2975,1,30548
253,1,3830
3956,1,38320
4525,1,44223
633,1,23185
1139,1,14358
4652,1,331461
9968,0,77312
1614,0,12601
6329,0,38170
6392,1,58777
8671,0,64883
9051,2,69213
8734,0,54914
6804,2,46144
8006,1,72774
2532,1,23883
6835,1,108001
8671,1,97903
981,2,13870
5538,0,41619
4367,0,31121
1266,1,14375
5095,0,33665
8861,1,96997
2184,0,42072
1994,1,39130
1646,2,26588
253,1,7414
3703,1,66915
4842,1,64796
8861,1,86414
665,0,7414
5063,1,48909
2373,0,15685
7405,2,108034
285,0,5955
3639,1,66527
6171,2,47916
475,1,6147
8892,1,85281
4177,2,30587
4525,1,49276
6392,1,87337
7943,1,109766
4525,1,47700
9715,2,74668
8418,0,264519
5348,2,58404
2911,1,43473
5633,1,56826
3101,1,31014
5443,1,55468
2753,0,37045
7184,1,148106
9367,1,225855
7943,1,79263
7722,1,78288
1899,2,62612
6044,1,65741
7468,0,53932
9937,1,168942
4462,1,49503
4209,2,56687
4367,1,72625
7373,1,385839
9335,1,94720
5127,1,50338
7880,1,97577
9430,1,93780
1171,2,14653
2342,1,23205
9810,2,69762
253,2,3574
538,1,6131
9905,1,142484
3228,2,47803
3291,2,25547
6899,1,111880
9272,2,118066
158,2,6816
253,0,16150
8354,0,84521
886,1,18824
506,0,10876
7184,0,71727
253,2,11691
9589,1,145839
2373,1,35421
127,1,4497
8449,1,118106
5475,1,72477
8291,0,82697
0,2,6320
601,0,7620
8924,2,109827
4146,1,62054
7943,0,238990
7722,0,67881
1646,1,24704
4082,2,74682
9842,1,137502
5823,1,159379
7722,1,116094
348,2,11344
9557,1,97122
8987,1,85930
7120,1,291817
5570,1,126465
2310,1,38743
5475,2,153742
1519,0,28770
6867,2,82729
2785,1,43456
9177,1,133356
4399,0,56704
4209,2,43305
5886,1,59915
7658,0,50046
7627,1,142491
2373,1,40706
7247,0,50816
1076,2,13429
8924,1,99384
9146,1,342038
63,1,13625
9968,1,140626
9304,1,129384
3259,2,57446
6266,1,232898
2658,0,42052
6551,1,120197
3766,1,60981
6519,2,80255
7089,1,92424
5285,1,80081
759,2,21279
1013,1,16745
6076,1,86070
8639,1,155214
8101,0,66314
253,2,9708
9778,0,68893
9209,2,111029
6139,0,62134
8418,1,127578
3354,2,26688
32,0,2290
2310,1,22276
9589,0,55575
4557,1,65806
5918,2,59452
1234,2,10576
7247,1,70506
3291,2,24484
9715,2,76433
4747,1,43309
3956,2,27743
2658,0,18408
3956,2,27887
7057,1,127121
6108,1,61076
2278,2,20079
3133,1,31421
5443,2,42204
8006,2,53620
158,1,2418
6076,0,37694
9620,0,256283
316,1,9648
7089,1,71404
7785,0,51618
570,1,7271
3544,1,32308
5316,1,47567
3671,1,32992
316,0,3285
7089,2,49616
7437,1,164900
854,1,15081
5538,1,80699
0,1,2418
4589,0,37583
1709,2,17126
348,1,4891
2911,1,28566
2468,1,24259
9177,0,75286
1994,2,25408
9715,1,172611
9842,1,133724
4747,0,55786
8259,1,575449
127,2,7678
4810,0,32701
5190,0,33148
8797,1,106363
4209,1,59598
1930,1,30704
8259,1,116356
9146,1,146408
8070,1,129036
9620,2,140923
8892,2,182652
9620,1,132105
5601,1,76837
6551,0,71914
7184,2,80352
2975,1,43488
4747,0,61032
5823,0,55305
8734,2,93507
411,1,11187
1994,0,24372
9842,2,79770
158,0,2870
8481,0,55146
4842,1,74943
3070,2,40355
5823,1,62199
4873,0,36280
2595,0,17236
4272,0,29382
696,2,10306
4747,0,30439
2848,1,29895
4589,2,32773
570,2,6330
1646,0,15681
9430,2,246058
6392,2,56111
5506,1,63356
5190,2,51096
7975,0,57426
9399,0,58948
8639,0,83398
9589,1,97049
5316,0,36646
7690,1,74859
1171,0,8883
7089,2,57000
5791,0,37550
4367,2,32408
253,2,3678
0,1,1875
1361,2,10721
823,2,6904
8892,2,64838
4842,2,37726
3006,2,30102
2975,1,31950
4525,1,52701
5696,2,64171
3259,1,49059
7405,0,50159
2722,0,18105
1044,2,15800
5854,2,52408
2468,1,25985
95,1,1899
222,0,3254
8070,1,77718
5063,1,189089
1835,0,22389
6044,2,47998
4525,1,45499
5063,1,45705
3101,1,28319
1835,1,17435
8544,1,93709
5949,1,79594
9968,1,154584
4557,1,45357
6804,1,60873
5633,2,40532
7089,1,79382
4652,1,66672
2468,1,25565
7342,0,50797
4778,0,39594
7025,0,42849
1044,2,10385
6867,2,45913
1108,0,7523
7880,0,45987
8987,2,81485
7943,1,78417
1709,0,13337
7468,0,49003
4905,1,45090
4462,1,40008
1297,1,12414
7690,1,103743
5348,1,55104
4082,1,39555
5633,2,44591
7943,1,77950
4399,2,33218
0,1,2373
9652,0,69848
1297,2,11600
7975,1,80189
95,2,3655
1266,1,30267
5601,1,102661
285,1,6429
4114,0,32593
6804,1,82831
6013,0,37321
5665,0,75712
2405,2,30446
3386,2,25384
9810,0,62509
6203,0,39517
9082,1,82658
2057,1,19516
8354,2,56042
7468,2,114155
2753,0,21304
1361,1,15640
5348,1,51629
3608,1,35164
4462,1,45152
4589,1,50251
9462,1,83602
8987,2,94497
2880,1,75894
3259,0,25146
3987,1,40460
9652,1,91902
7595,1,67778
7658,1,67858
7405,1,209772
6487,1,91882
6139,2,71476
6614,2,54061
2911,1,37811
2911,1,26568
8291,1,94278
9051,1,91722
5158,1,50099
1487,1,15184
190,0,6228
6519,1,72586
95,0,4305
4367,1,42728
1044,2,10757
380,2,4425
6234,2,41948
7911,1,307259
1392,0,16625
5886,1,58481
4209,0,27657
8418,1,81064
8165,1,73633
1646,1,15073
4399,0,50158
1013,0,27818
6424,0,42560
3291,2,28555
665,0,5334
9557,2,72058
3703,1,38053
9620,2,64473
2595,2,18229
6013,1,93334
4778,2,74190
4747,0,48895
475,1,8926
5601,1,54994
3544,0,30930
7753,1,69438
8133,1,254195
7627,0,72452
6139,1,67423
4430,1,41351
6203,2,43715
3703,1,43019
3354,1,50034
6709,2,51301
3639,1,35950
1487,2,11846
5316,2,38334
1519,2,11556
4399,0,28050
2532,2,17587
506,1,5966
3165,2,21714
3165,2,22442
1772,1,16849
8354,1,137314
0,1,3146
5285,0,38516
981,2,10159
475,1,6576
253,1,3737
6424,1,61630
9051,1,86307
2785,1,26072
8449,1,75145
6297,1,65788
5190,1,75536
6930,1,74712
7184,1,96049
9652,2,75146
5348,0,36519
7120,1,112444
8386,2,63405
285,1,4881
2405,1,23664
6835,1,65054
8513,1,85681
7025,1,62364
3038,1,27926
4462,1,79111
8418,2,64306
4620,2,34139
127,1,3709
6171,1,61957
5601,0,38824
1456,2,12295
2152,1,21221
5791,0,36731
8576,1,170121
2184,2,34941
6139,0,41786
6266,1,61911
7215,0,48088
7437,2,54776
4652,0,29982
791,0,6023
6329,1,86300
443,0,7012
3513,0,33846
3481,2,45104
3797,1,58953
411,0,6341
3734,1,55130
8418,0,79456
5158,0,136490
538,2,12640
2500,0,23076
8228,0,51945
1392,1,15449
9051,0,56698
8038,1,77090
728,2,7029
9272,0,58272
6519,0,43206
5538,1,54365
1392,1,14029
9652,0,60310
8766,1,84342
3956,2,30780
3165,0,20691
5823,2,42536
0,1,7405
2880,1,28654
4968,0,58847
158,1,5928
4494,1,62910
5823,2,46861
7468,1,71866
2468,0,17291
7753,2,267205
8386,1,84141
9620,0,95255
1266,1,14345
2975,1,1704032
5886,0,71264
5570,0,50310
9177,1,99842
2437,0,15686
1456,1,13915
7943,1,142610
3259,0,33278
5285,0,34174
7152,0,44790
9177,1,89842
2975,1,29548
8797,1,84030
4652,1,51816
9462,1,131078
9810,1,98587
1297,2,16584
9525,1,91068
5886,1,78130
3544,1,67646
3924,2,59491
5316,0,52089
4842,0,31988
7975,1,77126
7532,0,47242
5411,1,70127
7025,0,52956
7690,2,84876
3323,1,34825
9873,2,78999
7563,0,50306
9114,1,165449
7278,0,68701
1804,2,23293
8892,1,87320
3038,2,22934
9430,0,80955
3892,1,54814
5190,0,40444
3070,1,42889
6804,1,67529
7025,1,67121
918,0,11164
9684,1,130678
5538,1,79273
8797,1,87706
3228,2,31142
4177,1,41441
7089,2,51394
8228,1,81714
8797,1,159767
9051,1,88854
8766,1,86269
3671,1,35885
7753,1,146022
696,2,11885
2247,0,19011
3038,1,30416
3418,2,25261
348,1,4407
2911,0,20182
4335,0,27569
5981,2,44087
7152,2,52383
348,2,3502
2468,2,21228
2753,2,20879
4557,1,63485
7500,0,85827
8734,1,122823
4842,1,86056
665,0,7621
5095,1,49460
1139,2,13280
1614,1,184124
411,2,10904
5316,0,58727
7373,1,106858
2373,0,17485
1108,2,10829
6614,2,48321
1329,0,9700
4335,1,42374
1994,1,20658
4177,1,58252
2848,0,21734
8861,2,133955
3418,1,39607
7247,1,86961
6329,1,83637
7911,1,79097
7848,1,95230
8228,1,116421
2722,1,28829
8829,0,60029
5285,1,63915
3703,1,54742
696,1,12731
2025,1,27219
9177,1,88215
8924,1,119336
3070,1,41449
9620,1,160589
190,1,6044
3259,1,41206
6487,0,51414
4525,0,44842
4082,1,65485
4241,1,42332
1582,1,15802
4082,1,57776
2247,2,74306
1329,1,19115
981,0,9323
506,1,6296
7595,2,58623
3861,1,38161
5949,2,43590
0,1,1381
6709,1,74626
1203,2,13026
6329,1,61576
5791,1,74150
4937,2,54369
918,1,14542
4114,1,40545
2880,1,28695
2816,0,21905
1076,0,7734
253,2,4233
7247,1,71258
5348,0,39800
4684,1,45906
9937,2,71582
9367,2,112929
538,1,13417
4399,1,64087
2342,1,33971
4557,0,40243
3671,2,42588
3481,0,25189
4810,2,35654
6867,1,81903
2595,2,20686
1867,1,26822
5601,0,33634
8797,2,58134
1139,1,10795
665,1,6672
2057,0,13369
7722,1,69382
1994,1,18416
1994,0,12662
190,2,2951
981,0,6517
8734,1,77541
4304,1,38610
4968,1,45547
411,0,3977
1930,1,18098
3323,2,24070
8449,0,49796
3639,1,32718
2184,0,13510
3639,2,25034
1171,2,9030
9177,0,53032
728,1,7507
8481,1,75382
2437,0,14881
1234,1,12529
5886,0,47341
9146,1,82692
3671,2,25530
4905,0,29207
5538,1,49678
1203,0,7809
4937,0,29054
5158,2,34803
1361,1,12963
570,1,6797
3386,1,30857
3861,1,34736
5696,1,51138
3956,1,60896
4304,1,46745
6962,1,67435
9525,1,114598
6044,0,62764
5222,1,52810
2373,1,24914
6772,2,60897
7215,0,50322
4082,2,33064
348,0,3466
538,1,7603
3259,0,21965
6361,1,78313
9177,1,91700
6044,1,58196
2500,2,58847
6044,1,61360
7057,1,74999
7975,0,54053
4652,0,37933
8892,0,56422
2278,1,24304
8608,0,54368
5949,2,53392
2975,0,19918
6962,1,67395
4937,1,47952
6487,2,55504
5791,0,38498
9937,1,95781
5570,1,54650
8259,2,84786
95,1,3309
1266,0,13918
4209,2,48463
5791,2,44283
4937,0,46779
8766,1,107717
1835,1,46610
2310,2,39107
9082,1,87967
7532,0,66153
475,1,7287
4525,1,43641
1171,0,8925
6424,0,41369
1741,1,18402
3449,1,35116
5475,0,35258
538,1,6417
411,1,4638
8354,1,80103
5633,0,36572
8829,0,80894
8892,0,58020
5570,1,60125
7880,1,75835
4146,0,27127
5380,1,52093
4272,0,27761
2310,0,20826
9241,1,168484
2753,1,51158
1234,1,17726
8006,1,78490
