ArraySize,Key,runtime
6962,40190,148
36709,91139,1968
17722,33228,1291
10127,10127,338
9177,45253,874
38924,32278,3187
73734,84494,2568
46203,31646,1343
85759,47785,8112
17722,12342,853
17089,60127,2081
87342,37658,2180
16456,63924,895
55696,18671,526
53797,41772,3617
67089,71835,1434
90823,24051,1967
6329,18671,142
9177,57911,193
6962,3481,282
30063,86076,175
11709,8228,868
7278,18038,1510
90190,29114,2164
11709,33228,235
14241,8544,436
8228,18354,420
48101,16139,1230
51266,11392,277
47785,46203,1102
56013,75316,1895
59177,91456,2137
71203,6329,973
76899,23418,1164
31962,89557,189
55696,70570,206
12975,52215,1339
97785,86392,735
71835,18354,726
15190,76899,397
62342,7595,1762
30696,69304,188
65823,1266,487
2848,55696,4483
14241,18354,1000
30696,45570,3460
36709,17405,3648
49684,85759,1466
6646,69620,146
63291,10127,515
58861,88924,158
66139,15190,174
67722,51582,180
9177,10759,133
5696,88291,169
73418,61076,2421
60443,73734,867
85759,83228,1867
83228,40823,369
86076,61709,2527
76582,94937,600
67405,27532,1807
76582,6646,1750
27532,15190,208
62658,55380,912
16772,96203,154
16772,84177,107
25949,90506,113
57911,49684,422
67722,25949,511
65190,73734,152
27848,24367,160
9810,98101,122
55380,53165,195
66456,95253,1295
25316,32278,225
26266,44937,115
28797,3797,134
8544,27215,119
12658,57278,353
19620,633,375
72785,9810,1473
75633,82595,1856
70253,89873,1570
5380,20886,141
316,82595,94
15190,22785,381
39873,68354,433
52532,54114,347
50949,14241,2226
68038,92405,7457
50949,23734,1904
92405,80063,275
16772,8228,117
3797,81013,95
96835,98418,189
55696,4747,198
41456,73418,1090
71835,55696,202
69937,33544,1375
97152,59494,604
84177,50949,1717
38291,1899,162
32278,1266,114
30380,20886,119
34494,22785,132
30063,68354,115
8544,25633,578
70253,82595,239
44304,97468,516
72468,91456,537
63608,88924,162
52848,22785,140
59810,45886,187
94304,63291,1037
89557,14241,230
15506,93038,129
43354,54430,570
43671,86709,169
48734,95886,466
35443,63291,922
37658,51266,120
76582,24367,487
33544,69937,321
23101,68671,175
8544,97152,208
53165,15506,143
36709,35443,850
32595,18354,1569
51899,99684,1474
14241,63608,267
95570,10759,697
49684,12658,417
75633,316,2176
95253,12025,789
99367,70886,691
37975,25949,1101
81013,74684,451
95253,74367,2140
48734,76582,513
80380,19620,2495
57595,5696,2419
99367,14557,1952
49051,76899,1343
66772,6013,1336
95253,70570,768
34494,97152,338
11076,31013,226
7595,2532,114
54747,20570,837
16456,83544,151
47152,70570,337
57595,65506,325
45570,32278,1631
27848,48418,209
36392,30696,210
6962,32911,114
37658,50000,548
53797,50949,520
38924,9810,406
21835,949,688
67722,77848,305
66456,35759,2205
72152,14557,1451
53165,26266,832
40506,1266,211
37658,38291,962
71835,38291,1402
19304,71519,2342
36076,58861,1552
87658,79747,3076
85127,12025,4341
96203,86709,3039
6962,97152,1001
25316,59494,784
53797,99367,5563
97785,49684,2488
76899,50633,1385
63608,48418,2568
77215,8228,2420
83544,85443,1967
4747,85759,235
99684,60443,3481
95253,75000,2301
25000,3481,810
95253,53165,9978
69937,47152,1915
45253,13608,3528
76266,49051,1916
18354,67089,328
16139,18354,1004
99051,37025,2213
97785,26582,872
43987,91772,1744
82595,72152,1890
48734,87975,1100
87025,29747,1633
44620,52532,2632
34177,22785,1649
31013,28481,3836
89873,64873,5377
22468,94937,2251
68354,47785,2558
949,58544,196
11392,27532,190
62975,41772,338
83544,24051,5177
89557,4114,803
55063,37975,1103
29114,9494,335
51266,89557,314
55063,3797,1655
63291,36709,1630
30696,68354,366
21519,83544,384
83228,43038,3913
3165,42405,784
63291,22468,2902
67405,47785,2752
6646,76266,337
4747,87342,174
93038,70253,1740
37342,50316,196
96203,56962,3243
81646,48734,489
63291,15190,187
35127,15190,301
68987,36392,1931
64241,3165,2445
316,54114,350
44937,68987,3119
39241,89873,1806
52848,41772,1034
90190,44304,3150
50000,52532,1980
633,54114,263
35759,2848,688
51266,43354,4913
36076,68987,2794
6329,87342,495
43987,29430,1663
11076,96203,126
79114,4747,517
66139,42089,196
56646,33228,1394
15823,99684,754
95886,10759,3586
59177,94620,947
95253,82595,4799
9494,87658,852
37342,81329,1832
69304,48101,1955
35443,66772,1167
32595,9810,1393
98418,95570,2185
28165,32595,1623
43038,3165,3449
10759,15506,376
316,4114,144
37658,81329,4758
37658,46203,831
30063,22468,1296
91139,47152,2385
12342,63608,627
70253,23101,6436
67089,98734,455
65190,26266,1702
99367,4430,1557
66772,26899,2506
34810,15190,1979
85127,72785,2896
68671,58861,3098
85759,66456,2254
52848,33861,286
11709,68038,121
30696,88291,249
77215,25316,1973
22468,31646,207
45253,99051,4103
42089,98418,1737
7911,4114,636
37342,62975,438
24367,66139,111
96519,57278,203
24367,26266,136
54114,19937,148
34494,75633,664
76582,32278,2061
8544,49367,366
27848,50949,537
68354,29430,3026
32278,41139,799
93671,96203,2337
52532,73101,405
47785,80063,1114
52848,31646,3202
56962,79430,4181
76582,29430,1317
6646,77215,175
92089,71519,555
16139,20570,125
17405,5380,120
88608,93038,198
89557,8544,3260
75633,74684,3433
87658,45570,2225
78481,66456,2425
81646,5380,262
2848,9810,94
67089,15506,587
81962,30696,1194
38924,58544,235
59494,16456,481
63924,15823,165
20253,8861,143
5063,33861,93
12658,67089,116
2215,56013,94
35443,30696,137
60759,10759,530
17722,62658,179
70253,14873,160
77215,35443,2156
32595,11392,538
31013,1266,266
97152,86709,603
88291,64873,2149
37975,92089,452
30063,80063,119
6329,80696,338
53481,29114,141
6962,98734,160
17405,75949,119
39873,69937,287
95253,39873,205
60759,35759,158
24684,74684,928
98418,4430,254
59494,30696,1023
28165,63291,327
42722,21519,127
24684,30063,303
89241,13924,184
7595,89241,173
95253,99684,1021
92089,56646,582
54114,76266,364
31646,66139,123
0,76582,94
40190,80063,464
83861,81646,1479
28797,91772,178
21835,62658,113
59177,10127,152
49367,37342,185
33544,21519,1059
95253,82278,666
55696,53797,210
90190,15823,486
31962,81962,343
77848,27532,175
58861,13608,161
46835,82595,135
37658,47785,268
79747,18038,244
50000,69304,573
6962,52215,172
88291,52848,182
97152,33544,451
2215,27848,256
23101,34810,126
10443,22152,114
59177,48418,140
16456,7911,119
23734,25316,116
53165,81646,1389
94304,25949,1746
25633,73418,333
66139,60759,617
40506,1899,438
77532,37975,593
96519,97468,821
60759,37025,283
0,20570,158
91772,76899,687
13608,6646,199
18671,88608,123
67405,80696,1271
27532,63291,212
31646,93671,352
59494,43038,482
93987,48418,2332
52215,87658,775
56646,99051,2044
57911,51582,657
73101,57911,278
10127,44304,143
23101,32911,119
99684,19304,611
97785,18038,443
92089,43354,1983
52215,47468,1330
25000,24051,1202
86076,67089,2188
87975,91139,6859
50633,49051,4108
36076,18987,5185
71519,53165,2241
6962,57911,216
52532,633,454
23101,31646,179
42405,25000,2048
85759,70253,753
16139,58861,216
69304,74051,347
77215,38924,1790
84810,4747,4629
7595,26266,1215
77848,91456,2799
91772,34494,726
93038,90823,2506
28481,65506,647
9810,6329,139
22785,67405,146
99684,31329,1754
80696,58544,317
6329,15190,95
22468,24684,198
91456,95253,3746
62025,23101,7265
46519,96835,2318
19304,51899,1019
65190,88608,2442
30380,39241,194
62025,70570,204
54747,12025,1353
5696,44620,271
75000,83861,466
1582,34177,130
41139,44937,415
43987,87658,123
14873,92089,330
30063,13608,125
16772,71203,1208
48418,49684,905
10443,60759,164
36709,62658,156
49051,69620,504
60759,50000,3192
44937,6329,4204
69937,68987,5253
14873,24367,855
75633,24051,4075
73734,8861,2607
8861,38291,447
78481,77532,1619
85127,18671,283
35759,10127,1333
19937,88608,177
72152,11076,583
42722,75949,208
93038,85759,1011
77532,98418,201
67405,84810,2128
75316,86076,4046
66139,83228,2190
63924,93038,2978
31962,82595,665
15190,23101,232
25633,34810,599
5380,85759,249
4430,57595,250
51266,37975,304
72152,61076,13520
36392,87342,728
12658,53481,439
7595,55380,875
11709,49684,672
79747,3165,2866
65190,36076,503
40190,0,536
1582,85127,101
13291,63291,119
52848,37025,137
43038,87975,140
71835,95886,1837
69304,13291,2264
2532,39557,229
7595,24051,997
62975,32278,1513
95570,69620,5039
78165,99051,1886
9494,67722,338
27215,55380,1195
33228,13291,328
9810,14873,234
31962,91772,341
49051,68671,951
13924,97785,957
50949,66139,2486
66456,72785,3030
93987,40823,271
0,62025,96
3481,13608,96
96519,48734,2429
91772,89873,2440
44304,61076,424
24051,10127,1165
51582,56329,774
64241,68038,580
34494,84494,125
33861,2532,632
75000,74367,262
51266,61709,1232
34494,99684,237
51899,86076,1847
84177,72152,422
95886,14557,2451
31962,37975,427
22468,74367,2341
74684,83544,3105
20886,68671,1676
60127,19620,2234
26899,949,403
66456,15190,1364
12025,14873,264
81013,24051,1163
85127,39241,969
88924,66772,1365
23418,24051,321
88608,86392,2267
58861,33544,1253
24684,90823,341
96835,25316,4276
17405,89557,298
97152,52215,1448
31329,5063,175
87658,68354,530
33228,67089,121
93354,53165,1616
54747,6962,899
43354,3481,475
59494,82911,169
44620,98101,129
92405,86076,488
32595,67722,125
93038,39873,494
46203,77532,134
76266,27848,226
77215,75949,443
60127,30696,932
58544,85127,237
76582,12658,186
63608,29430,147
14241,76582,125
73418,7911,518
41456,7595,157
48734,93038,257
80380,77215,452
76266,74051,1873
8228,29114,245
71835,40506,207
67405,65506,199
14873,98734,127
58544,40506,213
69937,54114,1546
9177,94937,116
94304,86709,255
12025,57911,118
67405,40506,555
67722,93987,196
62975,31962,164
23101,28797,685
18038,18038,162
16456,65506,110
50949,96203,161
93987,75949,163
70570,38608,242
39873,66456,340
21835,43671,386
75633,22152,295
98101,1582,1812
81962,36709,1180
11076,9494,308
64241,9810,222
8544,45570,119
5063,59810,91
20570,49367,112
94937,84810,1824
67405,69620,546
1582,62342,96
39557,949,154
51899,5696,136
14873,40190,120
63291,95570,468
94620,57595,477
31013,44620,171
22785,316,136
94937,95570,179
64873,88291,1894
80696,25633,1411
88608,79114,2283
14241,95570,4007
57595,49051,5924
8861,77532,330
48418,79747,4550
90506,60443,540
20570,67405,1209
32278,18987,269
94620,82278,1861
58861,67722,642
17089,69304,206
51582,68038,134
46835,85127,2082
1899,2848,106
0,21203,95
95253,64557,3237
25316,34494,246
20570,62025,1672
48418,83861,505
14557,85127,126
48101,21519,1182
42089,73101,212
92089,56962,1005
18671,96203,133
32911,56013,325
91139,62975,271
20570,24051,413
51266,36076,1450
46519,17722,496
27532,1582,945
89873,3165,718
26899,82278,1194
95253,88608,322
69304,4747,168
45570,28797,1245
16139,41139,201
94304,56646,219
84494,43987,520
37975,75316,391
63924,7595,176
63924,89557,180
15190,23734,130
41139,81013,129
61709,65506,508
53165,30063,188
77848,18987,877
77848,40190,396
18354,67405,821
49051,99367,2732
69937,2532,2452
69304,18671,3705
4747,87025,856
56013,7278,2702
66456,90823,2214
57595,63291,3072
46519,88608,5806
36392,53797,1786
54430,47152,1342
50316,80380,692
2532,633,138
2532,36392,104
67405,67089,703
45570,1899,406
79430,37025,1527
98418,22152,751
37975,35759,196
20570,3481,114
7911,37025,114
4430,51266,319
13291,28165,130
30696,60759,507
48418,25316,124
74367,19937,2538
47468,96519,4164
31013,49051,1715
76899,50316,1729
11709,63608,272
5063,43987,96
95886,96519,2082
53481,35127,1062
18038,19937,172
71203,82595,594
94937,87658,1948
9177,7278,417
97152,25949,28341
36392,48418,2148
77848,63608,599
27215,13924,913
38291,70253,1239
86076,17722,2610
67089,94304,2062
62025,9177,2094
21203,79114,392
68038,62342,2344
3165,59177,131
1582,54747,93
47152,86392,387
82595,47785,521
69620,76266,3041
39557,44304,545
43987,89873,1713
64873,62025,2329
67405,85127,2430
56013,31646,3564
49684,63291,1448
43987,4114,863
56646,2215,1235
72468,47152,397
43038,3797,508
63924,94937,1865
90823,15190,1604
87025,87025,2720
13291,95253,288
82595,97785,1803
72468,34177,2486
6013,33861,416
13291,84177,4180
21519,45570,1472
73101,70886,1896
52215,12658,2760
12975,18987,862
2215,57595,250
21203,65506,632
40823,46203,446
69937,9810,1038
53165,63924,858
83861,23101,954
98101,316,313
8228,11076,368
6962,82595,99
1582,2848,92
90823,60759,1231
37975,57595,321
79430,10127,820
31013,54430,4019
21203,65190,1624
54430,38924,2277
37342,68987,3443
85127,35127,3793
55063,24684,940
89241,85443,526
3165,62975,117
60759,5063,1156
24684,14873,395
80696,42089,232
18354,6329,122
73418,86392,174
45886,8544,123
40190,58861,428
23101,10759,126
43671,42722,466
70570,49051,1545
58861,19304,1848
10443,20570,569
24051,30696,2374
35127,47785,2018
44620,1266,395
15190,88291,352
66772,68354,4617
89241,32595,1296
51582,15190,352
96835,38291,1491
2215,64241,497
75949,22785,2497
58544,9810,256
92722,75000,167
9177,38608,121
80063,58861,230
87342,30380,2362
70570,316,1829
57278,42405,1178
31013,28165,558
21835,75000,1936
74051,96203,1670
64873,79430,869
28797,12658,1692
68671,65506,339
97468,34810,6604
58228,50633,3310
94304,45886,645
96203,64557,538
86076,74051,185
14241,89873,120
79114,98418,405
18671,2215,114
32911,86392,120
14873,43987,116
52848,26899,147
99684,1266,1502
12975,49367,495
58544,94620,489
39241,40190,159
11076,73101,118
36392,73418,704
63608,26899,162
66456,97785,154
21835,12658,120
38608,14241,119
75316,47468,831
78481,90823,580
6013,12025,95
11392,22152,115
48734,70886,123
26266,5696,467
79114,52215,182
80696,15506,195
56013,26899,148
44620,4747,281
50316,77215,435
0,42405,94
53165,25633,1031
35127,39557,113
56013,92405,364
68354,45253,877
18671,97152,790
92405,61392,1842
90823,95253,378
22468,29114,264
46519,77532,441
79430,36076,205
16456,46519,121
6013,51899,111
70253,89241,510
51899,10759,146
33544,10127,1872
36392,35127,268
31013,88291,533
65823,99051,229
94937,23734,464
7278,22468,198
47785,29747,186
37025,77848,120
81329,99051,697
47468,50316,137
84810,64873,2027
79430,57278,613
47785,28165,134
78481,63924,964
94620,26266,559
65823,78165,220
21203,15823,199
45570,32595,137
26266,90190,397
81646,30696,224
12025,72785,126
47152,98734,642
15823,31013,120
86392,37658,191
66772,88608,537
2848,58228,93
19304,2215,293
58861,3797,321
51582,58544,159
52532,91139,326
68671,37025,1642
80063,79430,1234
31962,51899,262
21519,97468,220
92089,25316,1035
76266,96519,554
19304,78165,116
68671,949,207
98101,97785,175
13924,47152,830
37975,20570,698
31013,36076,401
37658,71519,192
4430,69937,163
10443,92089,613
72468,66456,1378
93038,14241,278
6329,48734,114
86709,35443,178
93354,41772,2389
5063,28797,249
19620,29114,600
35759,9177,126
83228,81962,463
23418,93987,316
5380,86709,98
32595,55063,115
81646,18987,194
53165,91772,143
20570,38924,114
10759,48418,118
51899,24684,142
59177,43671,358
46835,93038,166
29747,50633,647
34810,45253,108
95570,23734,181
0,59810,103
74684,59177,1268
65506,55063,655
63924,6013,445
5380,15506,100
89873,54114,178
49367,63924,1538
34177,3165,1577
16456,29114,239
48418,14873,2027
74367,74367,3096
18671,69304,1536
45570,90506,1735
99367,38291,6391
10127,46519,1056
8861,2215,722
16139,73418,3847
97152,74367,1567
97152,53481,1658
99684,73418,726
3165,93038,118
949,63608,95
21519,13608,398
66456,81013,1544
35127,41139,677
64557,32911,924
25000,316,356
12658,1266,1478
81646,58861,2376
61709,5380,4321
92405,30380,5654
44304,16772,1554
62025,2532,2377
64557,93038,798
87658,12342,2777
9177,13291,229
73418,23101,467
15506,51582,337
21519,36709,122
67089,50316,148
7911,12658,142
93354,83544,1027
44937,45570,150
89557,81013,9231
13608,59177,765
71519,63608,2634
14241,97152,458
74367,1899,953
65190,80380,3135
91139,91456,1918
68671,33861,2392
4114,20570,182
91456,84494,3164
63291,37342,1568
29430,28165,170
99051,61392,1483
31329,54747,1281
24367,97785,1530
26582,82595,1003
50000,75000,410
949,34810,109
84494,77848,2215
22468,22152,346
14557,39557,1019
99051,0,1149
55696,24684,3931
21203,88608,517
61392,6962,2174
316,74684,101
633,76582,102
27848,73101,3559
44304,69937,4339
35127,60443,11822
61709,12975,1662
10127,5063,245
98101,95886,1762
52215,12975,2205
87658,46203,633
49051,41772,148
59494,14241,361
27215,38608,124
23101,41456,128
70886,85443,1060
35759,75949,176
57911,27215,1358
71835,15506,823
76582,92722,5109
43038,49051,2479
87658,60127,3357
87025,17405,2239
13608,91139,314
57911,23418,177
51582,54430,161
27532,40823,1131
55696,5696,461
77532,46519,704
73734,16139,283
7278,12342,373
81329,38608,527
23734,7595,209
28481,37975,117
56962,46835,1434
15190,32911,679
70886,39557,2430
39241,48418,2381
65823,90190,2083
19620,56646,789
1582,44304,295
16772,88608,130
22785,37342,689
7911,7911,213
18354,7595,204
28797,17405,469
23101,26899,233
61076,53165,558
37342,20886,439
42089,62975,1197
51266,47468,3434
94937,1899,2663
89557,17405,651
25316,89241,120
54114,45570,148
56013,42722,136
69304,84810,1869
79747,6329,2606
94304,34810,3071
16139,27532,730
12975,55063,458
1266,62975,208
63924,79430,726
34494,89873,1940
28165,14557,390
73734,75316,888
30063,11392,2314
4114,40823,131
58228,6646,2373
27848,97152,208
14241,22785,1114
1266,4114,267
95253,1266,2196
72152,22152,541
32911,15190,139
9494,42089,114
25949,61076,118
15506,78797,127
50949,33228,145
53481,3165,610
68987,39557,791
18671,20570,149
6013,86709,165
57911,46835,477
55063,62975,183
4430,36392,169
91456,24051,1004
91139,88608,279
95253,51582,1071
9810,93038,120
38291,22468,397
50316,44620,476
74684,87342,386
8228,13291,121
56962,73101,153
92089,30696,186
78481,81646,1494
1582,29430,188
43671,3165,375
55696,15190,159
61392,66772,506
54747,68987,186
80063,77532,240
39241,28797,121
25000,8544,669
50316,58861,122
79747,49684,233
41139,33544,130
92089,34494,198
64873,54430,333
25000,62975,294
43987,76899,122
44304,75000,1557
95886,47468,748
28481,96835,427
27532,52532,1177
89873,11392,1137
68354,86392,368
89241,20886,200
55696,94937,150
84810,60759,594
57278,23101,164
66772,73101,1343
80063,79114,1456
18987,16139,290
41139,5063,614
99051,77215,709
29747,16456,112
78797,633,188
35759,14557,129
15190,16772,372
27532,50949,1310
32911,36709,1047
52848,15506,153
94937,26582,484
99051,63608,252
44304,92089,129
53797,13924,153
25000,99684,334
54747,72785,397
34177,16456,327
37975,70570,165
68671,77848,1715
5063,23101,202
71835,84810,491
51582,45253,129
37658,57278,384
52532,44304,139
74684,78481,1496
99684,39241,284
57278,41456,584
83544,89241,2525
5380,64873,368
60127,87342,2424
21519,6646,611
68354,98101,448
59177,41772,326
83228,21203,292
92405,55380,1637
52532,48418,2927
62975,76582,1879
23418,68038,697
48734,30063,221
76899,87025,330
3797,61709,91
11392,8861,199
73734,83544,348
3797,46835,94
68354,28165,2683
43671,15190,629
91139,90823,2441
55380,37975,1041
21203,74684,134
35127,2215,536
31013,93354,539
4430,86076,101
22468,12025,1719
53481,1899,551
79747,94304,1148
